Row ID,Orginal
2284,Bailey felt bad. He overslept and missed his appointment for the job interview. 
2285,Bailey felt bad. He overslept and missed his appointment for the job interview. 
2286,Bailey felt bad. He overslept and missed his appointment for the job interview. 
2287,---------------
2288,Kendall was a bad cook. They burned water and ruined the recipe for ice. 
2289,Kendall was a bad cook. They burned water and ruined the recipe for ice. 
2290,Kendall was a bad cook. They burned water and ruined the recipe for ice. 
2291,---------------
2292,Carson was at a friend's house. The others didn't really like him except for his friend. 
2293,Carson was at a friend's house. The others didn't really like him except for his friend. 
2294,Carson was at a friend's house. The others didn't really like him except for his friend. 
2295,---------------
2296,Jodans mother had a birthday. They took their mother to the shoe store. 
2297,Jodans mother had a birthday. They took their mother to the shoe store. 
2298,Jodans mother had a birthday. They took their mother to the shoe store. 
2299,---------------
2300,Someone has been stealing money from Riley. Riley leaves money on the counter in the kitchen and watches Jesse closely. 
2301,Someone has been stealing money from Riley. Riley leaves money on the counter in the kitchen and watches Jesse closely. 
2302,Someone has been stealing money from Riley. Riley leaves money on the counter in the kitchen and watches Jesse closely. 
2303,---------------
2304,Alex saw someone behaving very stupidly so Alex made a deprecating comment. 
2305,Alex saw someone behaving very stupidly so Alex made a deprecating comment. 
2306,Alex saw someone behaving very stupidly so Alex made a deprecating comment. 
2307,---------------
2308,Jan's friends have been paying more attention to Robin lately. 
2309,Jan's friends have been paying more attention to Robin lately. 
2310,Jan's friends have been paying more attention to Robin lately. 
2311,---------------
2312,Tracy walked my dog home that day and got some food and water for the dog too. 
2313,Tracy walked my dog home that day and got some food and water for the dog too. 
2314,Tracy walked my dog home that day and got some food and water for the dog too. 
2315,---------------
2316,Taylor was close to winning the game. Taylor ran straight for home plate. 
2317,Taylor was close to winning the game. Taylor ran straight for home plate. 
2318,Taylor was close to winning the game. Taylor ran straight for home plate. 
2319,---------------
2320,"Riley is a supervisor of Jesse, and is charged with making sure merchandise is not damaged. "
2321,"Riley is a supervisor of Jesse, and is charged with making sure merchandise is not damaged. "
2322,"Riley is a supervisor of Jesse, and is charged with making sure merchandise is not damaged. "
2323,---------------
2324,"kendall was married two times already, and had two kids. "
2325,"kendall was married two times already, and had two kids. "
2326,"kendall was married two times already, and had two kids. "
2327,---------------
2328,Carson was at a friend's house playing video games when they decided to order pizza. 
2329,Carson was at a friend's house playing video games when they decided to order pizza. 
2330,Carson was at a friend's house playing video games when they decided to order pizza. 
2331,---------------
2332,"Due to his friend's flight being delayed, Cameron decided to pick Robin up from the airport. "
2333,"Due to his friend's flight being delayed, Cameron decided to pick Robin up from the airport. "
2334,"Due to his friend's flight being delayed, Cameron decided to pick Robin up from the airport. "
2335,---------------
2336,"Due to her old fashion views, many people think Riley's ideas have gone the way of the dodo. "
2337,"Due to her old fashion views, many people think Riley's ideas have gone the way of the dodo. "
2338,"Due to her old fashion views, many people think Riley's ideas have gone the way of the dodo. "
2339,---------------
2340,Remy paid Aubrey's taxes since she already owed money. 
2341,Remy paid Aubrey's taxes since she already owed money. 
2342,Remy paid Aubrey's taxes since she already owed money. 
2343,---------------
2344,Taylor got married but decided to keep her identity and last name. 
2345,Taylor got married but decided to keep her identity and last name. 
2346,Taylor got married but decided to keep her identity and last name. 
2347,---------------
2348,Addison needed to find someone he could trust when he found God. 
2349,Addison needed to find someone he could trust when he found God. 
2350,Addison needed to find someone he could trust when he found God. 
2351,---------------
2352,Robin had fasted for 30 days and nights as part of a religious feast. 
2353,Robin had fasted for 30 days and nights as part of a religious feast. 
2354,Robin had fasted for 30 days and nights as part of a religious feast. 
2355,---------------
2356,Alex put stamps on their wrists while they were in line for the concert. 
2357,Alex put stamps on their wrists while they were in line for the concert. 
2358,Alex put stamps on their wrists while they were in line for the concert. 
2359,---------------
2360,Cameron pushed Carson so hard that it shook their head back and forth. 
2361,Cameron pushed Carson so hard that it shook their head back and forth. 
2362,Cameron pushed Carson so hard that it shook their head back and forth. 
2363,---------------
2364,Casey visited a friend in the UK and one in Ireland. 
2365,Casey visited a friend in the UK and one in Ireland. 
2366,Casey visited a friend in the UK and one in Ireland. 
2367,---------------
2368,Remy took this suggestion seriously because it was coming from their manager. 
2369,Remy took this suggestion seriously because it was coming from their manager. 
2370,Remy took this suggestion seriously because it was coming from their manager. 
2371,---------------
2372,Quinn threw the frisbee so the dog could play with it. 
2373,Quinn threw the frisbee so the dog could play with it. 
2374,Quinn threw the frisbee so the dog could play with it. 
2375,---------------
2376,Austin interfered with Sydney's attempt to rehearse for a dance recital. 
2377,Austin interfered with Sydney's attempt to rehearse for a dance recital. 
2378,Austin interfered with Sydney's attempt to rehearse for a dance recital. 
2379,---------------
2380,Aubrey fed Tracy's kids lunch today while Tracy was at work. 
2381,Aubrey fed Tracy's kids lunch today while Tracy was at work. 
2382,Aubrey fed Tracy's kids lunch today while Tracy was at work. 
2383,---------------
2384,Ash used metaphor and meaning through out his book. 
2385,Ash used metaphor and meaning through out his book. 
2386,Ash used metaphor and meaning through out his book. 
2387,---------------
2388,After a long trip Carson finally arrived at a friend's house. 
2389,After a long trip Carson finally arrived at a friend's house. 
2390,After a long trip Carson finally arrived at a friend's house. 
2391,---------------
2392,Riley screamed in pain and waited for help to arrive before getting up. 
2393,Riley screamed in pain and waited for help to arrive before getting up. 
2394,Riley screamed in pain and waited for help to arrive before getting up. 
2395,---------------
2396,"Remy reviewed the lecture from class, and now Remy understood every word. "
2397,"Remy reviewed the lecture from class, and now Remy understood every word. "
2398,"Remy reviewed the lecture from class, and now Remy understood every word. "
2399,---------------
2400,sasha was asked to join the revolution so sasha fulfilled their purpose. 
2401,sasha was asked to join the revolution so sasha fulfilled their purpose. 
2402,sasha was asked to join the revolution so sasha fulfilled their purpose. 
2403,---------------
2404,"Having reached a major weight loss goal, Kai chose to purchase new clothes to celebrate. "
2405,"Having reached a major weight loss goal, Kai chose to purchase new clothes to celebrate. "
2406,"Having reached a major weight loss goal, Kai chose to purchase new clothes to celebrate. "
2407,---------------
2408,Riley got free of the guard and ultimately was able to make her escape. 
2409,Riley got free of the guard and ultimately was able to make her escape. 
2410,Riley got free of the guard and ultimately was able to make her escape. 
2411,---------------
2412,Robin had been away for two weeks on his honeymoon.  Cameron picked him up on his return home. 
2413,Robin had been away for two weeks on his honeymoon.  Cameron picked him up on his return home. 
2414,Robin had been away for two weeks on his honeymoon.  Cameron picked him up on his return home. 
2415,---------------
2416,Sydney guessed the ending of the speech and ruined it for the others. 
2417,Sydney guessed the ending of the speech and ruined it for the others. 
2418,Sydney guessed the ending of the speech and ruined it for the others. 
2419,---------------
2420,"Taylor shoved the donut into Jan's open mouth, and Jan got a hunk of the donut caught in their throat. "
2421,"Taylor shoved the donut into Jan's open mouth, and Jan got a hunk of the donut caught in their throat. "
2422,"Taylor shoved the donut into Jan's open mouth, and Jan got a hunk of the donut caught in their throat. "
2423,---------------
2424,Aubrey understood Remy better this time after he repeated himself twice. 
2425,Aubrey understood Remy better this time after he repeated himself twice. 
2426,Aubrey understood Remy better this time after he repeated himself twice. 
2427,---------------
2428,Kendall took the issue seriously because it was something that was criminal. 
2429,Kendall took the issue seriously because it was something that was criminal. 
2430,Kendall took the issue seriously because it was something that was criminal. 
2431,---------------
2432,Kai was babysitting her younger brother Kai when it began to storm.  Kai kept Taylor calm by making popcorn and putting his favorite movie on television. 
2433,Kai was babysitting her younger brother Kai when it began to storm.  Kai kept Taylor calm by making popcorn and putting his favorite movie on television. 
2434,Kai was babysitting her younger brother Kai when it began to storm.  Kai kept Taylor calm by making popcorn and putting his favorite movie on television. 
2435,---------------
2436,Sydney took the trash to the burn barrel then set the trash on fire. 
2437,Sydney took the trash to the burn barrel then set the trash on fire. 
2438,Sydney took the trash to the burn barrel then set the trash on fire. 
2439,---------------
2440,Sydney wanted to be a doctor so they knew that they had to work very hard in school to get the right grades to get in to university to study medicine. 
2441,Sydney wanted to be a doctor so they knew that they had to work very hard in school to get the right grades to get in to university to study medicine. 
2442,Sydney wanted to be a doctor so they knew that they had to work very hard in school to get the right grades to get in to university to study medicine. 
2443,---------------
2444,"Jordan mentioned Casey in chapter one, because he is planning on bending the knee with a ring in hand very soon. "
2445,"Jordan mentioned Casey in chapter one, because he is planning on bending the knee with a ring in hand very soon. "
2446,"Jordan mentioned Casey in chapter one, because he is planning on bending the knee with a ring in hand very soon. "
2447,---------------
2448,Casey decided to learn about cooking so she took a Saturday evening cooking class instead of spending time with her boyfriend. 
2449,Casey decided to learn about cooking so she took a Saturday evening cooking class instead of spending time with her boyfriend. 
2450,Casey decided to learn about cooking so she took a Saturday evening cooking class instead of spending time with her boyfriend. 
2451,---------------
2452,Quinn decided for a change so they colored their hair red. 
2453,Quinn decided for a change so they colored their hair red. 
2454,Quinn decided for a change so they colored their hair red. 
2455,---------------
2456,Jesse used notes throughout this book and was going to use them to study. 
2457,Jesse used notes throughout this book and was going to use them to study. 
2458,Jesse used notes throughout this book and was going to use them to study. 
2459,---------------
2460,Addison was watching women at a fashion show. They regarded every girl. 
2461,Addison was watching women at a fashion show. They regarded every girl. 
2462,Addison was watching women at a fashion show. They regarded every girl. 
2463,---------------
2464,Robin left Tracy's home late at night and began the long walk home. 
2465,Robin left Tracy's home late at night and began the long walk home. 
2466,Robin left Tracy's home late at night and began the long walk home. 
2467,---------------
2468,Addison was mad at the character so they threw a pie at them. 
2469,Addison was mad at the character so they threw a pie at them. 
2470,Addison was mad at the character so they threw a pie at them. 
2471,---------------
2472,Alex helped Casey escape from harms way to keep them safe. 
2473,Alex helped Casey escape from harms way to keep them safe. 
2474,Alex helped Casey escape from harms way to keep them safe. 
2475,---------------
2476,Sydney had a christmas party for her coworkers at the restaurant. 
2477,Sydney had a christmas party for her coworkers at the restaurant. 
2478,Sydney had a christmas party for her coworkers at the restaurant. 
2479,---------------
2480,Robin let Carson take the lead on the project and take most of the credit. 
2481,Robin let Carson take the lead on the project and take most of the credit. 
2482,Robin let Carson take the lead on the project and take most of the credit. 
2483,---------------
2484,Lee punched Mike because he had been insulting him at school. 
2485,Lee punched Mike because he had been insulting him at school. 
2486,Lee punched Mike because he had been insulting him at school. 
2487,---------------
2488,"After reading Casey's graduate thesis, Remy gave Casey a different interpretation in an effort to help improve the thesis. "
2489,"After reading Casey's graduate thesis, Remy gave Casey a different interpretation in an effort to help improve the thesis. "
2490,"After reading Casey's graduate thesis, Remy gave Casey a different interpretation in an effort to help improve the thesis. "
2491,---------------
2492,Jesse stood by Cameron instead of the other people at the show. 
2493,Jesse stood by Cameron instead of the other people at the show. 
2494,Jesse stood by Cameron instead of the other people at the show. 
2495,---------------
2496,Jordan talked behind Ash's back to say mean things about her. 
2497,Jordan talked behind Ash's back to say mean things about her. 
2498,Jordan talked behind Ash's back to say mean things about her. 
2499,---------------
2500,Riley is the most popular student in the school. 
2501,Riley is the most popular student in the school. 
2502,Riley is the most popular student in the school. 
2503,---------------
2504,Jordan brought the family for a day out at the beach but when they got there Jordan realised that they had left the food at home for the picnic. 
2505,Jordan brought the family for a day out at the beach but when they got there Jordan realised that they had left the food at home for the picnic. 
2506,Jordan brought the family for a day out at the beach but when they got there Jordan realised that they had left the food at home for the picnic. 
2507,---------------
2508,Addison was already full from lunch but ate the cereal anyway. 
2509,Addison was already full from lunch but ate the cereal anyway. 
2510,Addison was already full from lunch but ate the cereal anyway. 
2511,---------------
2512,Jordan won a car and could not believe his luck. 
2513,Jordan won a car and could not believe his luck. 
2514,Jordan won a car and could not believe his luck. 
2515,---------------
2516,Robin proposed another idea and suggested going to the movies. 
2517,Robin proposed another idea and suggested going to the movies. 
2518,Robin proposed another idea and suggested going to the movies. 
2519,---------------
2520,"Riley was more competent than her manager, but the manager was so arrogant Riley could not get a word in edgewise. "
2521,"Riley was more competent than her manager, but the manager was so arrogant Riley could not get a word in edgewise. "
2522,"Riley was more competent than her manager, but the manager was so arrogant Riley could not get a word in edgewise. "
2523,---------------
2524,Jesse set Robin's house on fire when Robin would not run away with him. 
2525,Jesse set Robin's house on fire when Robin would not run away with him. 
2526,Jesse set Robin's house on fire when Robin would not run away with him. 
2527,---------------
2528,Skylar put their mind to rest by making sure everything was safe in the house. 
2529,Skylar put their mind to rest by making sure everything was safe in the house. 
2530,Skylar put their mind to rest by making sure everything was safe in the house. 
2531,---------------
2532,Sydney was responsible for picking up the mail from the post office. She dropped the box her Grandma sent her full of good china on the way to the car. 
2533,Sydney was responsible for picking up the mail from the post office. She dropped the box her Grandma sent her full of good china on the way to the car. 
2534,Sydney was responsible for picking up the mail from the post office. She dropped the box her Grandma sent her full of good china on the way to the car. 
2535,---------------
2536,Sasha gave their sister some of their Adderal pills to help her concentrate better. 
2537,Sasha gave their sister some of their Adderal pills to help her concentrate better. 
2538,Sasha gave their sister some of their Adderal pills to help her concentrate better. 
2539,---------------
2540,Aubrey was coming from school in her uniform so Robin had to change Aubrey's clothes before the recital. 
2541,Aubrey was coming from school in her uniform so Robin had to change Aubrey's clothes before the recital. 
2542,Aubrey was coming from school in her uniform so Robin had to change Aubrey's clothes before the recital. 
2543,---------------
2544,Ash wore a dress and all of his friends laughed at him. 
2545,Ash wore a dress and all of his friends laughed at him. 
2546,Ash wore a dress and all of his friends laughed at him. 
2547,---------------
2548,Carson was visiting. 
2549,Carson was visiting. 
2550,Carson was visiting. 
2551,---------------
2552,Carson turned music down to go to college instead. 
2553,Carson turned music down to go to college instead. 
2554,Carson turned music down to go to college instead. 
2555,---------------
2556,Jesse made judgments upon Lee without really knowing him at all. 
2557,Jesse made judgments upon Lee without really knowing him at all. 
2558,Jesse made judgments upon Lee without really knowing him at all. 
2559,---------------
2560,Kai handed back the money when he got his car back from the buyer. 
2561,Kai handed back the money when he got his car back from the buyer. 
2562,Kai handed back the money when he got his car back from the buyer. 
2563,---------------
2564,Jesse showed Sydney's friend her new cat after the friend showed interest in cats. 
2565,Jesse showed Sydney's friend her new cat after the friend showed interest in cats. 
2566,Jesse showed Sydney's friend her new cat after the friend showed interest in cats. 
2567,---------------
2568,Kai sat in Austin's lap because she wanted to show him more affection. 
2569,Kai sat in Austin's lap because she wanted to show him more affection. 
2570,Kai sat in Austin's lap because she wanted to show him more affection. 
2571,---------------
2572,Kendall was paired with a very lazy team at work. Kendall kept the ball rolling on the group project. 
2573,Kendall was paired with a very lazy team at work. Kendall kept the ball rolling on the group project. 
2574,Kendall was paired with a very lazy team at work. Kendall kept the ball rolling on the group project. 
2575,---------------
2576,Jordan affected the children's happiness by taking away all their games. 
2577,Jordan affected the children's happiness by taking away all their games. 
2578,Jordan affected the children's happiness by taking away all their games. 
2579,---------------
2580,Alex looked it up online to see what the recipe required. 
2581,Alex looked it up online to see what the recipe required. 
2582,Alex looked it up online to see what the recipe required. 
2583,---------------
2584,Austin gave Sydney a job interview and they offered Sydney a position. 
2585,Austin gave Sydney a job interview and they offered Sydney a position. 
2586,Austin gave Sydney a job interview and they offered Sydney a position. 
2587,---------------
2588,The teacher offered to give out notebooks and Taylor asked the teacher for one. 
2589,The teacher offered to give out notebooks and Taylor asked the teacher for one. 
2590,The teacher offered to give out notebooks and Taylor asked the teacher for one. 
2591,---------------
2592,Jordan was walking home with their friends after school. 
2593,Jordan was walking home with their friends after school. 
2594,Jordan was walking home with their friends after school. 
2595,---------------
2596,riley was a distrustful person so he regarded jesse with suspicious eyes. 
2597,riley was a distrustful person so he regarded jesse with suspicious eyes. 
2598,riley was a distrustful person so he regarded jesse with suspicious eyes. 
2599,---------------
2600,Lee saved Kai's homework from destruction after the dog grabbed it off of the table. 
2601,Lee saved Kai's homework from destruction after the dog grabbed it off of the table. 
2602,Lee saved Kai's homework from destruction after the dog grabbed it off of the table. 
2603,---------------
2604,Sasha wetted the bed because they had a bad dream. 
2605,Sasha wetted the bed because they had a bad dream. 
2606,Sasha wetted the bed because they had a bad dream. 
2607,---------------
2608,Sydney had a Christmas party and invited over a guy that she really liked. 
2609,Sydney had a Christmas party and invited over a guy that she really liked. 
2610,Sydney had a Christmas party and invited over a guy that she really liked. 
2611,---------------
2612,Alex went to the beach and took a long walk on the short pier. 
2613,Alex went to the beach and took a long walk on the short pier. 
2614,Alex went to the beach and took a long walk on the short pier. 
2615,---------------
2616,Sydney's painting was sold to the bidder after Riley declared to sell it. 
2617,Sydney's painting was sold to the bidder after Riley declared to sell it. 
2618,Sydney's painting was sold to the bidder after Riley declared to sell it. 
2619,---------------
