Row ID,Orginal
4260,Jan didn't like the way her picture turned out so she asked Kai to fix it. Kai improved Jan's picture as understood. 
4261,Jan didn't like the way her picture turned out so she asked Kai to fix it. Kai improved Jan's picture as understood. 
4262,Jan didn't like the way her picture turned out so she asked Kai to fix it. Kai improved Jan's picture as understood. 
4263,---------------
4264,Aubrey fed Tracy's kids lunch today when Tracy had to go to work. 
4265,Aubrey fed Tracy's kids lunch today when Tracy had to go to work. 
4266,Aubrey fed Tracy's kids lunch today when Tracy had to go to work. 
4267,---------------
4268,"After a long day at work, Jan came out at night with coworkers. "
4269,"After a long day at work, Jan came out at night with coworkers. "
4270,"After a long day at work, Jan came out at night with coworkers. "
4271,---------------
4272,Kendall snatched their journal away so that nobody else could read it. 
4273,Kendall snatched their journal away so that nobody else could read it. 
4274,Kendall snatched their journal away so that nobody else could read it. 
4275,---------------
4276,Ash redeemed himself after he wound up falling down while playing the basketball game. 
4277,Ash redeemed himself after he wound up falling down while playing the basketball game. 
4278,Ash redeemed himself after he wound up falling down while playing the basketball game. 
4279,---------------
4280,Carson failed a test. They felt frustrated. 
4281,Carson failed a test. They felt frustrated. 
4282,Carson failed a test. They felt frustrated. 
4283,---------------
4284,Cameron got someone else to pick up the children from school. 
4285,Cameron got someone else to pick up the children from school. 
4286,Cameron got someone else to pick up the children from school. 
4287,---------------
4288,Sasha got revenge on her sister for stealing her first boyfriend of two years. 
4289,Sasha got revenge on her sister for stealing her first boyfriend of two years. 
4290,Sasha got revenge on her sister for stealing her first boyfriend of two years. 
4291,---------------
4292,After jumping off the roof of his house Quinn had trouble breathing. 
4293,After jumping off the roof of his house Quinn had trouble breathing. 
4294,After jumping off the roof of his house Quinn had trouble breathing. 
4295,---------------
4296,Sasha made Kai mad by messing with them. 
4297,Sasha made Kai mad by messing with them. 
4298,Sasha made Kai mad by messing with them. 
4299,---------------
4300,Remy gave Casey a different interpretation about what they thought happened. 
4301,Remy gave Casey a different interpretation about what they thought happened. 
4302,Remy gave Casey a different interpretation about what they thought happened. 
4303,---------------
4304,Robin and their friends wanted to go to a movie so Robin looked up movie times online. 
4305,Robin and their friends wanted to go to a movie so Robin looked up movie times online. 
4306,Robin and their friends wanted to go to a movie so Robin looked up movie times online. 
4307,---------------
4308,Carson wanted to be a engineer so he attended school to get a degree. 
4309,Carson wanted to be a engineer so he attended school to get a degree. 
4310,Carson wanted to be a engineer so he attended school to get a degree. 
4311,---------------
4312,Austin sat on Bailey's lap because all the other chairs were taken. 
4313,Austin sat on Bailey's lap because all the other chairs were taken. 
4314,Austin sat on Bailey's lap because all the other chairs were taken. 
4315,---------------
4316,Lee gave their friend Taylor a smile and laughed when Taylor made a joke. 
4317,Lee gave their friend Taylor a smile and laughed when Taylor made a joke. 
4318,Lee gave their friend Taylor a smile and laughed when Taylor made a joke. 
4319,---------------
4320,Casey called Aubrey's parents to check how are they doing. 
4321,Casey called Aubrey's parents to check how are they doing. 
4322,Casey called Aubrey's parents to check how are they doing. 
4323,---------------
4324,Sydney asked the teacher if Ash could have one when they were handing out books. 
4325,Sydney asked the teacher if Ash could have one when they were handing out books. 
4326,Sydney asked the teacher if Ash could have one when they were handing out books. 
4327,---------------
4328,Carson said thank you to his aunt for the strange and unwarranted gift she gave him. 
4329,Carson said thank you to his aunt for the strange and unwarranted gift she gave him. 
4330,Carson said thank you to his aunt for the strange and unwarranted gift she gave him. 
4331,---------------
4332,Jesse broke her leg and could not take the students on the trip after all. 
4333,Jesse broke her leg and could not take the students on the trip after all. 
4334,Jesse broke her leg and could not take the students on the trip after all. 
4335,---------------
4336,"Kendall's best friend, Anne, was getting married.  However, Kendall knew nothing yet. "
4337,"Kendall's best friend, Anne, was getting married.  However, Kendall knew nothing yet. "
4338,"Kendall's best friend, Anne, was getting married.  However, Kendall knew nothing yet. "
4339,---------------
4340,Jordan shared their experience after wining the champion through different difficulties and challenges. 
4341,Jordan shared their experience after wining the champion through different difficulties and challenges. 
4342,Jordan shared their experience after wining the champion through different difficulties and challenges. 
4343,---------------
4344,Alex made their escape out of the dangerous building that was on fire. 
4345,Alex made their escape out of the dangerous building that was on fire. 
4346,Alex made their escape out of the dangerous building that was on fire. 
4347,---------------
4348,Ash bought clothes for his new year at school. 
4349,Ash bought clothes for his new year at school. 
4350,Ash bought clothes for his new year at school. 
4351,---------------
4352,Remy left school on account of having the flu that day. 
4353,Remy left school on account of having the flu that day. 
4354,Remy left school on account of having the flu that day. 
4355,---------------
4356,Cameron was pushing her baby Aubrey in her stroller through the park. Aubrey threw toys out of the stroller. 
4357,Cameron was pushing her baby Aubrey in her stroller through the park. Aubrey threw toys out of the stroller. 
4358,Cameron was pushing her baby Aubrey in her stroller through the park. Aubrey threw toys out of the stroller. 
4359,---------------
4360,Aubrey pulled them over for speeding too fast on the highway. 
4361,Aubrey pulled them over for speeding too fast on the highway. 
4362,Aubrey pulled them over for speeding too fast on the highway. 
4363,---------------
4364,Lee told Carson about an idea for a start up company. Carson told Lee it was risky to do it. 
4365,Lee told Carson about an idea for a start up company. Carson told Lee it was risky to do it. 
4366,Lee told Carson about an idea for a start up company. Carson told Lee it was risky to do it. 
4367,---------------
4368,"My friend was selling popcorn to raise money for the Boy Scouts. Tracy loves popcorn, and placed a large order. Tracy gave money to my friend for the popcorn. "
4369,"My friend was selling popcorn to raise money for the Boy Scouts. Tracy loves popcorn, and placed a large order. Tracy gave money to my friend for the popcorn. "
4370,"My friend was selling popcorn to raise money for the Boy Scouts. Tracy loves popcorn, and placed a large order. Tracy gave money to my friend for the popcorn. "
4371,---------------
4372,Riley knew Jesse was a shoplifter so they regarded Jesse with suspicious eyes. 
4373,Riley knew Jesse was a shoplifter so they regarded Jesse with suspicious eyes. 
4374,Riley knew Jesse was a shoplifter so they regarded Jesse with suspicious eyes. 
4375,---------------
4376,Riley knows someone stole the necklace out of the drawer. Riley watches Jesse with watchful eyes. 
4377,Riley knows someone stole the necklace out of the drawer. Riley watches Jesse with watchful eyes. 
4378,Riley knows someone stole the necklace out of the drawer. Riley watches Jesse with watchful eyes. 
4379,---------------
4380,Carson returned to Robin's house because Carson left his car keys on the table. 
4381,Carson returned to Robin's house because Carson left his car keys on the table. 
4382,Carson returned to Robin's house because Carson left his car keys on the table. 
4383,---------------
4384,Taylor caught a cold in her throat and it wouldnt go away. 
4385,Taylor caught a cold in her throat and it wouldnt go away. 
4386,Taylor caught a cold in her throat and it wouldnt go away. 
4387,---------------
4388,Robin built a snowman in the snow and gave it a new name. 
4389,Robin built a snowman in the snow and gave it a new name. 
4390,Robin built a snowman in the snow and gave it a new name. 
4391,---------------
4392,"Kendall wanted to learn how to draw so they bought a pencil, paper, and instructional video. "
4393,"Kendall wanted to learn how to draw so they bought a pencil, paper, and instructional video. "
4394,"Kendall wanted to learn how to draw so they bought a pencil, paper, and instructional video. "
4395,---------------
4396,Robin changed Aubrey into clean clothes after Aubrey spilled her bottle all over herself. 
4397,Robin changed Aubrey into clean clothes after Aubrey spilled her bottle all over herself. 
4398,Robin changed Aubrey into clean clothes after Aubrey spilled her bottle all over herself. 
4399,---------------
4400,"Not wanting to raise too much consternation, Jesse ultimately believed every word. "
4401,"Not wanting to raise too much consternation, Jesse ultimately believed every word. "
4402,"Not wanting to raise too much consternation, Jesse ultimately believed every word. "
4403,---------------
4404,Jordan affected the children's grades by offering extra tutoring after school. 
4405,Jordan affected the children's grades by offering extra tutoring after school. 
4406,Jordan affected the children's grades by offering extra tutoring after school. 
4407,---------------
4408,Addison was feeling sick and in pain and Sydney saw that. 
4409,Addison was feeling sick and in pain and Sydney saw that. 
4410,Addison was feeling sick and in pain and Sydney saw that. 
4411,---------------
4412,Skylar went to the dentist who set an appointment to get his tooth filled. 
4413,Skylar went to the dentist who set an appointment to get his tooth filled. 
4414,Skylar went to the dentist who set an appointment to get his tooth filled. 
4415,---------------
4416,Remy gave Skylar her account so Skylar could play the game. 
4417,Remy gave Skylar her account so Skylar could play the game. 
4418,Remy gave Skylar her account so Skylar could play the game. 
4419,---------------
4420,Jan needed help with math and got tutoring from Kia and improved her work. 
4421,Jan needed help with math and got tutoring from Kia and improved her work. 
4422,Jan needed help with math and got tutoring from Kia and improved her work. 
4423,---------------
4424,Sydney wanted to show Kai the new tablet they got so Kai crowded around Sydney. 
4425,Sydney wanted to show Kai the new tablet they got so Kai crowded around Sydney. 
4426,Sydney wanted to show Kai the new tablet they got so Kai crowded around Sydney. 
4427,---------------
4428,Remy clicked on the email button and emailed their entire office. 
4429,Remy clicked on the email button and emailed their entire office. 
4430,Remy clicked on the email button and emailed their entire office. 
4431,---------------
4432,Riley looked at Jesse. 
4433,Riley looked at Jesse. 
4434,Riley looked at Jesse. 
4435,---------------
4436,Sasha helped her friend Liza who was in a bad situation. Liza refused to help herself and went back to the bad situation. 
4437,Sasha helped her friend Liza who was in a bad situation. Liza refused to help herself and went back to the bad situation. 
4438,Sasha helped her friend Liza who was in a bad situation. Liza refused to help herself and went back to the bad situation. 
4439,---------------
4440,casey was doing an experiment so she kept the mice up all night. 
4441,casey was doing an experiment so she kept the mice up all night. 
4442,casey was doing an experiment so she kept the mice up all night. 
4443,---------------
4444,Bailey had the exams in her hand when the class started. Bailey passed Jesse an examination booklet. 
4445,Bailey had the exams in her hand when the class started. Bailey passed Jesse an examination booklet. 
4446,Bailey had the exams in her hand when the class started. Bailey passed Jesse an examination booklet. 
4447,---------------
4448,Taylor helped Ash move and carried all the boxes. 
4449,Taylor helped Ash move and carried all the boxes. 
4450,Taylor helped Ash move and carried all the boxes. 
4451,---------------
4452,Cameron got out of the way of the team of horses. 
4453,Cameron got out of the way of the team of horses. 
4454,Cameron got out of the way of the team of horses. 
4455,---------------
4456,"Sasha sat down after lighting the their house on fire, watching it burn around her. "
4457,"Sasha sat down after lighting the their house on fire, watching it burn around her. "
4458,"Sasha sat down after lighting the their house on fire, watching it burn around her. "
4459,---------------
4460,"After many months of hard work, Addison eventually got a car. "
4461,"After many months of hard work, Addison eventually got a car. "
4462,"After many months of hard work, Addison eventually got a car. "
4463,---------------
4464,Carson tried to fight Robin last night when they were drunk. 
4465,Carson tried to fight Robin last night when they were drunk. 
4466,Carson tried to fight Robin last night when they were drunk. 
4467,---------------
4468,Robin changed Aubrey into clean clothes after spilling food over the dress they were wearing. 
4469,Robin changed Aubrey into clean clothes after spilling food over the dress they were wearing. 
4470,Robin changed Aubrey into clean clothes after spilling food over the dress they were wearing. 
4471,---------------
4472,Cameron took Kai's complaint seriously and launched a major investigation into the matter. 
4473,Cameron took Kai's complaint seriously and launched a major investigation into the matter. 
4474,Cameron took Kai's complaint seriously and launched a major investigation into the matter. 
4475,---------------
4476,Riley saved more money when her daughter was in high school. 
4477,Riley saved more money when her daughter was in high school. 
4478,Riley saved more money when her daughter was in high school. 
4479,---------------
4480,Jan visisted home for Christmas after finding out that their grandfather had died. 
4481,Jan visisted home for Christmas after finding out that their grandfather had died. 
4482,Jan visisted home for Christmas after finding out that their grandfather had died. 
4483,---------------
4484,Aubrey was bored one Saturday afternoon so they met a friend at the park. 
4485,Aubrey was bored one Saturday afternoon so they met a friend at the park. 
4486,Aubrey was bored one Saturday afternoon so they met a friend at the park. 
4487,---------------
4488,Alex was getting very old and infirm so Alex gave Sydney command. 
4489,Alex was getting very old and infirm so Alex gave Sydney command. 
4490,Alex was getting very old and infirm so Alex gave Sydney command. 
4491,---------------
4492,Austin took them out for dinner on that cold evening in Chicago. 
4493,Austin took them out for dinner on that cold evening in Chicago. 
4494,Austin took them out for dinner on that cold evening in Chicago. 
4495,---------------
4496,"Aubrey pulled the driver over for speeding. They then wrote a ticket,. "
4497,"Aubrey pulled the driver over for speeding. They then wrote a ticket,. "
4498,"Aubrey pulled the driver over for speeding. They then wrote a ticket,. "
4499,---------------
4500,Riley screamed in pain after falling of their bike and breaking their arm. 
4501,Riley screamed in pain after falling of their bike and breaking their arm. 
4502,Riley screamed in pain after falling of their bike and breaking their arm. 
4503,---------------
4504,Skylar and their friend played together and Skylar fell in the street. 
4505,Skylar and their friend played together and Skylar fell in the street. 
4506,Skylar and their friend played together and Skylar fell in the street. 
4507,---------------
4508,Alex wanted to be on their own. They left Robin's side. 
4509,Alex wanted to be on their own. They left Robin's side. 
4510,Alex wanted to be on their own. They left Robin's side. 
4511,---------------
4512,Carson ordered a large pizza for dinner. 
4513,Carson ordered a large pizza for dinner. 
4514,Carson ordered a large pizza for dinner. 
4515,---------------
4516,taylor made a video game for her family but she based it on their experience. 
4517,taylor made a video game for her family but she based it on their experience. 
4518,taylor made a video game for her family but she based it on their experience. 
4519,---------------
4520,Kai wanted everything on their list for Christmas. 
4521,Kai wanted everything on their list for Christmas. 
4522,Kai wanted everything on their list for Christmas. 
4523,---------------
4524,Alex set Riley on fire in the game when Riley had low health left. 
4525,Alex set Riley on fire in the game when Riley had low health left. 
4526,Alex set Riley on fire in the game when Riley had low health left. 
4527,---------------
4528,Quinn ate the last piece of cake.  They felt bad about it. 
4529,Quinn ate the last piece of cake.  They felt bad about it. 
4530,Quinn ate the last piece of cake.  They felt bad about it. 
4531,---------------
4532,"Riley left home with their sister today, because they were grounded by their step dad. "
4533,"Riley left home with their sister today, because they were grounded by their step dad. "
4534,"Riley left home with their sister today, because they were grounded by their step dad. "
4535,---------------
4536,Sally was writing in her journal and the nosy Kendall snatched it away from her. 
4537,Sally was writing in her journal and the nosy Kendall snatched it away from her. 
4538,Sally was writing in her journal and the nosy Kendall snatched it away from her. 
4539,---------------
4540,"Robin was eager to get her driver's license, so she took the test immediately after turning "
4541,"Robin was eager to get her driver's license, so she took the test immediately after turning "
4542,"Robin was eager to get her driver's license, so she took the test immediately after turning "
4543,---------------
4544,Cameron left the event early because he needed to get changed for a gala even at night. 
4545,Cameron left the event early because he needed to get changed for a gala even at night. 
4546,Cameron left the event early because he needed to get changed for a gala even at night. 
4547,---------------
4548,Jan said walk back after seeing signs of danger ahead. 
4549,Jan said walk back after seeing signs of danger ahead. 
4550,Jan said walk back after seeing signs of danger ahead. 
4551,---------------
4552,Skylar entered the principal's office at school to tell the principal about the others bad behavior. 
4553,Skylar entered the principal's office at school to tell the principal about the others bad behavior. 
4554,Skylar entered the principal's office at school to tell the principal about the others bad behavior. 
4555,---------------
4556,Alex has autism and has always found that they are very particular about specific details therefore they are always very careful. 
4557,Alex has autism and has always found that they are very particular about specific details therefore they are always very careful. 
4558,Alex has autism and has always found that they are very particular about specific details therefore they are always very careful. 
4559,---------------
4560,Remy dropped a dime and picked it up right away. 
4561,Remy dropped a dime and picked it up right away. 
4562,Remy dropped a dime and picked it up right away. 
4563,---------------
4564,Casey ignored the warning on a carton of expired mik. 
4565,Casey ignored the warning on a carton of expired mik. 
4566,Casey ignored the warning on a carton of expired mik. 
4567,---------------
4568,Cameron wasted too much money when he went to the mall. 
4569,Cameron wasted too much money when he went to the mall. 
4570,Cameron wasted too much money when he went to the mall. 
4571,---------------
4572,Casey put food into the oven so that the family could eat when it was ready. 
4573,Casey put food into the oven so that the family could eat when it was ready. 
4574,Casey put food into the oven so that the family could eat when it was ready. 
4575,---------------
4576,Riley went the way of the birds because Riley couldn't fit into modern society. 
4577,Riley went the way of the birds because Riley couldn't fit into modern society. 
4578,Riley went the way of the birds because Riley couldn't fit into modern society. 
4579,---------------
4580,jan went to the same school for years so she was best friends with a girl. 
4581,jan went to the same school for years so she was best friends with a girl. 
4582,jan went to the same school for years so she was best friends with a girl. 
4583,---------------
4584,Austin interfered and got in Sydney's way when she tried to get to work. 
4585,Austin interfered and got in Sydney's way when she tried to get to work. 
4586,Austin interfered and got in Sydney's way when she tried to get to work. 
4587,---------------
4588,Cameron's boss was in a bad mood and tried to shove Cameron but Cameron got out of their way. 
4589,Cameron's boss was in a bad mood and tried to shove Cameron but Cameron got out of their way. 
4590,Cameron's boss was in a bad mood and tried to shove Cameron but Cameron got out of their way. 
4591,---------------
4592,Riley sold Sydney's painting for a lot of money to the bidder at the weekend auction. 
4593,Riley sold Sydney's painting for a lot of money to the bidder at the weekend auction. 
4594,Riley sold Sydney's painting for a lot of money to the bidder at the weekend auction. 
4595,---------------
4596,Cameron stopped the fight before people got hurt. 
4597,Cameron stopped the fight before people got hurt. 
4598,Cameron stopped the fight before people got hurt. 
4599,---------------
4600,Riley regarded Jesse with observant eyes. He didn't trust Jesse because he's known her a long time. 
4601,Riley regarded Jesse with observant eyes. He didn't trust Jesse because he's known her a long time. 
4602,Riley regarded Jesse with observant eyes. He didn't trust Jesse because he's known her a long time. 
4603,---------------
4604,Lee got Jordan to start walking to school instead of riding the bus. 
4605,Lee got Jordan to start walking to school instead of riding the bus. 
4606,Lee got Jordan to start walking to school instead of riding the bus. 
4607,---------------
4608,Carson gave their friend some milk but their friend was allergic to milk and wanted orange juice instead and Carson agreed to help. 
4609,Carson gave their friend some milk but their friend was allergic to milk and wanted orange juice instead and Carson agreed to help. 
4610,Carson gave their friend some milk but their friend was allergic to milk and wanted orange juice instead and Carson agreed to help. 
4611,---------------
4612,Jan visited her family for Christmas at home as a gift to them. 
4613,Jan visited her family for Christmas at home as a gift to them. 
4614,Jan visited her family for Christmas at home as a gift to them. 
4615,---------------
4616,Addison left for home after college finished up for the semester. 
4617,Addison left for home after college finished up for the semester. 
4618,Addison left for home after college finished up for the semester. 
4619,---------------
4620,Remy gave a bunch of coats to his friends who were cold. 
4621,Remy gave a bunch of coats to his friends who were cold. 
4622,Remy gave a bunch of coats to his friends who were cold. 
4623,---------------
4624,Sydney had had dreams of becoming a doctor since she was a small child. 
4625,Sydney had had dreams of becoming a doctor since she was a small child. 
4626,Sydney had had dreams of becoming a doctor since she was a small child. 
4627,---------------
4628,Jordan took Kendall to the pet store so she could buy her a fish. 
4629,Jordan took Kendall to the pet store so she could buy her a fish. 
4630,Jordan took Kendall to the pet store so she could buy her a fish. 
4631,---------------
4632,Sasha saved their company from destruction before it was far too late. 
4633,Sasha saved their company from destruction before it was far too late. 
4634,Sasha saved their company from destruction before it was far too late. 
4635,---------------
4636,Skylar poured water over their head as a mean spirited joke. 
4637,Skylar poured water over their head as a mean spirited joke. 
4638,Skylar poured water over their head as a mean spirited joke. 
4639,---------------
4640,Riley told Austin's landlord that Austin was making a lot of noise at late hours. 
4641,Riley told Austin's landlord that Austin was making a lot of noise at late hours. 
4642,Riley told Austin's landlord that Austin was making a lot of noise at late hours. 
4643,---------------
4644,Remy was trying to stay quiet but accidentally slipped and said a word. 
4645,Remy was trying to stay quiet but accidentally slipped and said a word. 
4646,Remy was trying to stay quiet but accidentally slipped and said a word. 
4647,---------------
4648,Tracy gave it to their friend when their friend asked to see it. 
4649,Tracy gave it to their friend when their friend asked to see it. 
4650,Tracy gave it to their friend when their friend asked to see it. 
4651,---------------
4652,Riley watched Jesse with observant eyes. 
4653,Riley watched Jesse with observant eyes. 
4654,Riley watched Jesse with observant eyes. 
4655,---------------
4656,Kai grabbed Carson's tools and then made use of them. 
4657,Kai grabbed Carson's tools and then made use of them. 
4658,Kai grabbed Carson's tools and then made use of them. 
4659,---------------
4660,Remy told Casey to meet them at the pond in order to do some fishing. 
4661,Remy told Casey to meet them at the pond in order to do some fishing. 
4662,Remy told Casey to meet them at the pond in order to do some fishing. 
4663,---------------
4664,Quinn decided to go out drinking with Others at the bar. 
4665,Quinn decided to go out drinking with Others at the bar. 
4666,Quinn decided to go out drinking with Others at the bar. 
4667,---------------
4668,Jesse was upset but unfortunately went a little too far when he yelled at his brother. 
4669,Jesse was upset but unfortunately went a little too far when he yelled at his brother. 
4670,Jesse was upset but unfortunately went a little too far when he yelled at his brother. 
4671,---------------
4672,"Casey was the main actor in Jordan book,Jordan mentioned him in chapter one to make aware her to the reader. "
4673,"Casey was the main actor in Jordan book,Jordan mentioned him in chapter one to make aware her to the reader. "
4674,"Casey was the main actor in Jordan book,Jordan mentioned him in chapter one to make aware her to the reader. "
4675,---------------
4676,"Aubrey had a lot of important decisions to make, so Aubrey spent time thinking. "
4677,"Aubrey had a lot of important decisions to make, so Aubrey spent time thinking. "
4678,"Aubrey had a lot of important decisions to make, so Aubrey spent time thinking. "
4679,---------------
4680,Lee set the stage with all of the decorations and lights. 
4681,Lee set the stage with all of the decorations and lights. 
4682,Lee set the stage with all of the decorations and lights. 
4683,---------------
4684,Alex had a great time on a date with Taylor last night. 
4685,Alex had a great time on a date with Taylor last night. 
4686,Alex had a great time on a date with Taylor last night. 
4687,---------------
4688,Jesse closely considered the signs when lightning struck her house three times. 
4689,Jesse closely considered the signs when lightning struck her house three times. 
4690,Jesse closely considered the signs when lightning struck her house three times. 
4691,---------------
4692,"Aiden had been suffering from toothache pain for over a week, but could not afford dental care, so their friend Casey pulled the tooth. "
4693,"Aiden had been suffering from toothache pain for over a week, but could not afford dental care, so their friend Casey pulled the tooth. "
4694,"Aiden had been suffering from toothache pain for over a week, but could not afford dental care, so their friend Casey pulled the tooth. "
4695,---------------
4696,The kids wanted to go to the park to play with their friends. Tracy brought the kids to the park. 
4697,The kids wanted to go to the park to play with their friends. Tracy brought the kids to the park. 
4698,The kids wanted to go to the park to play with their friends. Tracy brought the kids to the park. 
4699,---------------
4700,remy went to the mall and made more friends. 
4701,remy went to the mall and made more friends. 
4702,remy went to the mall and made more friends. 
4703,---------------
4704,Austin went out to eat with the family last weekend because it was for a party. 
4705,Austin went out to eat with the family last weekend because it was for a party. 
4706,Austin went out to eat with the family last weekend because it was for a party. 
4707,---------------
4708,Bailey was mad at work and then told Alex to send the letter. 
4709,Bailey was mad at work and then told Alex to send the letter. 
4710,Bailey was mad at work and then told Alex to send the letter. 
4711,---------------
4712,My friend was having relationship troubles and Tracy knew she could help. 
4713,My friend was having relationship troubles and Tracy knew she could help. 
4714,My friend was having relationship troubles and Tracy knew she could help. 
4715,---------------
