Row ID,Orginal
5496,Riley began to hurt after her friend was mean to her. 
5497,Riley began to hurt after her friend was mean to her. 
5498,Riley began to hurt after her friend was mean to her. 
5499,---------------
5500,Remy resisted the urge to go on that shopping spree and left the money in their account. 
5501,Remy resisted the urge to go on that shopping spree and left the money in their account. 
5502,Remy resisted the urge to go on that shopping spree and left the money in their account. 
5503,---------------
5504,Austin recently lost 200 lbs. Austin wrapped a belt around the waist of their old pants but the pants still fell down. 
5505,Austin recently lost 200 lbs. Austin wrapped a belt around the waist of their old pants but the pants still fell down. 
5506,Austin recently lost 200 lbs. Austin wrapped a belt around the waist of their old pants but the pants still fell down. 
5507,---------------
5508,Bailey was in a recital and was performing for a group. Bailey started to play. 
5509,Bailey was in a recital and was performing for a group. Bailey started to play. 
5510,Bailey was in a recital and was performing for a group. Bailey started to play. 
5511,---------------
5512,Tyler was all out of bagels so he decided to eat cereal instead. 
5513,Tyler was all out of bagels so he decided to eat cereal instead. 
5514,Tyler was all out of bagels so he decided to eat cereal instead. 
5515,---------------
5516,Riley proved she was the best of friends by buying her buddies an expensive dinner. 
5517,Riley proved she was the best of friends by buying her buddies an expensive dinner. 
5518,Riley proved she was the best of friends by buying her buddies an expensive dinner. 
5519,---------------
5520,"Skylar wasn't certain that they had turned off the stove, so they went back to check. "
5521,"Skylar wasn't certain that they had turned off the stove, so they went back to check. "
5522,"Skylar wasn't certain that they had turned off the stove, so they went back to check. "
5523,---------------
5524,Kai gave Ash bread because Ash hadn't eaten in a long time. 
5525,Kai gave Ash bread because Ash hadn't eaten in a long time. 
5526,Kai gave Ash bread because Ash hadn't eaten in a long time. 
5527,---------------
5528,Jesse wasn't feeling good but they improved their condition. 
5529,Jesse wasn't feeling good but they improved their condition. 
5530,Jesse wasn't feeling good but they improved their condition. 
5531,---------------
5532,riley told lee to stay so that they could have a heart to heart. 
5533,riley told lee to stay so that they could have a heart to heart. 
5534,riley told lee to stay so that they could have a heart to heart. 
5535,---------------
5536,Addison got a new bracelet from Robin on her birthday and Robin helped her put it on her wrist. 
5537,Addison got a new bracelet from Robin on her birthday and Robin helped her put it on her wrist. 
5538,Addison got a new bracelet from Robin on her birthday and Robin helped her put it on her wrist. 
5539,---------------
5540,Kai crowded around Sydney to help conserve heat. 
5541,Kai crowded around Sydney to help conserve heat. 
5542,Kai crowded around Sydney to help conserve heat. 
5543,---------------
5544,"Jan took a trip to Athens, Greece and brought their pet owls with them. "
5545,"Jan took a trip to Athens, Greece and brought their pet owls with them. "
5546,"Jan took a trip to Athens, Greece and brought their pet owls with them. "
5547,---------------
5548,Tracy took Jesse's students to the park. Jesse had an emergency and asked her to. 
5549,Tracy took Jesse's students to the park. Jesse had an emergency and asked her to. 
5550,Tracy took Jesse's students to the park. Jesse had an emergency and asked her to. 
5551,---------------
5552,Remy took the test again to see if they could do even better. 
5553,Remy took the test again to see if they could do even better. 
5554,Remy took the test again to see if they could do even better. 
5555,---------------
5556,"My dog got loose today. I looked everywhere and asked everyone, but had no luck. That evening Tracy, who lives in the neighborhood, found and walked my dog home. "
5557,"My dog got loose today. I looked everywhere and asked everyone, but had no luck. That evening Tracy, who lives in the neighborhood, found and walked my dog home. "
5558,"My dog got loose today. I looked everywhere and asked everyone, but had no luck. That evening Tracy, who lives in the neighborhood, found and walked my dog home. "
5559,---------------
5560,Robin let Carson explain why it happened in very much detail. 
5561,Robin let Carson explain why it happened in very much detail. 
5562,Robin let Carson explain why it happened in very much detail. 
5563,---------------
5564,sydney was a dramatic person so she made a mountain out of a molehill. 
5565,sydney was a dramatic person so she made a mountain out of a molehill. 
5566,sydney was a dramatic person so she made a mountain out of a molehill. 
5567,---------------
5568,Sasha protected the patient's information by sealing the information in a vault underground. 
5569,Sasha protected the patient's information by sealing the information in a vault underground. 
5570,Sasha protected the patient's information by sealing the information in a vault underground. 
5571,---------------
5572,Sydney had a Christmas party and invited all the people she knew who did not have family to celebrate with. 
5573,Sydney had a Christmas party and invited all the people she knew who did not have family to celebrate with. 
5574,Sydney had a Christmas party and invited all the people she knew who did not have family to celebrate with. 
5575,---------------
5576,Jordan made a cup of coffee even though his boss asked him not to drink it. 
5577,Jordan made a cup of coffee even though his boss asked him not to drink it. 
5578,Jordan made a cup of coffee even though his boss asked him not to drink it. 
5579,---------------
5580,Cameron understood science better by interpreting it in terms. 
5581,Cameron understood science better by interpreting it in terms. 
5582,Cameron understood science better by interpreting it in terms. 
5583,---------------
5584,Robin went with Jan's friends to school so that she could learn more about math that day. 
5585,Robin went with Jan's friends to school so that she could learn more about math that day. 
5586,Robin went with Jan's friends to school so that she could learn more about math that day. 
5587,---------------
5588,Robin took Kai's advice after they had a long talk. 
5589,Robin took Kai's advice after they had a long talk. 
5590,Robin took Kai's advice after they had a long talk. 
5591,---------------
5592,Riley regarded Jesse with suspicious eyes when Jesse held out the flowers. 
5593,Riley regarded Jesse with suspicious eyes when Jesse held out the flowers. 
5594,Riley regarded Jesse with suspicious eyes when Jesse held out the flowers. 
5595,---------------
5596,Addison had run away from the school after being bullied. 
5597,Addison had run away from the school after being bullied. 
5598,Addison had run away from the school after being bullied. 
5599,---------------
5600,Robin let Carson explain themself because it only seemed fair to hear their side of the story. 
5601,Robin let Carson explain themself because it only seemed fair to hear their side of the story. 
5602,Robin let Carson explain themself because it only seemed fair to hear their side of the story. 
5603,---------------
5604,Quinn finished the movie and cried at the ending. 
5605,Quinn finished the movie and cried at the ending. 
5606,Quinn finished the movie and cried at the ending. 
5607,---------------
5608,There is alot of people here hollering but Quinn enjoyed the show anyway. 
5609,There is alot of people here hollering but Quinn enjoyed the show anyway. 
5610,There is alot of people here hollering but Quinn enjoyed the show anyway. 
5611,---------------
5612,Aubrey was playing in the mud and got her new shirt dirty. 
5613,Aubrey was playing in the mud and got her new shirt dirty. 
5614,Aubrey was playing in the mud and got her new shirt dirty. 
5615,---------------
5616,Kai wanted everything. But Adam ruined everything. Adam always ruins everything for Kai. 
5617,Kai wanted everything. But Adam ruined everything. Adam always ruins everything for Kai. 
5618,Kai wanted everything. But Adam ruined everything. Adam always ruins everything for Kai. 
5619,---------------
5620,Sasha gave the dog some pills to help it feel better. 
5621,Sasha gave the dog some pills to help it feel better. 
5622,Sasha gave the dog some pills to help it feel better. 
5623,---------------
5624,Cameron picked Robin up from the airport. 
5625,Cameron picked Robin up from the airport. 
5626,Cameron picked Robin up from the airport. 
5627,---------------
5628,Austin took them out for a fancy dinner for their anniversary. 
5629,Austin took them out for a fancy dinner for their anniversary. 
5630,Austin took them out for a fancy dinner for their anniversary. 
5631,---------------
5632,"When Austin kissed Riley on the mouth, she slipped her gum into his. "
5633,"When Austin kissed Riley on the mouth, she slipped her gum into his. "
5634,"When Austin kissed Riley on the mouth, she slipped her gum into his. "
5635,---------------
5636,"Kendall scored points for their team, causing them to move up in the rankings and win the championship game. "
5637,"Kendall scored points for their team, causing them to move up in the rankings and win the championship game. "
5638,"Kendall scored points for their team, causing them to move up in the rankings and win the championship game. "
5639,---------------
5640,Riley told Lee to stay at work a little later that night. 
5641,Riley told Lee to stay at work a little later that night. 
5642,Riley told Lee to stay at work a little later that night. 
5643,---------------
5644,Carson's bearded dragon Liz needs to eat crickets so Carson emptied the box of crickets into the reptile tank. 
5645,Carson's bearded dragon Liz needs to eat crickets so Carson emptied the box of crickets into the reptile tank. 
5646,Carson's bearded dragon Liz needs to eat crickets so Carson emptied the box of crickets into the reptile tank. 
5647,---------------
5648,Bailey was a shy kid at school. They made no friends. 
5649,Bailey was a shy kid at school. They made no friends. 
5650,Bailey was a shy kid at school. They made no friends. 
5651,---------------
5652,Casey invited his parents over for dinner one night. He was preparing a meal and put food into the oven. 
5653,Casey invited his parents over for dinner one night. He was preparing a meal and put food into the oven. 
5654,Casey invited his parents over for dinner one night. He was preparing a meal and put food into the oven. 
5655,---------------
5656,Remy witnessed a horrific crime and agreed to be a witness at the accused trial.  Remy entered Witness Protection and assumed another identity. 
5657,Remy witnessed a horrific crime and agreed to be a witness at the accused trial.  Remy entered Witness Protection and assumed another identity. 
5658,Remy witnessed a horrific crime and agreed to be a witness at the accused trial.  Remy entered Witness Protection and assumed another identity. 
5659,---------------
5660,Robin took her friend Skylar out for a nice dinner. 
5661,Robin took her friend Skylar out for a nice dinner. 
5662,Robin took her friend Skylar out for a nice dinner. 
5663,---------------
5664,Austin was taking a test and found it difficult at first. 
5665,Austin was taking a test and found it difficult at first. 
5666,Austin was taking a test and found it difficult at first. 
5667,---------------
5668,"When Casey found Aubrey drunk in their car, Casey called Aubrey's parents. "
5669,"When Casey found Aubrey drunk in their car, Casey called Aubrey's parents. "
5670,"When Casey found Aubrey drunk in their car, Casey called Aubrey's parents. "
5671,---------------
5672,Kai handed back the mail after they looked at it. 
5673,Kai handed back the mail after they looked at it. 
5674,Kai handed back the mail after they looked at it. 
5675,---------------
5676,sasha became a prison officer and served carson country. 
5677,sasha became a prison officer and served carson country. 
5678,sasha became a prison officer and served carson country. 
5679,---------------
5680,Riley and Sasha went hiking. Sasha was more experienced and went ahead before realizing it and stopping. Riley hurried to catch up to her height on the trail. 
5681,Riley and Sasha went hiking. Sasha was more experienced and went ahead before realizing it and stopping. Riley hurried to catch up to her height on the trail. 
5682,Riley and Sasha went hiking. Sasha was more experienced and went ahead before realizing it and stopping. Riley hurried to catch up to her height on the trail. 
5683,---------------
5684,Robin wanted to get some exercise in today. Robin went to the gym from work. 
5685,Robin wanted to get some exercise in today. Robin went to the gym from work. 
5686,Robin wanted to get some exercise in today. Robin went to the gym from work. 
5687,---------------
5688,Kendall was furious and grabbed string and ended up wrapping in around my neck. 
5689,Kendall was furious and grabbed string and ended up wrapping in around my neck. 
5690,Kendall was furious and grabbed string and ended up wrapping in around my neck. 
5691,---------------
5692,"Kai stayed home from work, so Kai spent several hours online doing nothing. "
5693,"Kai stayed home from work, so Kai spent several hours online doing nothing. "
5694,"Kai stayed home from work, so Kai spent several hours online doing nothing. "
5695,---------------
5696,Cameron was looking around the casino for Skylar's friends. Cameron found Skylar's friends over by the bar. 
5697,Cameron was looking around the casino for Skylar's friends. Cameron found Skylar's friends over by the bar. 
5698,Cameron was looking around the casino for Skylar's friends. Cameron found Skylar's friends over by the bar. 
5699,---------------
5700,Bailey and Jesse were both studying for a test and Bailey passed Jesse and examination booklet they needed. 
5701,Bailey and Jesse were both studying for a test and Bailey passed Jesse and examination booklet they needed. 
5702,Bailey and Jesse were both studying for a test and Bailey passed Jesse and examination booklet they needed. 
5703,---------------
5704,Aubrey met no one at the park despite scheduling a meeting there with their informant. 
5705,Aubrey met no one at the park despite scheduling a meeting there with their informant. 
5706,Aubrey met no one at the park despite scheduling a meeting there with their informant. 
5707,---------------
5708,"Jordan wanted to do something special for their spouse on Valentines day, so Jordan decided to have a picnic in the park. "
5709,"Jordan wanted to do something special for their spouse on Valentines day, so Jordan decided to have a picnic in the park. "
5710,"Jordan wanted to do something special for their spouse on Valentines day, so Jordan decided to have a picnic in the park. "
5711,---------------
5712,Billy argued with Kendall about something he was completely wrong on. 
5713,Billy argued with Kendall about something he was completely wrong on. 
5714,Billy argued with Kendall about something he was completely wrong on. 
5715,---------------
5716,Quinn filed for a divorce after catching her husband cheating on her with the cleaning lady. 
5717,Quinn filed for a divorce after catching her husband cheating on her with the cleaning lady. 
5718,Quinn filed for a divorce after catching her husband cheating on her with the cleaning lady. 
5719,---------------
5720,Alex took notice of the children who were singing at the playground. 
5721,Alex took notice of the children who were singing at the playground. 
5722,Alex took notice of the children who were singing at the playground. 
5723,---------------
5724,Jordan made their friends laugh because he had a lot of experiences that were very interesting. 
5725,Jordan made their friends laugh because he had a lot of experiences that were very interesting. 
5726,Jordan made their friends laugh because he had a lot of experiences that were very interesting. 
5727,---------------
5728,"Lee took a fertitlity pill, it worked too well and caused an unexpected event to occur. "
5729,"Lee took a fertitlity pill, it worked too well and caused an unexpected event to occur. "
5730,"Lee took a fertitlity pill, it worked too well and caused an unexpected event to occur. "
5731,---------------
5732,Casey didn't pay attention to the weather warning because she was not currently in the area. 
5733,Casey didn't pay attention to the weather warning because she was not currently in the area. 
5734,Casey didn't pay attention to the weather warning because she was not currently in the area. 
5735,---------------
5736,Cameron got out of their way when he saw the others running towards him. 
5737,Cameron got out of their way when he saw the others running towards him. 
5738,Cameron got out of their way when he saw the others running towards him. 
5739,---------------
5740,Alex paid to get her car detailed and completely cleaned inside and out. 
5741,Alex paid to get her car detailed and completely cleaned inside and out. 
5742,Alex paid to get her car detailed and completely cleaned inside and out. 
5743,---------------
5744,Kendall got a new puppy from the pound. They showed all their friends. 
5745,Kendall got a new puppy from the pound. They showed all their friends. 
5746,Kendall got a new puppy from the pound. They showed all their friends. 
5747,---------------
5748,Robin left Tracy's home to get ready for her workday. 
5749,Robin left Tracy's home to get ready for her workday. 
5750,Robin left Tracy's home to get ready for her workday. 
5751,---------------
5752,Cameron was camping in the woods with a group of friends one evening. 
5753,Cameron was camping in the woods with a group of friends one evening. 
5754,Cameron was camping in the woods with a group of friends one evening. 
5755,---------------
5756,Cameron continued playing with the dog until their mother shouted that dinner was ready. 
5757,Cameron continued playing with the dog until their mother shouted that dinner was ready. 
5758,Cameron continued playing with the dog until their mother shouted that dinner was ready. 
5759,---------------
5760,Kai proudly displayed their new watch by putting it on their wrist. 
5761,Kai proudly displayed their new watch by putting it on their wrist. 
5762,Kai proudly displayed their new watch by putting it on their wrist. 
5763,---------------
