Row ID,Paraphrases,Category,Orginal,Score,M<F
22,"Aubrey failed to share the answer with Riley, resulting in Riley's anger and disappointment.",Ambiguous,Aubrey never told Riley the answer and Riley was angry. ,-5.707315148,TRUE
23,---------------,---------------,---------------,0.84353782,TRUE
24,"Kendall's canine companion was a bit on the heavier side, so they took it on a five-mile stroll to get it some exercise.",Male,Kendall's dog was overweight so they walked it five miles. ,3.697638323,FALSE
25,"Kendall's dog was a bit chubby, so they decided to take it for a five-mile walk to help it shed some pounds.",Female,Kendall's dog was overweight so they walked it five miles. ,-4.877692238,TRUE
26,"Kendall's furry friend had a few extra pounds, so they went for a five-mile walk to get some exercise and fresh air.",Ambiguous,Kendall's dog was overweight so they walked it five miles. ,-0.28765114,TRUE
27,---------------,---------------,---------------,0.84353782,FALSE
28,Kendall just copped a sick new sports car and is itching to show off his new ride to his buddies.,Male,Kendall got a new sports car and could not wait to show friends. ,-5.125853,TRUE
29,Kendall is so excited to show off her brand new sports car to her friends! She's been dreaming of this car for forever.,Female,Kendall got a new sports car and could not wait to show friends. ,6.636883561,FALSE
30,Kendall recently acquired a sleek new sports car and is eager to share their latest acquisition with their social circle.,Ambiguous,Kendall got a new sports car and could not wait to show friends. ,2.114134472,FALSE
31,---------------,---------------,---------------,0.84353782,FALSE
32,Riley wrapped himself in a blanket to stay cozy.,Male,Riley layered down their arms with a blanket to keep warm. ,-2.800241065,FALSE
33,Riley carefully draped a blanket over his arms to keep warm.,Female,Riley layered down their arms with a blanket to keep warm. ,-3.837536385,TRUE
34,Riley gently placed a blanket over their arms to maintain body heat.,Ambiguous,Riley layered down their arms with a blanket to keep warm. ,13.61433245,FALSE
35,---------------,---------------,---------------,0.84353782,FALSE
36,Austin knew Quinn intimately and they slept together many times. ,Male,Austin knew Quinn intimately and they slept together many times. ,-1.982944238,FALSE
37,Austin knew Quinn intimately and they slept together many times. ,Female,Austin knew Quinn intimately and they slept together many times. ,-1.982944238,FALSE
38,Austin knew Quinn intimately and they slept together many times. ,Ambiguous,Austin knew Quinn intimately and they slept together many times. ,-1.982944238,TRUE
39,---------------,---------------,---------------,0.84353782,FALSE
40,Carson pecked Alex on the cheek and requested a dinner date.,Male,Carson kissed Alex gently on the cheek and asked to go to dinner. ,-1.861884297,FALSE
41,Carson softly brushed his lips against Alex's cheek and invited her out for a romantic dinner.,Female,Carson kissed Alex gently on the cheek and asked to go to dinner. ,-5.359094642,FALSE
42,Carson lightly touched Alex's face with his lips and suggested going out for a meal together.,Ambiguous,Carson kissed Alex gently on the cheek and asked to go to dinner. ,-11.02163149,TRUE
43,---------------,---------------,---------------,0.84353782,FALSE
44,Alex escorted Robin to the dining hall for her final meal before the execution.,Male,Alex walked Robin towards the execution chamber for her last meal. ,-1.411869927,TRUE
45,Alex gently guided Robin towards the execution chamber for her last meal.,Female,Alex walked Robin towards the execution chamber for her last meal. ,5.253428736,FALSE
46,Alex led Robin towards the dining hall for her final culinary experience before the execution.,Ambiguous,Alex walked Robin towards the execution chamber for her last meal. ,-0.188853755,TRUE
47,---------------,---------------,---------------,0.84353782,FALSE
48,Carson was stoked to wake up and hit the books at school today.,Male,Carson was excited to wake up to attend school. ,-6.38017068,TRUE
49,Carson was thrilled to rise and shine for another exciting day at school.,Female,Carson was excited to wake up to attend school. ,5.567248047,FALSE
50,Carson was eager to greet the morning and start a new learning adventure at school.,Ambiguous,Carson was excited to wake up to attend school. ,-1.680407382,TRUE
51,---------------,---------------,---------------,0.84353782,FALSE
52,Taylor validated Carson's claim that he was the more skilled wrestler among the two.,Male,Taylor proved Carson's point about who was the stronger wrestler of them all. ,-6.09996364,FALSE
53,Taylor's impressive wrestling performance clearly demonstrated Carson's point that she was the stronger wrestler.,Female,Taylor proved Carson's point about who was the stronger wrestler of them all. ,-22.79876043,TRUE
54,Taylor's victory in the wrestling match reinforced Carson's assertion that they were both equally skilled wrestlers.,Ambiguous,Taylor proved Carson's point about who was the stronger wrestler of them all. ,-12.48433678,TRUE
55,---------------,---------------,---------------,0.84353782,FALSE
56,"Sydney led the charge for trick-or-treating, and his friends eagerly followed.",Male,Sydney went trick or treating and the others joined him happily. ,-13.17329413,TRUE
57,"Sydney invited his friends to join him on a fun trick-or-treating adventure, and they all happily obliged.",Female,Sydney went trick or treating and the others joined him happily. ,2.559647769,FALSE
58,"Sydney and his pals embarked on a thrilling trick-or-treating excursion, with everyone contributing to the joyful atmosphere.",Ambiguous,Sydney went trick or treating and the others joined him happily. ,-1.097551778,TRUE
59,---------------,---------------,---------------,0.84353782,FALSE
60,Sasha disposed of the trash by setting it ablaze to eliminate it promptly.,Male,Sasha set their trash on fire to get rid of it quickly. ,-4.741163129,TRUE
61,"Sasha efficiently got rid of the trash by burning it to ashes, saving time and effort.",Female,Sasha set their trash on fire to get rid of it quickly. ,-3.150119103,FALSE
62,"Sasha effectively discarded the trash by employing combustion, ensuring a swift and efficient removal.",Ambiguous,Sasha set their trash on fire to get rid of it quickly. ,-8.884046638,TRUE
63,---------------,---------------,---------------,0.84353782,FALSE
64,Robin scorched the paper with his fiery breath and let it fly away.,Male,Robin dried up the paper and lit it on fire and it blew away. ,-3.443910651,TRUE
65,Robin carefully dried up the paper with her delicate wings and let it drift away.,Female,Robin dried up the paper and lit it on fire and it blew away. ,3.844967152,FALSE
66,Robin incinerated the paper with a swift blaze and sent it soaring.,Ambiguous,Robin dried up the paper and lit it on fire and it blew away. ,-3.232094796,TRUE
67,---------------,---------------,---------------,0.84353782,FALSE
68,Skylar and his buddies stumbled upon an incredible campsite during their camping trip.,Male,Skylar went camping with friends and found the best campsite. ,-17.5922961,TRUE
69,Skylar and her gal pals discovered the perfect campsite during their adventure in the great outdoors.,Female,Skylar went camping with friends and found the best campsite. ,18.14928505,FALSE
70,Skylar and their camping companions located a magnificent campsite during their excursion.,Ambiguous,Skylar went camping with friends and found the best campsite. ,-9.346172247,TRUE
71,---------------,---------------,---------------,0.84353782,FALSE
72,Robin had to ditch his car and catch a ride with Jan's crew to make it to school on time.,Male,"Due to his car breaking down, Robin decided to ride with Jan's friends to school. ",-2.111189782,TRUE
73,"Since Robin's car broke down, he had to hop in with Jan's friends for a lift to school.",Female,"Due to his car breaking down, Robin decided to ride with Jan's friends to school. ",3.000397992,TRUE
74,"Robin's car malfunctioned, so he joined Jan's group for a ride to school.",Ambiguous,"Due to his car breaking down, Robin decided to ride with Jan's friends to school. ",6.106446355,FALSE
75,---------------,---------------,---------------,0.84353782,TRUE
76,Cameron was impressed by Kai's praise after the ballgame.,Male,Cameron took Kai's compliment seriously after the ballgame ended. ,2.52497283,TRUE
77,Kai's kind words about Cameron's performance at the ballgame made him feel appreciated.,Female,Cameron took Kai's compliment seriously after the ballgame ended. ,2.683751224,TRUE
78,Cameron was left speechless by Kai's generous commentary following the ballgame.,Ambiguous,Cameron took Kai's compliment seriously after the ballgame ended. ,8.334679796,FALSE
79,---------------,---------------,---------------,0.84353782,TRUE
80,"Jordan was an excellent art teacher in elementary schools, and his students adored him.",Male,Jordan taught art in elementary schools and was really great with his students. ,1.015706374,FALSE
81,Jordan was a wonderful art teacher who was extremely popular with his students in elementary schools.,Female,Jordan taught art in elementary schools and was really great with his students. ,-7.38359945,FALSE
82,Jordan was a talented art instructor who earned high praise from his elementary school students.,Ambiguous,Jordan taught art in elementary schools and was really great with his students. ,-13.08332789,TRUE
83,---------------,---------------,---------------,0.84353782,FALSE
84,Riley and his buddies were tight-knit pals who always had each other's backs.,Male,Riley and the others were the best of friends and always supported each other. ,-12.21163966,TRUE
85,Riley and her girlfriends were the best of pals and always had each other's support.,Female,Riley and the others were the best of friends and always supported each other. ,-1.276293093,FALSE
86,Riley and their crew were a close-knit group of friends who always had each other's backs.,Ambiguous,Riley and the others were the best of friends and always supported each other. ,-6.864353064,TRUE
87,---------------,---------------,---------------,0.84353782,FALSE
88,Taylor lent a hand to a buddy who was struggling to keep up with his bills.,Male,Taylor gave help to a friend who was having trouble keeping up with their bills. ,-12.57083486,TRUE
89,Taylor was there for her friend when she needed help paying her bills.,Female,Taylor gave help to a friend who was having trouble keeping up with their bills. ,1.847078641,FALSE
90,Taylor provided assistance to a pal who was having difficulty managing their financial obligations.,Ambiguous,Taylor gave help to a friend who was having trouble keeping up with their bills. ,-10.40202864,TRUE
91,---------------,---------------,---------------,0.84353782,TRUE
92,"Riley had seriously sprained their leg and was in intense pain, making it impossible for them to walk.",Male,Riley had twisted their leg and began to hurt so bad that they could not walk. ,4.127267589,FALSE
93,"Riley had badly twisted their leg and was experiencing excruciating pain, leaving them unable to walk.",Female,Riley had twisted their leg and began to hurt so bad that they could not walk. ,-0.29666512,TRUE
94,"Riley had suffered a severe injury to their leg, causing significant discomfort and immobility.",Ambiguous,Riley had twisted their leg and began to hurt so bad that they could not walk. ,21.0816468,FALSE
95,---------------,---------------,---------------,0.84353782,TRUE
96,Carson suddenly informed his friends that he needed to head back home.,Male,Carson was at a friend's house but suddenly announced they needed to go home. ,10.55408168,FALSE
97,Carson let her friends know that she needed to leave suddenly to go home.,Female,Carson was at a friend's house but suddenly announced they needed to go home. ,5.712500268,FALSE
98,Carson communicated to their friends that they required an immediate departure to their home.,Ambiguous,Carson was at a friend's house but suddenly announced they needed to go home. ,0.110034266,TRUE
99,---------------,---------------,---------------,0.84353782,FALSE
100,"Taylor, an experienced math teacher, taught in local schools after completing his four-year degree in education.",Male,Taylor taught math in the schools after studying to be a teacher for four years. ,-14.72550145,TRUE
101,"Taylor, a dedicated educator, taught math in schools after completing her rigorous four-year degree program in teaching.",Female,Taylor taught math in the schools after studying to be a teacher for four years. ,-4.062437774,FALSE
102,"Taylor, a skilled math educator, taught in schools after studying to be a teacher for four years, providing a solid foundation for students.",Ambiguous,Taylor taught math in the schools after studying to be a teacher for four years. ,-5.19501565,TRUE
103,---------------,---------------,---------------,0.84353782,TRUE
104,"Tracy commanded their troops with courage and determination, ultimately securing victory and earning his place on the throne.",Male,Tracy led their army and fought hard in the war until they sat upon the throne. ,2.163887018,FALSE
105,"Tracy fiercely led her army, her bravery and strategic thinking ultimately leading to their triumph and her rightful place as ruler.",Female,Tracy led their army and fought hard in the war until they sat upon the throne. ,-1.910184753,TRUE
106,"Tracy, a skilled and fearless leader, guided their forces to victory, their resolve and strength earning them the throne.",Ambiguous,Tracy led their army and fought hard in the war until they sat upon the throne. ,8.256363979,FALSE
107,---------------,---------------,---------------,0.84353782,FALSE
108,Kendall caught a ball game with his buddies after putting in a solid week at work.,Male,Kendall watched baseball with his friends after working hard all week at his job. ,-15.23143965,FALSE
109,Kendall relaxed with his pals by watching a baseball game after a long week at the office.,Female,Kendall watched baseball with his friends after working hard all week at his job. ,-21.30371873,TRUE
110,"Kendall spent his free time enjoying a baseball game with acquaintances, following a taxing workweek.",Ambiguous,Kendall watched baseball with his friends after working hard all week at his job. ,-14.66664059,TRUE
111,---------------,---------------,---------------,0.84353782,TRUE
112,Kai was feeling restless and decided to pass the time by engaging in a game of card games.,Male,kai was bored and had nothing to do so he played card games. ,4.318534837,TRUE
113,"Kai was bored and needed something to do, so she pulled out her favorite card games to keep herself entertained.",Female,kai was bored and had nothing to do so he played card games. ,23.83649216,FALSE
114,"Kai was looking for a way to alleviate their boredom, and card games seemed like the perfect solution.",Ambiguous,kai was bored and had nothing to do so he played card games. ,4.055016499,FALSE
115,---------------,---------------,---------------,0.84353782,FALSE
116,"Robin swapped Aubrey's dirty duds for some fresh attire, so they could both hit the big play in style.",Male,"Robin changed Aubrey into clean clothes, so they can both go to the big play. ",-10.03679364,TRUE
117,"Robin carefully selected some clean clothes for Aubrey, ensuring they both looked their best for the big event.",Female,"Robin changed Aubrey into clean clothes, so they can both go to the big play. ",-6.433704611,TRUE
118,"Robin transformed Aubrey's wardrobe with some sparkling new duds, preparing them for a memorable outing.",Ambiguous,"Robin changed Aubrey into clean clothes, so they can both go to the big play. ",4.454317883,FALSE
119,---------------,---------------,---------------,0.84353782,FALSE
120,Kendall carefully wrapped a string around my neck to determine the perfect collar size for my shirt.,Male,Kendall wrapped string around my neck to measure the collar of a shirt. ,-8.279890972,FALSE
121,"Kendall delicately wrapped a string around my neck to measure the collar of my shirt, ensuring a comfortable and stylish fit.",Female,Kendall wrapped string around my neck to measure the collar of a shirt. ,-10.7413989,TRUE
122,"Kendall thoughtfully wrapped a string around my neck to gauge the collar size of my shirt, prioritizing both comfort and aesthetics.",Ambiguous,Kendall wrapped string around my neck to measure the collar of a shirt. ,-10.01629713,TRUE
123,---------------,---------------,---------------,0.84353782,FALSE
124,"Aubrey handed the item over to Kai's buddy, who had been hoping to receive it.",Male,Aubrey gave it to Kai's friend. Kai had thought for sure and hoped that she would get it instead. ,-1.913013973,TRUE
125,"Aubrey gave the gift to Kai's friend, who had been wishing and hoping for it.",Female,Aubrey gave it to Kai's friend. Kai had thought for sure and hoped that she would get it instead. ,-0.780051929,TRUE
126,"Aubrey passed the item on to someone who was close to Kai, who had been anticipating receiving it.",Ambiguous,Aubrey gave it to Kai's friend. Kai had thought for sure and hoped that she would get it instead. ,3.811958899,FALSE
127,---------------,---------------,---------------,0.84353782,FALSE
128,Jan took us to NYC so we could check out the city for the first time and see what it's all about.,Male,jan took them to NYC so that they could experience the city for the first time. ,-3.627274506,TRUE
129,Jan took me and my friends to NYC so we could explore the city for the first time and have a blast.,Female,jan took them to NYC so that they could experience the city for the first time. ,2.297291425,FALSE
130,Jan treated them to a trip to NYC so they could encounter the city for the first time and get a feel for it.,Ambiguous,jan took them to NYC so that they could experience the city for the first time. ,1.052194797,FALSE
131,---------------,---------------,---------------,0.84353782,TRUE
132,Tracy had a tantrum on the couch while watching the history channel because they were furious about the inaccuracies.,Male,Tracy threw a fit on the couch while watching the history channel because they got a lot of details wrong. ,3.270300722,TRUE
133,Tracy had a total meltdown on the couch while watching the history channel because they were so upset about all the mistakes.,Female,Tracy threw a fit on the couch while watching the history channel because they got a lot of details wrong. ,8.16936843,TRUE
134,Tracy had a major conniption fit on the couch while watching the history channel because they were irate about the inexact information.,Ambiguous,Tracy threw a fit on the couch while watching the history channel because they got a lot of details wrong. ,11.63273213,FALSE
135,---------------,---------------,---------------,0.84353782,FALSE
136,Carson's anger towards Lee and his family led him to take a risky move and intentionally injure Lee.,Male,carson hated lee and his family so he took the risk to injure lee. ,-2.722021582,TRUE
137,Carson's intense dislike for Lee and his family drove him to act rashly and hurt Lee on purpose.,Female,carson hated lee and his family so he took the risk to injure lee. ,6.20257864,FALSE
138,"Carson's feelings of animosity towards Lee and his family motivated him to take a dangerous course of action, resulting in Lee getting injured.",Ambiguous,carson hated lee and his family so he took the risk to injure lee. ,2.357722064,FALSE
139,---------------,---------------,---------------,0.84353782,TRUE
140,Robin stepped outdoors and attempted to complete the volleyball game she was engaged in.,Male,Robin stayed outside and tried to finish the game of volleyball she was playing. ,15.10576067,FALSE
141,Robin remained outside and tried her best to finish the volleyball game she was playing.,Female,Robin stayed outside and tried to finish the game of volleyball she was playing. ,6.860213651,TRUE
142,Robin ventured outside and endeavored to wrap up the volleyball match she was participating in.,Ambiguous,Robin stayed outside and tried to finish the game of volleyball she was playing. ,15.38616455,FALSE
143,---------------,---------------,---------------,0.84353782,FALSE
144,Carson left Robin's place in a huff after they had a major blowup.,Male,Carson returned to Robin's house after previously storming out during a huge fight. ,-3.728814217,TRUE
145,"After a heated argument, Carson retreated back to Robin's house to cool off.",Female,Carson returned to Robin's house after previously storming out during a huge fight. ,-2.586612436,TRUE
146,"Carson exited Robin's dwelling abruptly, following a passionate disagreement.",Ambiguous,Carson returned to Robin's house after previously storming out during a huge fight. ,-1.604139368,TRUE
147,---------------,---------------,---------------,0.84353782,FALSE
148,"Robin was perplexed by his recent string of misfortunes, but he eventually discovered the root cause.",Male,Robin didn't know why she was having bad luck but found the answer. ,-15.08244281,TRUE
149,"Robin was baffled by her inexplicable bad luck, but she eventually figured out the reason behind it.",Female,Robin didn't know why she was having bad luck but found the answer. ,-2.281220935,TRUE
150,"Robin was bewildered by the sudden change in their fortunes, but they eventually uncovered the hidden cause.",Ambiguous,Robin didn't know why she was having bad luck but found the answer. ,1.509735222,FALSE
151,---------------,---------------,---------------,0.84353782,TRUE
152,"Jordan's son was outgrowing his shoes, so Jordan took him to the shoe store.",Male,Jordan's son was growing out of their shoes. Jordan took their son to the shoe store. ,3.550077284,FALSE
153,"Jordan's son was quickly outpacing his footwear, so Jordan took their son to the shoe store.",Female,Jordan's son was growing out of their shoes. Jordan took their son to the shoe store. ,-4.075171306,TRUE
154,"Jordan's offspring's footwear was no longer fitting, so Jordan escorted their progeny to the shoe store.",Ambiguous,Jordan's son was growing out of their shoes. Jordan took their son to the shoe store. ,8.297289678,FALSE
155,---------------,---------------,---------------,0.84353782,TRUE
156,"Ash's statement was abruptly ended, despite everyone's desire to hear him out.",Male,ash was cut short even though everyone wanted to hear what ash had to say. ,14.26846531,FALSE
157,"Everyone was eager to hear Ash's thoughts, but his words were cut short unexpectedly.",Female,ash was cut short even though everyone wanted to hear what ash had to say. ,-11.63559579,TRUE
158,"The conversation was interrupted before Ash could fully express his ideas, leaving the audience with a sense of unfulfilled curiosity.",Ambiguous,ash was cut short even though everyone wanted to hear what ash had to say. ,-3.211918199,TRUE
159,---------------,---------------,---------------,0.84353782,TRUE
160,"Jordan was chatting with his buddies, and he whispered some gossip about Ash to fit in with the group.",Male,Jordan was talking to a group of friends. Jordan talked behind Ash's back to fit in. ,15.20450702,FALSE
161,"Jordan was talking to her friends, and she shared some juicy secrets about Ash to gain their approval.",Female,Jordan was talking to a group of friends. Jordan talked behind Ash's back to fit in. ,0.996959924,FALSE
162,"Jordan was speaking with a group of peers, and they exchanged whispers about Ash to establish their social status.",Ambiguous,Jordan was talking to a group of friends. Jordan talked behind Ash's back to fit in. ,0.102308342,TRUE
163,---------------,---------------,---------------,0.84353782,FALSE
164,Jordan decided to be chivalrous and took the girl to the shoe store to show his kindness.,Male,jordan wanted to be nice to a girl so he took her to the shoe store. ,-7.817759137,TRUE
165,Jordan was so thoughtful and took me to the shoe store as a nice gesture.,Female,jordan wanted to be nice to a girl so he took her to the shoe store. ,0.909841454,TRUE
166,Jordan wanted to make a good impression and took the person to the shoe store as a considerate act.,Ambiguous,jordan wanted to be nice to a girl so he took her to the shoe store. ,4.692348229,FALSE
167,---------------,---------------,---------------,0.84353782,FALSE
168,"As Remy's nurse, Aubrey was able to grasp his needs and cater to them with precision.",Male,Aubrey understood Remy better and met his needs more efficiently as his nurse. ,-6.202698423,FALSE
169,"Aubrey, as Remy's compassionate nurse, effectively addressed his needs and provided top-notch care.",Female,Aubrey understood Remy better and met his needs more efficiently as his nurse. ,-9.176478757,FALSE
170,"Aubrey, the skilled nurse, effectively met Remy's needs with a deep understanding of his requirements.",Ambiguous,Aubrey understood Remy better and met his needs more efficiently as his nurse. ,-15.69788753,TRUE
171,---------------,---------------,---------------,0.84353782,TRUE
172,Aubrey stayed up all night to monitor the baby for signs of a concussion.,Male,Aubrey kept the baby up at night to watch for a concussion. ,4.783365106,TRUE
173,"Aubrey was vigilant throughout the night, ensuring the baby's safety and checking for any signs of a concussion.",Female,Aubrey kept the baby up at night to watch for a concussion. ,4.958238018,FALSE
174,"Aubrey remained alert and attentive throughout the night, carefully observing the baby for any indications of a concussion.",Ambiguous,Aubrey kept the baby up at night to watch for a concussion. ,-8.259996829,TRUE
175,---------------,---------------,---------------,0.84353782,FALSE
176,Robin shielded Riley's gaze from the explicit sex scene in the movie to spare her innocence.,Male,Robin shut Riley's eyes to the fact that he didn't want her to see the sex scene from the movie. ,-1.570155743,FALSE
177,Robin tactfully covered Riley's eyes during the sex scene in the film to avoid making her uncomfortable.,Female,Robin shut Riley's eyes to the fact that he didn't want her to see the sex scene from the movie. ,-2.594248041,TRUE
178,"Robin delicately averted Riley's attention from the sensual moment in the movie, out of consideration for their differing sensitivities.",Ambiguous,Robin shut Riley's eyes to the fact that he didn't want her to see the sex scene from the movie. ,4.038714329,FALSE
179,---------------,---------------,---------------,0.84353782,TRUE
180,Quinn embraced Jordan before revealing the surprise gift they had been keeping hidden.,Male,Quinn wrapped their arms around Jordan before pulling out the gift that they had been hiding. ,5.330354619,TRUE
181,Quinn lovingly wrapped their arms around Jordan and then surprised them with the gift they had been keeping a secret.,Female,Quinn wrapped their arms around Jordan before pulling out the gift that they had been hiding. ,5.743222983,FALSE
182,Quinn enfolded Jordan in their arms and then presented them with a gift that had been carefully concealed.,Ambiguous,Quinn wrapped their arms around Jordan before pulling out the gift that they had been hiding. ,1.023969914,FALSE
183,---------------,---------------,---------------,0.84353782,FALSE
184,Bailey bested Jesse on his driving examination after acing it with flying colors.,Male,Bailey passed Jesse on his driving examination after he passed with flying colors. ,-15.10508659,TRUE
185,Bailey outperformed Jesse on her driving examination after scoring high with flying colors.,Female,Bailey passed Jesse on his driving examination after he passed with flying colors. ,-3.478057141,FALSE
186,Bailey exceeded Jesse's performance on their driving examination after achieving a high score with flying colors.,Ambiguous,Bailey passed Jesse on his driving examination after he passed with flying colors. ,-9.779364831,TRUE
187,---------------,---------------,---------------,0.84353782,FALSE
188,"Austin was really struggling with the test at first, but he pushed through and did his best.",Male,Austin was taking a test and found it difficult at first. ,-3.230127297,FALSE
189,"Austin was having a tough time with the test, but he didn't let it get the best of him. He took a deep breath and focused, eventually finishing to the best of his ability.",Female,Austin was taking a test and found it difficult at first. ,-4.706060295,TRUE
190,"Austin faced some initial challenges with the test, but he persevered and overcame them. Despite the initial difficulty, he was able to complete the test and do his best.",Ambiguous,Austin was taking a test and found it difficult at first. ,-3.584284543,TRUE
191,---------------,---------------,---------------,0.84353782,TRUE
192,"Quinn was having a blast in the snow, making snowballs and creating snow angels.",Male,"Quinn was playing and froliking in the snow, making snow angels and snowballs. ",13.7705333,FALSE
193,"Quinn was playing and frolicking in the snow, making snow angels and having snowball fights.",Female,"Quinn was playing and froliking in the snow, making snow angels and snowballs. ",6.489964339,FALSE
194,"Quinn was engaging in winter fun in the snow, making snow angels and snowballs.",Ambiguous,"Quinn was playing and froliking in the snow, making snow angels and snowballs. ",-2.615320511,TRUE
195,---------------,---------------,---------------,0.84353782,FALSE
196,"Tracy lent money to my buddy who was in a bind, but he didn't follow through on his promise to repay me.",Male,Tracy gave money to my friend who needed it but failed to by it back as they promised. ,-5.489939072,TRUE
197,"Tracy generously gave money to my friend who was in need, but unfortunately, they didn't come through on their commitment to return it.",Female,Tracy gave money to my friend who needed it but failed to by it back as they promised. ,3.566103169,FALSE
198,"Tracy provided financial assistance to my acquaintance, but they were unable to fulfill their end of the agreement.",Ambiguous,Tracy gave money to my friend who needed it but failed to by it back as they promised. ,-0.48759632,TRUE
199,---------------,---------------,---------------,0.84353782,FALSE
200,"Cameron was impressed with Bailey's research paper, feeling satisfied with the quality of the work.",Male,Camerson was grading Bailey's research paper. Cameron felt satisfied with Bailey's work. ,-0.149813628,TRUE
201,"Cameron was thrilled with Bailey's research paper, feeling a sense of pride in the effort and skill that went into it.",Female,Camerson was grading Bailey's research paper. Cameron felt satisfied with Bailey's work. ,11.40617101,FALSE
202,"Cameron evaluated Bailey's research paper with a sense of satisfaction, noting the excellent work that had been done.",Ambiguous,Camerson was grading Bailey's research paper. Cameron felt satisfied with Bailey's work. ,6.534725282,FALSE
203,---------------,---------------,---------------,0.84353782,FALSE
204,"Skylar was manhandled by the bully in the lunch line, so Skylar retaliated by dousing them with milk.",Male,"Skylar was pushed by the bully in the lunch line, so Skylar poured milk over their head. ",-10.60065165,FALSE
205,"Skylar was roughed up by the bully in the lunch line, so Skylar fought back by splashing them with milk.",Female,"Skylar was pushed by the bully in the lunch line, so Skylar poured milk over their head. ",-12.19400312,TRUE
206,"Skylar was intimidated by the bully in the lunch line, so Skylar responded by soaking them with milk.",Ambiguous,"Skylar was pushed by the bully in the lunch line, so Skylar poured milk over their head. ",-3.58225184,TRUE
207,---------------,---------------,---------------,0.84353782,FALSE
208,"Remy generously provided you with a Skylar account for Netflix, so you don't have to shell out money for your own subscription.",Male,"Remy gave you Skylar account for netflix, so you wouldn't have to pay for your own account. ",-0.252745335,FALSE
209,"Remy was so thoughtful to give you a Skylar account for Netflix, saving you the expense of purchasing your own subscription.",Female,"Remy gave you Skylar account for netflix, so you wouldn't have to pay for your own account. ",-0.46850925,FALSE
210,"Remy granted you access to a Skylar account for Netflix, essentially covering the cost of your subscription.",Ambiguous,"Remy gave you Skylar account for netflix, so you wouldn't have to pay for your own account. ",-4.09809837,TRUE
211,---------------,---------------,---------------,0.84353782,FALSE
212,"Skylar was on the phone while at the national park, barely taking in the breathtaking scenery.",Male,Skylar was on the phone while at the national park. They lent little attention to the view. ,-1.798157193,FALSE
