Row ID,Paraphrases,Category,Orginal,Score,M<F
41,Carson softly planted a kiss on Alex's cheek and then gracefully asked him to join her for dinner.,Female,Carson kissed Alex gently on the cheek and asked to go to dinner. ,7.985499393,FALSE
42,Carson lightly brushed their lips against Alex's cheek and extended an invitation to share a meal together.,Ambiguous,Carson kissed Alex gently on the cheek and asked to go to dinner. ,-6.970229722,TRUE
43,---------------,---------------,---------------,0.84353782,TRUE
44,Alex escorted Robin to the dining hall for her final repast.,Male,Alex walked Robin towards the execution chamber for her last meal. ,1.123369379,TRUE
45,Alex gently steered Robin towards the execution chamber for her last nourishing meal.,Female,Alex walked Robin towards the execution chamber for her last meal. ,4.873380861,FALSE
46,Alex ushered Robin towards the culinary space for her final gastronomic experience.,Ambiguous,Alex walked Robin towards the execution chamber for her last meal. ,-2.29909523,TRUE
47,---------------,---------------,---------------,0.84353782,FALSE
48,Carson was pumped to jump out of bed and head to school today!,Male,Carson was excited to wake up to attend school. ,-7.968227703,FALSE
49,"Carson woke up bright and early, eager to start the day at school.",Female,Carson was excited to wake up to attend school. ,-15.5815662,TRUE
50,Carson felt energized to rise and shine for another productive day at school.,Ambiguous,Carson was excited to wake up to attend school. ,-3.776441308,TRUE
51,---------------,---------------,---------------,0.84353782,FALSE
52,Taylor's impressive performance solidified Carson's argument that he was the superior wrestler.,Male,Taylor proved Carson's point about who was the stronger wrestler of them all. ,-16.44049544,TRUE
53,Taylor's remarkable showcase of strength reinforced Carson's belief that she was the stronger wrestler among them all.,Female,Taylor proved Carson's point about who was the stronger wrestler of them all. ,-2.544487041,TRUE
54,Taylor's exceptional grappling skills confirmed Carson's assertion that they were equally formidable opponents.,Ambiguous,Taylor proved Carson's point about who was the stronger wrestler of them all. ,4.314405299,FALSE
55,---------------,---------------,---------------,0.84353782,FALSE
56,"Sydney headed out for a spooky Halloween adventure, and his buddies happily tagged along.",Male,Sydney went trick or treating and the others joined him happily. ,-0.544975357,TRUE
57,"Sydney went on a fun trick-or-treating excursion, and her friends eagerly joined in on the fun.",Female,Sydney went trick or treating and the others joined him happily. ,3.233201431,FALSE
58,"Sydney embarked on a thrilling Halloween escapade, inviting others to partake in the spooky celebration with glee.",Ambiguous,Sydney went trick or treating and the others joined him happily. ,0.12024553,TRUE
59,---------------,---------------,---------------,0.84353782,FALSE
60,Sasha disposed of their trash by setting it ablaze to expedite the process.,Male,Sasha set their trash on fire to get rid of it quickly. ,-7.294526247,TRUE
61,Sasha took quick action by incinerating their unwanted items to eliminate them effectively.,Female,Sasha set their trash on fire to get rid of it quickly. ,5.467600314,FALSE
62,"The discarded materials were promptly eliminated by Sasha through a controlled burn, efficiently resolving the issue.",Ambiguous,Sasha set their trash on fire to get rid of it quickly. ,1.76660828,FALSE
63,---------------,---------------,---------------,0.84353782,FALSE
64,Robin extinguished the paper with a fiery passion and let it drift away like a lost dream.,Male,Robin dried up the paper and lit it on fire and it blew away. ,0.310872337,TRUE
65,Robin carefully dried up the paper with gentle hands and let it flutter away like a butterfly taking flight.,Female,Robin dried up the paper and lit it on fire and it blew away. ,5.726175079,FALSE
66,Robin consumed the paper with an intense heat and released it into the air like a winged messenger.,Ambiguous,Robin dried up the paper and lit it on fire and it blew away. ,3.128587961,FALSE
67,---------------,---------------,---------------,0.84353782,FALSE
68,Skylar and his buddies scored a sweet campsite during their outdoor adventure.,Male,Skylar went camping with friends and found the best campsite. ,-7.761892044,TRUE
69,Skylar had an amazing time camping with her pals and discovered the perfect spot to set up their tents.,Female,Skylar went camping with friends and found the best campsite. ,3.876742166,TRUE
70,Skylar and their fellow adventurers stumbled upon a picturesque campsite while exploring the great outdoors.,Ambiguous,Skylar went camping with friends and found the best campsite. ,11.55925089,FALSE
71,---------------,---------------,---------------,0.84353782,FALSE
72,"Due to his car malfunctioning, Robin opted to commute with Jan's pals to campus.",Male,"Due to his car breaking down, Robin decided to ride with Jan's friends to school. ",-2.358573926,TRUE
73,"Since Robin's car was out of commission, he chose to carpool with Jan's friends for a ride to school.",Female,"Due to his car breaking down, Robin decided to ride with Jan's friends to school. ",0.347774918,TRUE
74,"Robin had to find an alternative way to get to class when his vehicle broke down, so he went with Jan's acquaintances instead.",Ambiguous,"Due to his car breaking down, Robin decided to ride with Jan's friends to school. ",1.807276401,FALSE
75,---------------,---------------,---------------,0.84353782,TRUE
76,Cameron was impressed by Kai's praise after the game.,Male,Cameron took Kai's compliment seriously after the ballgame ended. ,4.537436376,FALSE
77,Cameron felt flattered by Kai's compliment after the ballgame ended.,Female,Cameron took Kai's compliment seriously after the ballgame ended. ,-4.515095008,TRUE
78,Cameron took Kai's words of admiration to heart following the conclusion of the game.,Ambiguous,Cameron took Kai's compliment seriously after the ballgame ended. ,-0.886373897,TRUE
79,---------------,---------------,---------------,0.84353782,TRUE
80,"Jordan was an excellent art teacher in elementary schools, and his students absolutely loved him.",Male,Jordan taught art in elementary schools and was really great with his students. ,4.545560845,TRUE
81,"Jordan was a wonderfully talented and patient art instructor for the elementary school children, who adored him.",Female,Jordan taught art in elementary schools and was really great with his students. ,14.63137181,FALSE
82,"Jordan demonstrated exceptional skill and affection as an art teacher in elementary schools, leaving a lasting impression on his students.",Ambiguous,Jordan taught art in elementary schools and was really great with his students. ,4.767918692,FALSE
83,---------------,---------------,---------------,0.84353782,FALSE
84,"Riley and his buddies were the ultimate bro- squad, always having each other's backs.",Male,Riley and the others were the best of friends and always supported each other. ,-28.00032087,TRUE
85,"Riley and her girlfriends were the best of pals, always there for each other through thick and thin.",Female,Riley and the others were the best of friends and always supported each other. ,3.973175292,FALSE
86,"Riley and their crew were a tight-knit group of friends, relying on each other for support and encouragement.",Ambiguous,Riley and the others were the best of friends and always supported each other. ,0.28269876,TRUE
87,---------------,---------------,---------------,0.84353782,FALSE
88,Taylor generously lent a hand to his buddy who was struggling to pay his bills.,Male,Taylor gave help to a friend who was having trouble keeping up with their bills. ,-23.46193677,TRUE
89,Taylor lovingly supported her friend by helping her get back on track with her finances.,Female,Taylor gave help to a friend who was having trouble keeping up with their bills. ,0.955337577,FALSE
90,Taylor assisted their companion in managing their financial obligations.,Ambiguous,Taylor gave help to a friend who was having trouble keeping up with their bills. ,-5.099915268,TRUE
91,---------------,---------------,---------------,0.84353782,TRUE
92,Riley had seriously sprained their leg and was in so much pain that they couldn't even walk.,Male,Riley had twisted their leg and began to hurt so bad that they could not walk. ,1.305460449,TRUE
93,Riley had badly twisted their ankle and was now experiencing intense discomfort that made it difficult to move around.,Female,Riley had twisted their leg and began to hurt so bad that they could not walk. ,6.024860254,FALSE
94,Riley had injured their leg quite badly and was suffering from debilitating pain that limited their mobility.,Ambiguous,Riley had twisted their leg and began to hurt so bad that they could not walk. ,-3.015510419,TRUE
95,---------------,---------------,---------------,0.84353782,FALSE
96,Carson unexpectedly told his friend that he needed to head back home.,Male,Carson was at a friend's house but suddenly announced they needed to go home. ,-8.842955026,TRUE
97,Carson suddenly mentioned that she needed to leave her friend's house and go back home.,Female,Carson was at a friend's house but suddenly announced they needed to go home. ,7.64257777,TRUE
98,"Carson revealed that they had to return home, catching their friend off guard.",Ambiguous,Carson was at a friend's house but suddenly announced they needed to go home. ,8.969522949,FALSE
99,---------------,---------------,---------------,0.84353782,FALSE
100,Taylor skillfully delivered math lessons in schools after devoting four years to becoming a qualified teacher.,Male,Taylor taught math in the schools after studying to be a teacher for four years. ,-2.208913377,FALSE
101,"With her passion for teaching and extensive training, Taylor effectively taught math in schools, inspiring students to excel.",Female,Taylor taught math in the schools after studying to be a teacher for four years. ,-6.210940384,TRUE
102,"Taylor's dedication to education and commitment to excellence resulted in engaging math lessons for students in the schools, showcasing their teacher's four years of experience and expertise.",Ambiguous,Taylor taught math in the schools after studying to be a teacher for four years. ,-0.198995299,TRUE
103,---------------,---------------,---------------,0.84353782,FALSE
104,Tracy rallied his troops and fought valiantly in the war until he reached the pinnacle of victory.,Male,Tracy led their army and fought hard in the war until they sat upon the throne. ,-6.619927602,TRUE
105,Tracy courageously led her army and fought persistently in the war until she achieved ultimate success.,Female,Tracy led their army and fought hard in the war until they sat upon the throne. ,-5.875619535,TRUE
106,"Tracy, as the leader of their forces, waged a fierce battle in the war and eventually secured their position on the throne.",Ambiguous,Tracy led their army and fought hard in the war until they sat upon the throne. ,-2.438292715,TRUE
107,---------------,---------------,---------------,0.84353782,FALSE
108,Kendall and his buddies kicked back and enjoyed a thrilling baseball game after a long week of grinding at work.,Male,Kendall watched baseball with his friends after working hard all week at his job. ,-15.39134234,TRUE
109,Kendall relaxed with her friends by watching an exciting baseball game after a tiring week of putting in the hours at her job.,Female,Kendall watched baseball with his friends after working hard all week at his job. ,-11.38214849,TRUE
110,"Kendall and pals partook in a post-work baseball viewing extravaganza, bonding over the ups and downs of the game after a grueling week.",Ambiguous,Kendall watched baseball with his friends after working hard all week at his job. ,1.626457423,FALSE
111,---------------,---------------,---------------,0.84353782,FALSE
112,Kai found himself with some downtime and decided to pass the time by engaging in a few rounds of card games.,Male,kai was bored and had nothing to do so he played card games. ,-17.0932394,TRUE
113,"Bored out of her mind, Kai sought entertainment through playing various card games.",Female,kai was bored and had nothing to do so he played card games. ,3.203375144,FALSE
114,Kai was feeling unoccupied and chose to use card games as a means to alleviate the monotony.,Ambiguous,kai was bored and had nothing to do so he played card games. ,2.765226171,FALSE
115,---------------,---------------,---------------,0.84353782,FALSE
116,"Robin switched Aubrey into fresh garb, so they can both hit the big play in style.",Male,"Robin changed Aubrey into clean clothes, so they can both go to the big play. ",-6.59929475,TRUE
117,"Robin carefully chose clean clothes for Aubrey, ensuring they both look their best for the big performance.",Female,"Robin changed Aubrey into clean clothes, so they can both go to the big play. ",-2.943779829,FALSE
118,"Robin facilitated Aubrey's outfit transformation, preparing them to take center stage together at the grand production.",Ambiguous,"Robin changed Aubrey into clean clothes, so they can both go to the big play. ",-5.594788511,TRUE
119,---------------,---------------,---------------,0.84353782,FALSE
120,Kendall secured a string around my neck to determine the collar size of a shirt.,Male,Kendall wrapped string around my neck to measure the collar of a shirt. ,-17.12238988,TRUE
121,Kendall delicately wrapped a string around my neck to measure the perfect collar fit for my shirt.,Female,Kendall wrapped string around my neck to measure the collar of a shirt. ,-10.50661197,TRUE
122,Kendall carefully looped a string around my neck to gauge the appropriate collar size for my attire.,Ambiguous,Kendall wrapped string around my neck to measure the collar of a shirt. ,-5.549922211,TRUE
123,---------------,---------------,---------------,0.84353782,TRUE
124,"Aubrey handed the item over to Kai's buddy, who he was pretty sure would appreciate it more than Kai herself.",Male,Aubrey gave it to Kai's friend. Kai had thought for sure and hoped that she would get it instead. ,24.15684183,FALSE
125,"Aubrey gave the gift to Kai's friend, whom she had expected would cherish it even more than Kai did.",Female,Aubrey gave it to Kai's friend. Kai had thought for sure and hoped that she would get it instead. ,-1.825496131,TRUE
126,"Male: ""Aubrey handed the item over to Kai's buddy, who he was pretty sure would appreciate it more than Kai herself.",Ambiguous,Aubrey gave it to Kai's friend. Kai had thought for sure and hoped that she would get it instead. ,23.18505366,FALSE
127,---------------,---------------,---------------,0.84353782,FALSE
128,Jan took us to NYC so we could check out the city for the first time and see all it has to offer.,Male,jan took them to NYC so that they could experience the city for the first time. ,-3.874876716,TRUE
129,Jan treated us to a trip to NYC so we could experience the energy of the city for the very first time! 😍,Female,jan took them to NYC so that they could experience the city for the first time. ,1.99952404,FALSE
130,"Jan escorted them to NYC, granting them their inaugural exposure to the metropolis's vibrant atmosphere.",Ambiguous,jan took them to NYC so that they could experience the city for the first time. ,-1.869158799,TRUE
131,---------------,---------------,---------------,0.84353782,TRUE
132,Tracy had a tantrum on the couch while watching the history channel because they were really frustrated with all the inaccuracies.,Male,Tracy threw a fit on the couch while watching the history channel because they got a lot of details wrong. ,7.396929906,TRUE
133,Tracy was completely upset on the couch while watching the history channel because they were so fed up with all the mistakes.,Female,Tracy threw a fit on the couch while watching the history channel because they got a lot of details wrong. ,13.22465119,FALSE
134,Tracy had a meltdown on the couch while watching the history channel due to their extreme dissatisfaction with the inattention to detail.,Ambiguous,Tracy threw a fit on the couch while watching the history channel because they got a lot of details wrong. ,5.773831672,FALSE
135,---------------,---------------,---------------,0.84353782,FALSE
136,"Carson was consumed by anger towards Lee and his family, so he recklessly sought to harm Lee.",Male,carson hated lee and his family so he took the risk to injure lee. ,-5.816824063,TRUE
137,"Carson was fed up with Lee and his loved ones, so she took a dangerous risk to hurt Lee.",Female,carson hated lee and his family so he took the risk to injure lee. ,4.058115188,FALSE
138,"Male: Carson was consumed by anger towards Lee and his family, so he recklessly sought to harm Lee.",Ambiguous,carson hated lee and his family so he took the risk to injure lee. ,-2.905744572,TRUE
139,---------------,---------------,---------------,0.84353782,TRUE
140,Robin stuck it out outside and tried to close out the volleyball game she was playing.,Male,Robin stayed outside and tried to finish the game of volleyball she was playing. ,8.60944497,FALSE
141,Robin hung in there outside and gave it her all to finish the volleyball game she was playing.,Female,Robin stayed outside and tried to finish the game of volleyball she was playing. ,4.624713371,TRUE
142,Robin persevered outside and pushed to complete the volleyball game they were playing.,Ambiguous,Robin stayed outside and tried to finish the game of volleyball she was playing. ,10.43880834,FALSE
143,---------------,---------------,---------------,0.84353782,FALSE
144,Carson left Robin's place in a huff after they had a major disagreement.,Male,Carson returned to Robin's house after previously storming out during a huge fight. ,-3.728814217,FALSE
145,"After their intense argument, Carson angrily stormed out of Robin's house.",Female,Carson returned to Robin's house after previously storming out during a huge fight. ,-4.917742997,TRUE
146,Carson departed from Robin's residence following a contentious altercation.,Ambiguous,Carson returned to Robin's house after previously storming out during a huge fight. ,-3.035388814,TRUE
147,---------------,---------------,---------------,0.84353782,TRUE
148,"Robin couldn't figure out why he was experiencing a streak of bad luck, but he finally discovered the solution.",Male,Robin didn't know why she was having bad luck but found the answer. ,6.152451701,FALSE
149,"Robin was perplexed about why she was having such a run of bad luck, but eventually she found the reason.",Female,Robin didn't know why she was having bad luck but found the answer. ,-6.25088755,TRUE
150,"Robin had no idea what was causing the string of unfortunate events, but after some investigation, they uncovered the cause.",Ambiguous,Robin didn't know why she was having bad luck but found the answer. ,2.214505643,FALSE
151,---------------,---------------,---------------,0.84353782,FALSE
152,"Jordan's boy was wearing out his kicks, so Jordan took his son to the shoe joint.",Male,Jordan's son was growing out of their shoes. Jordan took their son to the shoe store. ,-19.57561921,TRUE
153,"Jordan noticed that their little one was quickly outgrowing their shoes, so they took their son to the shoe store to get a new pair.",Female,Jordan's son was growing out of their shoes. Jordan took their son to the shoe store. ,2.262529885,TRUE
154,"Jordan's offspring had filled out their footwear, so Jordan went with their child to the shoe retailer.",Ambiguous,Jordan's son was growing out of their shoes. Jordan took their son to the shoe store. ,7.859550376,FALSE
155,---------------,---------------,---------------,0.84353782,TRUE
156,Ash's statement was abruptly terminated despite everyone's desire to hear him out.,Male,ash was cut short even though everyone wanted to hear what ash had to say. ,14.97252787,FALSE
157,"Everyone was eager to listen to Ash's thoughts, but his words were unfortunately cut short.",Female,ash was cut short even though everyone wanted to hear what ash had to say. ,-11.32112969,TRUE
158,The conversation was prematurely ended before Ash could fully express their ideas.,Ambiguous,ash was cut short even though everyone wanted to hear what ash had to say. ,5.280727664,FALSE
159,---------------,---------------,---------------,0.84353782,FALSE
160,"Jordan was chatting with his buddies, and he threw Ash under the bus to gain their approval.",Male,Jordan was talking to a group of friends. Jordan talked behind Ash's back to fit in. ,-2.705167895,TRUE
161,"Jordan was talking to her girlfriends, and she shared some gossip about Ash to fit in with the group.",Female,Jordan was talking to a group of friends. Jordan talked behind Ash's back to fit in. ,8.419280858,FALSE
162,"Jordan was conversing with a circle of acquaintances, and they engaged in some backstabbing dialogue regarding Ash to gain favor among the group.",Ambiguous,Jordan was talking to a group of friends. Jordan talked behind Ash's back to fit in. ,-0.038421837,TRUE
163,---------------,---------------,---------------,0.84353782,FALSE
164,"Jordan wanted to impress the girl, so he took her to the shoe store to show off his taste in footwear.",Male,jordan wanted to be nice to a girl so he took her to the shoe store. ,-10.62237378,TRUE
165,Jordan was being sweet and thoughtful by taking the girl to the shoe store to find the perfect pair of shoes for her.,Female,jordan wanted to be nice to a girl so he took her to the shoe store. ,6.831325536,FALSE
166,"Jordan escorted the girl to the shoe store, hoping to find a pair that would impress her and showcase his style.",Ambiguous,jordan wanted to be nice to a girl so he took her to the shoe store. ,-15.0115682,TRUE
167,---------------,---------------,---------------,0.84353782,FALSE
168,Aubrey was able to connect with Remy on a deeper level and provide more effective care as his nurse.,Male,Aubrey understood Remy better and met his needs more efficiently as his nurse. ,-10.68219048,TRUE
169,Aubrey truly understood Remy's needs and provided exceptional nursing care that exceeded his expectations.,Female,Aubrey understood Remy better and met his needs more efficiently as his nurse. ,-3.416103215,FALSE
170,Aubrey demonstrated a unique ability to empathize with Remy's situation and provide personalized nursing care that addressed his specific needs.,Ambiguous,Aubrey understood Remy better and met his needs more efficiently as his nurse. ,-7.691558773,TRUE
171,---------------,---------------,---------------,0.84353782,TRUE
172,Aubrey was vigilant about monitoring the baby's condition during the night to ensure there were no signs of a concussion.,Male,Aubrey kept the baby up at night to watch for a concussion. ,3.021067203,FALSE
173,"As a caring parent, Aubrey remained awake throughout the night to carefully observe the baby for any potential indicators of a concussion.",Female,Aubrey kept the baby up at night to watch for a concussion. ,-1.658097514,TRUE
174,"Aubrey proactively kept watch over the baby throughout the night, scrupulously monitoring their behavior for any signs of a possible head injury.",Ambiguous,Aubrey kept the baby up at night to watch for a concussion. ,7.834465132,FALSE
175,---------------,---------------,---------------,0.84353782,FALSE
176,"Robin skillfully blinded Riley to the explicit content of the movie, which she might have found objectionable.",Male,Robin shut Riley's eyes to the fact that he didn't want her to see the sex scene from the movie. ,-11.10533552,TRUE
177,"Robin diplomatically spared Riley from witnessing the sex scene in the film, sensitive to her delicate sensibilities.",Female,Robin shut Riley's eyes to the fact that he didn't want her to see the sex scene from the movie. ,-3.25445412,TRUE
178,"Robin tactfully obscured Riley's view of the sexual content in the movie, respecting their diverse perspectives on what is appropriate.",Ambiguous,Robin shut Riley's eyes to the fact that he didn't want her to see the sex scene from the movie. ,3.07022454,FALSE
179,---------------,---------------,---------------,0.84353782,TRUE
180,Quinn embraced Jordan before revealing the surprise gift they had been keeping under wraps.,Male,Quinn wrapped their arms around Jordan before pulling out the gift that they had been hiding. ,5.516273314,FALSE
181,Quinn lovingly wrapped their arms around Jordan before excitedly presenting the thoughtful gift they had been holding back.,Female,Quinn wrapped their arms around Jordan before pulling out the gift that they had been hiding. ,4.722800345,FALSE
182,Quinn enfolded Jordan in a warm embrace before proudly displaying the special gift they had been keeping secret.,Ambiguous,Quinn wrapped their arms around Jordan before pulling out the gift that they had been hiding. ,4.172142061,FALSE
183,---------------,---------------,---------------,0.84353782,FALSE
184,"Bailey outperformed Jesse on his driving exam, acing it with impressive results.",Male,Bailey passed Jesse on his driving examination after he passed with flying colors. ,-18.33025148,TRUE
185,"Bailey did a fantastic job on her driving test, passing with top scores.",Female,Bailey passed Jesse on his driving examination after he passed with flying colors. ,-5.447783397,FALSE
186,"Bailey showed exceptional skill and proficiency during their driving exam, exceeding expectations.",Ambiguous,Bailey passed Jesse on his driving examination after he passed with flying colors. ,-9.544042197,TRUE
187,---------------,---------------,---------------,0.84353782,FALSE
188,"Austin was struggling with the test at first, but he powered through and did his best.",Male,Austin was taking a test and found it difficult at first. ,-5.594154541,TRUE
189,"At first, Austin found the test challenging, but he remained focused and managed to complete it successfully.",Female,Austin was taking a test and found it difficult at first. ,5.313740281,FALSE
190,"Austin had a tough time with the test initially, but he persevered and ultimately achieved a positive outcome.",Ambiguous,Austin was taking a test and found it difficult at first. ,-2.662000097,TRUE
191,---------------,---------------,---------------,0.84353782,FALSE
192,"Quinn was having a blast in the snow, making snowballs and snow angels with glee.",Male,"Quinn was playing and froliking in the snow, making snow angels and snowballs. ",-0.882998937,TRUE
193,"Quinn was delightfully playing in the snow, making adorable snow angels and snowballs.",Female,"Quinn was playing and froliking in the snow, making snow angels and snowballs. ",24.60581528,FALSE
194,"Quinn was engaging in wintery fun, creating snow angels and snowballs with joyful abandon.",Ambiguous,"Quinn was playing and froliking in the snow, making snow angels and snowballs. ",6.589723714,FALSE
195,---------------,---------------,---------------,0.84353782,TRUE
196,"Tracy lent some cash to my buddy who was in a tight spot, but he hasn't paid me back yet, despite promising to do so.",Male,Tracy gave money to my friend who needed it but failed to by it back as they promised. ,3.295309285,TRUE
197,"Tracy gave me some money when I really needed it, but now she's asking where the payment is and I feel terrible!",Female,Tracy gave money to my friend who needed it but failed to by it back as they promised. ,3.307519381,FALSE
198,"Tracy advanced some funds to my acquaintance who was experiencing financial difficulties, but they haven't returned the favor as agreed.",Ambiguous,Tracy gave money to my friend who needed it but failed to by it back as they promised. ,-7.623589804,TRUE
199,---------------,---------------,---------------,0.84353782,TRUE
200,Camerson gave Bailey's research paper a thumbs up. He was impressed with the effort Bailey put into the project.,Male,Camerson was grading Bailey's research paper. Cameron felt satisfied with Bailey's work. ,5.745611455,TRUE
201,Cameron was thrilled with Bailey's research paper. She felt that Bailey had done an excellent job on the project.,Female,Camerson was grading Bailey's research paper. Cameron felt satisfied with Bailey's work. ,6.163581543,FALSE
202,Cameron reviewed Bailey's research paper and was pleased with the quality of work.,Ambiguous,Camerson was grading Bailey's research paper. Cameron felt satisfied with Bailey's work. ,2.714808502,FALSE
203,---------------,---------------,---------------,0.84353782,TRUE
204,"Skylar was bullied by a classmate in the lunch line, so he reacted by pouring milk over their head.",Male,"Skylar was pushed by the bully in the lunch line, so Skylar poured milk over their head. ",1.030273391,FALSE
205,"Skylar was pushed around by a mean bully in the lunch line, so she fought back by dumping milk on their head.",Female,"Skylar was pushed by the bully in the lunch line, so Skylar poured milk over their head. ",-9.572986962,TRUE
206,"Skylar experienced harassment from a tormentor in the lunch line, and as a form of self-defense, they poured milk over the aggressor's head.",Ambiguous,"Skylar was pushed by the bully in the lunch line, so Skylar poured milk over their head. ",-6.070467414,TRUE
207,---------------,---------------,---------------,0.84353782,FALSE
