,idx,Original,Paraphrases,choice,choice_b,target,attr_error,model_score
47,47, Austin was taking a test and found it difficult at first. How would you describe Austin? ," Austin had a bit of trouble with the test at first, but he kept at it and managed to do well despite the difficulties.  How would you describe Austin? ",0,2,2,0.1173635721206665,0.726302981376648
48,48," Quinn was playing and froliking in the snow, making snow angels and snowballs. How would you describe Quinn? "," Quinn was enjoying a delightful time frolicking in the snow, making charming snow angels and playfully throwing snowballs.  How would you describe Quinn? ",2,2,2,0.11124825477600098,0.9403584003448486
49,49, Tracy gave money to my friend who needed it but failed to by it back as they promised. What will happen to Tracy? ," Tracy gave a loan to my acquaintance who was facing financial difficulties, however, they did not keep their promise to return the amount.  What will happen to Tracy? ",1,1,2,0.08939731121063232,0.7398321628570557
50,50, Camerson was grading Bailey's research paper. Cameron felt satisfied with Bailey's work. How would you describe Cameron? , Mr. Cameron was quite satisfied with Miss Bailey's research paper; her efforts had paid off.  How would you describe Cameron? ,0,0,1,0.18461716175079346,1.054391622543335
51,51," Skylar was pushed by the bully in the lunch line, so Skylar poured milk over their head. What will Skylar want to do next? "," Skylar was rather distressed when the bully shoved them in the lunch line, so they poured milk over the other person's head as a way to cope with their feelings. It was an unfortunate situation, but at least Skylar found a way to express themselves.  What will Skylar want to do next? ",1,1,0,0.06500130891799927,0.7351002097129822
52,52," Remy gave you Skylar account for netflix, so you wouldn't have to pay for your own account. How would you describe Remy? "," Remy was thoughtful enough to provide you with Skylar's Netflix account information, saving you the expense of purchasing your own subscription.  How would you describe Remy? ",1,1,2,0.05801570415496826,0.628508985042572
53,53, Skylar was on the phone while at the national park. They lent little attention to the view. What will Skylar want to do next? ," Skylar was preoccupied with their phone call during their visit to the park, almost neglecting the beautiful views that surrounded them.  What will Skylar want to do next? ",2,0,0,0.055057406425476074,0.5625166893005371
54,54," Sydney works as a preschool teacher, and helped trace Robin's fingers. Why did Sydney do this? "," Sydney, a seasoned educator, aided in tracing Robin's finger outlines.  Why did Sydney do this? ",2,1,2,0.12124711275100708,0.9464675784111023
55,55, Jan was pregnant and she gave birth to a beautiful baby daughter. How would you describe Jan? ," Jan was overjoyed to finally hold her new granddaughter in her arms! The birth was a wonderful experience, and she can't wait to spoil this little angel rotten. 💕👵  How would you describe Jan? ",0,0,0,0.058943867683410645,0.6107274889945984
56,56, Kendall was really into house plants and often pour water in to jars so the fluoride would evaporate out. What will Kendall want to do next? , Kendall was quite fond of her house plants and would often water them abundantly to ensure the fluoride dissipated.  What will Kendall want to do next? ,0,0,0,0.07893019914627075,0.7238175272941589
57,57," Knowing skylar would want to go too, Kendall took Skylar into account. Why did Kendall do this? "," Since Skylar was definitely on board with the idea, Kendall thought carefully about how to include her in the plans.  Why did Kendall do this? ",0,0,2,0.1292133927345276,0.9631070494651794
58,58, Aubrey was a police officer. She pulled Casey over for speeding in a construction zone. What will Casey want to do next? ," Aubrey, a diligent law enforcement official, stopped Casey for exceeding the speed limit in a hazardous construction area.  What will Casey want to do next? ",2,0,2,0.1028030514717102,0.8524251580238342
59,59, Riley granted Jan the highest title of the kingdom and celebrated with a feast. What will Jan want to do next? ," Riley bestowed upon Jan the most distinguished title within the kingdom, and a lavish celebration was held to commemorate the occasion. 🎉���STRK  What will Jan want to do next? ",1,1,0,0.07298964262008667,0.7351942658424377
60,60," After being kicked out of the house by his parents, Jordan needed a place to live. How would you describe Jordan? "," Following his parents' decision to ask him to leave, Jordan required a fresh living arrangement.  How would you describe Jordan? ",2,0,1,0.2456420660018921,0.9815888404846191
61,61, Remy gave birth to a baby girl on a Saturday afternoon. What does Remy need to do before this? ," Last Saturday afternoon, Remy was blessed with the arrival of a precious baby girl.  What does Remy need to do before this? ",2,2,2,0.12846136093139648,0.8948527574539185
62,62, Alex was no longer raising Sasha but she did give birth to Sasha. What will Alex want to do next? ," Alex used to take care of Sasha, but now she's grown up and moved on, even though she was the one who gave birth to her.  What will Alex want to do next? ",1,1,1,0.07512915134429932,0.7167813777923584
63,63, Jordan gave Robin advice about a job interview as Jordan already worked at the company and knew the questions that would be asked at teh interview stage. How would Robin feel afterwards? ," Jordan imparted his knowledge of the company's interview process to Robin, as he had already been in that very situation himself.  How would Robin feel afterwards? ",2,2,2,0.0920678973197937,0.7666130065917969
64,64, Cameron went out of her way to buy food for the homeless. How would Cameron feel afterwards? ," Cameron went to great lengths to procure sustenance for those in need, demonstrating her compassion and commitment to helping others. She truly is a selfless individual!  How would Cameron feel afterwards? ",2,2,2,0.07069075107574463,0.617649257183075
65,65, Sydney played Kendall's heart when she pretended to be interested in him at the party. What will happen to Kendall? ," Sydney played a cruel trick on Kendall when she pretended to be interested in him at the party, leaving him with hurt feelings. 💔  What will happen to Kendall? ",0,1,0,0.09197580814361572,0.7325358986854553
66,66, Cameron's parents told them to do well at school or they would be grounded.  Cameron took their words seriously. What will happen to Cameron? ," Cameron's parents emphasized the importance of academic success and warned them about the potential penalties for underperformance, so Cameron made sure to study diligently.  What will happen to Cameron? ",1,1,1,0.0569586455821991,0.499485045671463
67,67, Jan took me to NYC to celebrate my birthday before the baby was born. What will Others want to do after? , Jan took me on a lovely birthday outing to New York City before the baby came. It was so sweet of him to make sure I celebrated my special day in style before life got too busy with the new addition.  What will Others want to do after? ,1,1,1,0.06898117065429688,0.6682041883468628
68,68, It was a pretty sunny day outside. Quinn walked instead. What does Quinn need to do before this? ," Quinn had a lovely day outside, and she chose to go for a leisurely walk instead of staying inside.  What does Quinn need to do before this? ",1,2,2,0.13340270519256592,0.784011721611023
69,69, Kai was grounded after wrecking his mother's car so he handed back the keys. What will Kai want to do next? ," Kai caused some damage to his mother's vehicle and as a consequence, he was not allowed to use it anymore, so he returned the keys.  What will Kai want to do next? ",2,2,0,0.076998770236969,0.6487492322921753
70,70, Jordan got his leg bitten off by a shark while he was surfing. Jordan made light of the handicap. Why did Jordan do this? ," Jordan suffered a tragic accident while surfing when a shark bit off his leg. Despite this setback, he showed remarkable resilience and kept a stiff upper lip.  Why did Jordan do this? ",1,1,2,0.06634372472763062,0.702524721622467
71,71, Kendall knew that Skylar has a difficult work schedule and needed to accomodate that when planning the vacation. How would Skylar feel as a result? , Kendall was considerate of Skylar's demanding work schedule and took that into account when organizing their vacation plans.  How would Skylar feel as a result? ,0,0,0,0.09637761116027832,0.7701143026351929
72,72, But she didn't want to be on the team so walked off the court. Why did Aubrey do this? ," But she declined to join the team, so she departed the court.  Why did Aubrey do this? ",0,2,0,0.12594187259674072,0.881112813949585
73,73, Carson was at a friend's house across town from where he lived playing video games. How would Carson feel afterwards? ," Carson was visiting a fellow at a different part of town, indulging in some video game fun and entertainment.  How would Carson feel afterwards? ",2,2,0,0.09550589323043823,0.7057077288627625
74,74, Kendall took their dog to the new dog park in the neighborhood. What will Kendall want to do next? , Kendall conveyed their canine companion to the new dog park that has been established in the local area.  What will Kendall want to do next? ,2,2,2,0.10317158699035645,0.9166409969329834
75,75," Robin's brother was hungry, too, so Robin cut the sandwich in half. How would Robin feel afterwards? "," As Robin's sibling was famished as well, she kindly cut the sandwich into two portions.  How would Robin feel afterwards? ",0,0,0,0.0942157506942749,0.8279682397842407
76,76, Addison regarded every girl as somebody who should be treated by their actions. How would Others feel as a result? ," Addison felt that all girls should be evaluated by their deeds, rather than their character or background.  How would Others feel as a result? ",2,1,1,0.06540530920028687,0.5615297555923462
77,77, Remy challenged them to a game and then beat them so much. How would they feel as a result? ," Remy had an impressive showing in the game, outplaying his opponents with ease.  How would they feel as a result? ",1,1,0,0.09210783243179321,0.6362007260322571
78,78, Casey gave some money to Jesse so she could go to the movie. How would you describe Casey? ," Casey generously offered to give Jesse some money for her entertainment fund, allowing her to enjoy a trip to the cinema.  How would you describe Casey? ",2,0,2,0.0919923186302185,0.7243831157684326
79,79, Lee gave birth to ten babies over a span of ten years. How would you describe Lee? ," In her prime reproductive years, Lee was blessed with no less than ten tiny bundles of joy, born across a decade's time.  How would you describe Lee? ",1,1,2,0.09736126661300659,0.7197842597961426
80,80, Cameron wore some very heavy clothes even thought it was hot outside and he would sweat heavily outside. How would Others feel as a result? ," Cameron put on quite a few layers even though it was sweltering hot outside, causing him to become quite flustered and sweaty.  How would Others feel as a result? ",0,0,1,0.07843804359436035,0.6959091424942017
81,81, Remy understood every mystery because she was a famous mystery writer. What will Others want to do after? ," Remy was a legendary figure in the world of mystery writing, and her exceptional ability to decipher even the most perplexing enigmas was truly remarkable. She had a keen eye for detail and a sharp mind that allowed her to solve even the most complex cases with ease.  What will Others want to do after? ",0,0,0,0.07555496692657471,0.7291216850280762
82,82," Kendall persisted after being told no, and eventually had a positive effect on Lee. What will Lee want to do next? ", Kendall refused to give up after being told no; her determination paid off and she achieved a positive outcome with Lee.  What will Lee want to do next? ,0,0,0,0.08245068788528442,0.6904881596565247
83,83, Alex worshiped Jesus in their way even though everyone said it was the wrong way to do it. What will Alex want to do next? ," Alex had a special connection with Jesus that they expressed in their own way, even though others might not have agreed with their methods.  What will Alex want to do next? ",2,2,2,0.06294375658035278,0.5849328637123108
84,84, Cameron got a new video game and wanted to spend the night playing it. How would Cameron feel afterwards? ," Cameron was overjoyed when his grandkids gave him a shiny new video game for his birthday, and he couldn't wait to play it all night long!  How would Cameron feel afterwards? ",1,1,2,0.07947051525115967,0.6513572931289673
85,85, Alex grew closer to their significant other after they vacationed together. How would Alex feel afterwards? ," Following their lovely vacation, Alex grew fond of their partner and established a stronger bond with them.  How would Alex feel afterwards? ",0,0,0,0.09597808122634888,0.7966644763946533
86,86, Aubrey got gas at the station and got some snacks for the drive. Why did Aubrey do this? , Aubrey visited the filling station and purchased some treats for the journey.  Why did Aubrey do this? ,1,1,2,0.0955878496170044,0.6829473972320557
87,87, Riley regarded Jesse with observant eyes then smiled after they ate the last cookie. How would you describe Riley? ," Riley looked at Jesse with a discerning gaze and a warm smile afterwards, once they had enjoyed the last cookie to the end.  How would you describe Riley? ",2,2,1,0.10760557651519775,0.9042311906814575
88,88, Aubrey fed Tracy's kids spaghetti after the baseball practice. How would Tracy feel as a result? ," Aubrey fed Tracy's grandkids a delicious bowl of spaghetti following their baseball game, showing her kindness and care for the young ones. 🍝👵  How would Tracy feel as a result? ",2,2,2,0.07313132286071777,0.6702746152877808
89,89, Quinn cried their eyes out and ate a whole carton of icecream over her breakup. What will Quinn want to do next? , Quinn had a good cry and then enjoyed a full carton of ice cream to soothe her hurt feelings after her recent split.  What will Quinn want to do next? ,1,1,2,0.07272517681121826,0.6660428643226624
90,90, remy had a good talk with aubrey so aubrey understood remy better now. How would Remy feel as a result? ," Remy had a most enlightening discussion with Aubrey, and as a result, Aubrey has a much clearer perspective on Remy now.  How would Remy feel as a result? ",1,1,1,0.09303039312362671,0.848878026008606
91,91, Alex took care of the children after school so that their parents could continue to work. What will Alex want to do next? ," Alex took on the responsibility of caring for the children after school, enabling their parents to keep their jobs and support their family.  What will Alex want to do next? ",1,1,1,0.0840790867805481,0.8303655982017517
92,92, Taylor taught math in the schools where underprivileged children studied. How would Taylor feel afterwards? , Taylor imparted knowledge of math to less fortunate youngsters at area schools. 📝🙏  How would Taylor feel afterwards? ,2,2,2,0.09352773427963257,0.7718997597694397
93,93," Jan fastened the anniversary necklace around Sydney's neck, amid her tears of joy and exclamations of how beautiful it was. What will Sydney want to do next? "," Jan delicately placed the anniversary necklace around Sydney's slender neck, evoking tears of joy and exclamations of delight as she gazed upon its beauty.  What will Sydney want to do next? ",1,1,1,0.0794973373413086,0.8970482349395752
94,94, Kendall didn't get the job despite the interviewer telling her she was qualified. How would the interviewer feel as a result? , Kendall didn't secure the job despite the interviewer assuring her that she was well-suited for the role.  How would the interviewer feel as a result? ,2,2,2,0.10848641395568848,0.8163601756095886
95,95, Riley talked to their friends about what they should do that night. Why did Riley do this? , Riley had a conversation with their acquaintances regarding their intentions for the night.  Why did Riley do this? ,0,0,1,0.11180508136749268,0.8652297258377075
96,96, Remy went into town and found a fun place to get treats and ate some ice cream. What does Remy need to do before this? ," Remy ventured into the city and came across an enjoyable spot for treats, indulging in a cold ice cream on a warm day! 🍦👵  What does Remy need to do before this? ",1,1,2,0.06834954023361206,0.7163166999816895
97,97, Carson was at a friend's house playing video games to get away from his arguing parents. What does Carson need to do before this? ," Carson visited a friend's residence to engage in some video game activity, seeking relief from the turmoil between his parents.  What does Carson need to do before this? ",0,0,1,0.08107054233551025,0.6552700996398926
98,98, Taylor taught math in the schools and got a lot of praise for his style of teaching. Why did Taylor do this? , Taylor was highly commended for his exceptional teaching methods in the math department at the area schools. His ability to break down complex concepts into simple terms made him a favorite among both students and faculty.  Why did Taylor do this? ,1,1,1,0.06519848108291626,0.6576123833656311
99,99, Robin pulled Carson over for speeding and then didnt write him a ticket. Why did Robin do this? ," Robin stopped Carson for speeding and then chose not to write him a ticket, what a kind gesture.  Why did Robin do this? ",0,0,1,0.13340991735458374,0.9450116753578186
100,100, Robin left food out for the animals in her backyard to come and enjoy. What will Robin want to do next? , Robin thoughtfully put out some grub for the critters in her yard so they could have a nice snack. 🐰🥧🏠  What will Robin want to do next? ,1,2,1,0.059624671936035156,0.6219120025634766
101,101, Alex spent a minute thinking and finally decided to take action over it. Why did Alex do this? , Alex pondered for a short while before coming to a conclusion and deciding to act on it.  Why did Alex do this? ,1,1,1,0.13626134395599365,1.0269643068313599
102,102, Bailey was not doing well at work but wanted to change the perspective to feel better. How would you describe Bailey? ," Bailey was having a tough time at work, but she longed to change her perspective and find a more positive approach to improve her well-being.  How would you describe Bailey? ",1,1,1,0.08583152294158936,0.6992380023002625
103,103, Sydney is a fan of Hillary Clinton. One day she found a biography of Hillary Clinton. Sydney wanted to read it. Why did Sydney do this? , Sydney has a great admiration for Hillary Clinton and was thrilled to find a biography of her life. She's looking forward to reading it and gaining a deeper understanding of this remarkable woman's achievements.  Why did Sydney do this? ,0,0,0,0.08694374561309814,0.6937962770462036
104,104, Cameron left the Halloween party early and drove home as fast as they could. Why did Cameron do this? , Cameron departed the Halloween soiree earlier than expected and made haste to return home.  Why did Cameron do this? ,0,0,2,0.11055642366409302,0.8220375180244446
105,105, Kendall lost their shirt and walked around topless. How would you describe Kendall? ," Oh my goodness, Kendall must have lost their shirt somewhere! Now they're walking around without any coverage on top. My goodness gracious, how peculiar!  How would you describe Kendall? ",0,1,1,0.07312506437301636,0.5879339575767517
106,106, Taylor got louder as they raised their voice because of the altercation. Why did Taylor do this? ," During the disagreement, Taylor's voice rose in volume as they became more animated.  Why did Taylor do this? ",1,1,0,0.12429767847061157,0.9615715146064758
107,107, Kai knew that things were getting out of control and managed to keep his temper in check. How would Others feel as a result? , Kai noticed that the situation was becoming unruly and he managed to keep a level head.  How would Others feel as a result? ,0,2,0,0.08712124824523926,0.6904146671295166
108,108, Tom gave Sydney a red scarf. Sydney set it on fire. How would you describe Sydney? ," Tom gifted Sydney a lovely red scarf, but she ended up burning it in a fit of passion. 💔🔥  How would you describe Sydney? ",0,0,0,0.10775482654571533,0.8017739653587341
109,109, Austin built a mall on the site where the ruins were found. What does Austin need to do before this? ," In Austin, they built a grand mall over the remains of an old settlement, bringing new life to a historic place.  What does Austin need to do before this? ",2,1,1,0.08909404277801514,0.7189125418663025
110,110, aubrey helped sasha move because they were good friends and sasha needed help. How would Sasha feel as a result? , Aubrey kindly lent a hand in Sasha's relocation endeavors as they were close friends and Sasha was in need of aid.  How would Sasha feel as a result? ,0,0,0,0.10162538290023804,0.7828271389007568
111,111, Cameron arrived at the restaurant and sat at their table. What will Cameron want to do next? , Cameron came to the dining establishment and occupied their designated place.  What will Cameron want to do next? ,2,2,1,0.08918559551239014,0.6763500571250916
112,112, Alex and his brother didn't have much in common. They went on a camping trip and Alex grew closer to their brother. How would Others feel as a result? ," Alex and his brother were quite different, but their time spent together on the camping trip allowed them to develop a closer relationship and deepen their understanding of one another.  How would Others feel as a result? ",0,0,1,0.0672711730003357,0.6490648984909058
113,113," Remy, their partner Joe and family were out for dinner when Joe suddenly asked Remy to marry them.  Remy smiled and answered the question happily saying yes of course. What will Others want to do next? ", Remy and Joe had a lovely evening out when Joe suddenly popped the question - would Remy do him the great honor of becoming his wife? Remy was delighted and accepted with a smile.  What will Others want to do next? ,1,1,1,0.08360940217971802,0.8238354325294495
114,114, Riley was in pain. How would Riley feel afterwards? , Riley was suffering from a great deal of pain and discomfort.  How would Riley feel afterwards? ,1,1,1,0.09045416116714478,0.7442766427993774
