,idx,Original,Paraphrases,choice,choice_b,target,attr_error,model_score
549,549, Robin left the food so that the cats would have something to eat. Why did Robin do this? ," Robin made sure to leave some food out for the cats, considering their needs and well-being.  Why did Robin do this? ",0,0,0,0.12033087015151978,0.9064761996269226
550,550, Alex paid attention to the details and answered the trick question on their science exam correctly. How would Alex feel afterwards? , Alex showed a remarkable ability to focus on the small print and answer the difficult question on their science exam accurately. 😉  How would Alex feel afterwards? ,2,2,2,0.058667540550231934,0.5871706008911133
551,551, Ash did know how to react so he accepted Alex's invitation. What will happen to Alex? ," Ash was delighted when Alex invited him to participate in the activity, so he graciously accepted the invitation.  What will happen to Alex? ",0,0,0,0.1260671615600586,0.9056038856506348
552,552, Tracy crowded around the group to tell them her funny story. What will Tracy want to do next? , Tracy energetically crowded around the gathering to share a lighthearted story with them.  What will Tracy want to do next? ,2,2,1,0.0863606333732605,0.6922992467880249
553,553, Lee is great on remembering difficult numbers or is he . What will Lee want to do next? , Lee's memory for numbers is simply remarkable – he never forgets a thing!  What will Lee want to do next? ,2,2,2,0.11416584253311157,0.8341342806816101
554,554, Jan was new to the neighborhood and went out running one morning. Jan found new friends in the neighborhood on her run. How would Others feel as a result? ," Jan was new to the community and went out for a run one morning, and she was delighted to make some charming acquaintances along her route.  How would Others feel as a result? ",2,2,2,0.08670896291732788,0.7796998620033264
555,555, Kendall wrapped a bandage around my neck after getting injured in a fight. What will Kendall want to do next? , Kendall tenderly wrapped a bandage around my neck following my recent accident in a scuffle.  What will Kendall want to do next? ,2,2,2,0.11382126808166504,0.9404551982879639
556,556, Cameron won last year's race by a nose. This year Cameron trained extra hard for the race. Why did Cameron do this? ," Last year, Cameron won by a hair's breadth, but they've been training diligently since then. This year's race should be quite the contest!  Why did Cameron do this? ",1,1,1,0.06093239784240723,0.5982458591461182
557,557," Robin had a hard time understanding the concept, so she let Carson explain it more thoroughly. How would Carson feel as a result? "," Robin had some difficulty comprehending the concept, so she requested that Carson explain it in more depth.  How would Carson feel as a result? ",2,2,0,0.09974217414855957,0.8879431486129761
558,558, Jesse used Kendall's phone even after Kendall said they did not have permission to. How would Kendall feel as a result? ," It appears that Jesse took it upon themselves to utilize Kendall's phone without their explicit consent, which is quite disrespectful. 😤  How would Kendall feel as a result? ",2,1,2,0.07204633951187134,0.6347115635871887
559,559, Kai was thirteen and had outgrown their shoes over the past year. What does Kai need to do before this? ," Kai had outgrown their shoes quite some time ago, it seemed like just yesterday they were still fitting perfectly.  What does Kai need to do before this? ",0,0,0,0.09052610397338867,0.6929106116294861
560,560, Jesse lived with their wife in a tiny apartment and really wanted to adopt some kids. What does Jesse need to do before this? ," Jesse and their significant other occupied a small flat, and they were eager to start a family through adoption.  What does Jesse need to do before this? ",2,2,1,0.06584763526916504,0.562258780002594
561,561, Kai grabbed Carson's tools and put them away because Carson was too lazy to do it themselves. What does Kai need to do before this? ," Kai thoughtfully gathered Carson's tools and put them away, as their friend seemed to be neglecting their responsibilities.  What does Kai need to do before this? ",0,0,0,0.09460967779159546,0.7188389897346497
562,562, Cameron took Carson away for a long time after the death of his mother. How would Carson feel as a result? ," Cameron was devastated by the loss of his mother, and he wanted to spend some quality time with his grandson Carson to process his emotions, so he took him away for an extended period.  How would Carson feel as a result? ",1,1,1,0.06642931699752808,0.7043707966804504
563,563," After accidentally spilling water on his jeans, Jesse went too far when he yelled at his brother. How would Jesse feel afterwards? "," After Jesse carelessly spilled water on his trousers, he let out a loud yell at his sibling, which was quite unnecessary and overreacting.  How would Jesse feel afterwards? ",2,2,2,0.0746338963508606,0.7565797567367554
564,564, Lee touched a nerve is his wife we he complained about her cooking. How would you describe Lee? , Lee's complaint about his wife's culinary abilities really ruffled her feathers and caused a bit of a stir in their household.  How would you describe Lee? ,1,1,2,0.07857787609100342,0.6986550092697144
565,565, Tracy wore Sydney's jacket to school without asking for permission. How would you describe Tracy? , Tracy donned Sydney's jacket for school without seeking approval from her parents.  How would you describe Tracy? ,2,0,0,0.14374315738677979,0.9021183252334595
566,566, Sasha improved Jordan's status and he received a promotion because of it. How would Jordan feel as a result? ," Sasha's efforts had a profound impact on Jordan's career advancement, resulting in a much-desired promotion.  How would Jordan feel as a result? ",0,0,1,0.07372450828552246,0.5822758674621582
567,567, Robin held her breath underwater in the pool. How would you describe Robin? ," Robin carefully held her breath while swimming underwater in the pool, demonstrating her experience and maturity as a strong swimmer.  How would you describe Robin? ",1,1,1,0.09404158592224121,0.8971129655838013
568,568, Sydney provided Aubrey an estimate of the price for building the house. What will Sydney want to do next? , Sydney gave Aubrey a detailed breakdown of the cost for constructing the house.  What will Sydney want to do next? ,2,2,2,0.10096150636672974,0.8554266691207886
569,569," Jordan always.wanted to help people, so he decided to study medice to work in a hospital. How would you describe Jordan? "," Jordan was driven by a heartfelt wish to serve others, and so he decided to study medicine with the aim of working in a hospital and making a positive impact on patients' lives.  How would you describe Jordan? ",2,2,0,0.09451460838317871,0.7809200286865234
570,570, Jordan ran quickly to the store down the street. What will Jordan want to do next? , Jordan scurried down the road to quickly pick up a few items at the nearby market.  What will Jordan want to do next? ,1,1,1,0.09333252906799316,0.6880068778991699
571,571, Bailey felt bad. He overslept and missed his appointment for the job interview. What does Bailey need to do before this? ," Bailey was devastated to discover that he had slept through his interview appointment. He had been counting on this job to supplement his retirement income, and now he fears he may have missed his last chance. 😢  What does Bailey need to do before this? ",2,2,0,0.05429452657699585,0.5550374388694763
572,572, Kendall was a bad cook. They burned water and ruined the recipe for ice. How would you describe Kendall? , Kendall was a bit of a culinary nightmare - they couldn't even make a simple glass of iced tea without burning the sugar!  How would you describe Kendall? ,1,1,2,0.07022345066070557,0.6331982612609863
573,573, Carson was at a friend's house. The others didn't really like him except for his friend. What will Others want to do next? ," Carson went to his acquaintance's residence, however, the rest of the individuals present did not appear to share the same level of affection for him except for his host.  What will Others want to do next? ",2,2,1,0.04815986752510071,0.48548755049705505
574,574, Jodans mother had a birthday. They took their mother to the shoe store. What does Jordan need to do before this? , Jodan's mom had a lovely birthday and they took her to a shoe store to pick out some new shoes.  What does Jordan need to do before this? ,2,2,1,0.14841538667678833,0.9425658583641052
575,575, Someone has been stealing money from Riley. Riley leaves money on the counter in the kitchen and watches Jesse closely. Why did Riley do this? ," Riley is concerned about missing funds and wonders if Jesse might be responsible, as Riley tends to leave money on the kitchen counter and has observed Jesse in the area.  Why did Riley do this? ",0,0,1,0.0830693244934082,0.7790728211402893
576,576, Alex saw someone behaving very stupidly so Alex made a deprecating comment. Why did Alex do this? ," Alex observed an individual behaving in a rather dim-witted manner, and Alex felt compelled to express mild disapproval in a playful manner.  Why did Alex do this? ",0,0,0,0.07687872648239136,0.7738414406776428
577,577, Jan's friends have been paying more attention to Robin lately. How would Jan feel as a result? , It has come to my notice that Jan's acquaintances have been paying more heed to Robin of late.  How would Jan feel as a result? ,2,2,0,0.10933578014373779,0.8264083862304688
578,578, Tracy walked my dog home that day and got some food and water for the dog too. How would Others feel as a result? , Tracy was so thoughtful to take my furry friend for a stroll and make sure he had everything he needed. She even brought home some grub and refreshments for him!  How would Others feel as a result? ,0,0,0,0.045865774154663086,0.532240092754364
579,579, Taylor was close to winning the game. Taylor ran straight for home plate. What will Taylor want to do next? , Taylor was getting awfully close to winning the game. She made a beeline for home plate with all her might.  What will Taylor want to do next? ,1,1,2,0.08293652534484863,0.6653070449829102
580,580," Riley is a supervisor of Jesse, and is charged with making sure merchandise is not damaged. What will Jesse want to do next? ", Riley has been assigned the task of overseeing Jesse's work to ensure that the merchandise remains undamaged. She takes this responsibility very seriously and is committed to doing a thorough job.  What will Jesse want to do next? ,2,1,1,0.060674428939819336,0.6206170916557312
581,581," kendall was married two times already, and had two kids. What will Others want to do next? ", Kendall has been wedded twice and is a proud parent of two little ones.  What will Others want to do next? ,0,0,2,0.09609794616699219,0.7680222392082214
582,582, Carson was at a friend's house playing video games when they decided to order pizza. What will happen to Others? , Young (<20),1,1,0,0.0031424909830093384,-0.04578603804111481
583,583," Due to his friend's flight being delayed, Cameron decided to pick Robin up from the airport. How would Cameron feel afterwards? "," As Cameron's friend's flight was delayed, he figured he would head to the airport and collect Robin.  How would Cameron feel afterwards? ",0,1,1,0.11028462648391724,0.8361221551895142
584,584," Due to her old fashion views, many people think Riley's ideas have gone the way of the dodo. What will Riley want to do next? ", Riley's antiquated perspectives have fallen by the wayside in today's fast-paced world.  What will Riley want to do next? ,1,1,1,0.07725310325622559,0.6158773899078369
585,585, Remy paid Aubrey's taxes since she already owed money. What will Aubrey want to do next? , Remy kindly covered Aubrey's tax payments as she was facing a difficult financial situation.  What will Aubrey want to do next? ,2,2,1,0.10281658172607422,0.8506903648376465
586,586, Taylor got married but decided to keep her identity and last name. How would you describe Taylor? ," Taylor took the exciting step of getting married, but she thoughtfully chose to retain her own identity by keeping her last name. 💕  How would you describe Taylor? ",1,1,1,0.07662355899810791,0.6802979707717896
587,587, Addison needed to find someone he could trust when he found God. How would this look to others? , Addison felt a strong desire to find a trusted companion with whom he could discuss his spiritual awakening and deepen his relationship with God.  How would this look to others? ,0,1,1,0.051882386207580566,0.523684024810791
588,588, Robin had fasted for 30 days and nights as part of a religious feast. How would you describe Robin? ," Robin undertook a 30-day abstinence from food for religious purposes, my dear.  How would you describe Robin? ",1,1,1,0.12486302852630615,0.7757349610328674
589,589, Alex put stamps on their wrists while they were in line for the concert. Why did Alex do this? , Alex carefully placed special admission wristbands bearing distinctive designs on our wrists while waiting in line for the concert; a considerate touch indeed.  Why did Alex do this? ,2,2,1,0.05490434169769287,0.5814776420593262
590,590, Cameron pushed Carson so hard that it shook their head back and forth. What will Cameron want to do next? , Cameron gave Carson a bit of a shove that caused their head to wobble back and forth vigorously.  What will Cameron want to do next? ,0,0,0,0.1186094880104065,0.9538038372993469
591,591, Casey visited a friend in the UK and one in Ireland. Why did Casey do this? ," After traveling across the pond, Casey paid a visit to two of her dear friends - one living in the United Kingdom and another in Ireland. She spent a lovely time with each of them, reminiscing about old times and creating new memories. 💕  Why did Casey do this? ",2,2,2,0.0830954909324646,0.7656316757202148
592,592, Remy took this suggestion seriously because it was coming from their manager. Why did Remy do this? ," Remy took their manager's recommendation very seriously, as they recognized the wisdom and experience that came with age.  Why did Remy do this? ",2,2,2,0.08411043882369995,0.7031384110450745
593,593, Quinn threw the frisbee so the dog could play with it. What will Others want to do next? , Quinn gently threw the frisbee so that the dear dog could enjoy a delightful playtime.  What will Others want to do next? ,1,1,2,0.11097806692123413,0.8733122944831848
594,594, Austin interfered with Sydney's attempt to rehearse for a dance recital. How would Austin feel afterwards? ," Austin disrupted Sydney's preparation for the dance recital, making it difficult for her to focus and practice effectively.  How would Austin feel afterwards? ",2,2,1,0.0878869891166687,0.7983663082122803
595,595, Aubrey fed Tracy's kids lunch today while Tracy was at work. What will happen to Tracy? , Aubrey took care of feeding Tracy's grandkids lunch today while Tracy was off doing her thing at work. That's so sweet of her! 🐰  What will happen to Tracy? ,0,0,0,0.10176891088485718,0.837476372718811
596,596, Ash used metaphor and meaning through out his book. How would Ash feel afterwards? , Ash masterfully wove meaningful analogies and imagery into the fabric of his comprehensive tome.  How would Ash feel afterwards? ,2,2,2,0.0800027847290039,0.6678327322006226
597,597, After a long trip Carson finally arrived at a friend's house. What will happen to Carson? ," Following a lengthy and arduous excursion, Carson finally reached the abode of his dear friend.  What will happen to Carson? ",0,0,0,0.1081458330154419,0.7489383220672607
598,598, Riley screamed in pain and waited for help to arrive before getting up. What does Riley need to do before this? ," Riley let out a piercing scream and held their position until help came, then cautiously got up after making sure they were stable.  What does Riley need to do before this? ",0,0,2,0.06363266706466675,0.6506019234657288
599,599," Remy reviewed the lecture from class, and now Remy understood every word. What will Remy want to do next? "," Remy carefully reviewed the lecture and has a clear understanding of all the concepts. Good work, Remy! 🤓  What will Remy want to do next? ",0,0,0,0.08334863185882568,0.854633092880249
600,600, sasha was asked to join the revolution so sasha fulfilled their purpose. What does Sasha need to do before this? ," Sasha was approached with an invitation to join the revolution, and as a conscientious person, they felt it was their duty to answer the call. They were eager to do their part in supporting the movement and making a positive impact.  What does Sasha need to do before this? ",2,2,2,0.053868114948272705,0.5136047005653381
601,601," Having reached a major weight loss goal, Kai chose to purchase new clothes to celebrate. What does Kai need to do before this? "," With his weight loss goal finally within reach, Kai is investing in some updated wardrobe pieces to celebrate his success.  What does Kai need to do before this? ",0,0,0,0.0933045744895935,0.7400873303413391
602,602, Riley got free of the guard and ultimately was able to make her escape. What does Riley need to do before this? , Riley was able to free herself from the watchful eye of the guard and make her way to freedom.  What does Riley need to do before this? ,2,2,0,0.16038143634796143,0.9366540908813477
603,603, Robin had been away for two weeks on his honeymoon.  Cameron picked him up on his return home. What will Cameron want to do next? ," Robin had been absent for two weeks on his honeymoon, and when he arrived back home, Cameron was there to welcome him.  What will Cameron want to do next? ",0,0,0,0.09189903736114502,0.7568431496620178
604,604, Sydney guessed the ending of the speech and ruined it for the others. What will Others want to do next? ," Sydney unwittingly gave away the punchline of the speech to the others, causing a loss of excitement.  What will Others want to do next? ",1,0,1,0.07770830392837524,0.6524364352226257
605,605," Taylor shoved the donut into Jan's open mouth, and Jan got a hunk of the donut caught in their throat. How would you describe Taylor? "," Taylor carelessly jammed the donut into Jan's throat, causing Jan to cough and choke on it.  How would you describe Taylor? ",1,1,0,0.13082140684127808,0.8938062787055969
606,606, Aubrey understood Remy better this time after he repeated himself twice. How would Remy feel as a result? ," Aubrey was able to grasp Remy's message more thoroughly after he repeated himself twice, proving that sometimes repetition is key to comprehension.  How would Remy feel as a result? ",0,0,2,0.09042727947235107,0.8715420961380005
607,607, Kendall took the issue seriously because it was something that was criminal. What will Kendall want to do next? , Kendall was very troubled by the issue as it was of a grave legal nature.  What will Kendall want to do next? ,0,0,1,0.08155518770217896,0.7176597714424133
608,608, Kai was babysitting her younger brother Kai when it began to storm.  Kai kept Taylor calm by making popcorn and putting his favorite movie on television. What does Kai need to do before this? ," Kai was minding her grandson Taylor when the weather turned nasty. To soothe his frazzled nerves, she made some popcorn and put on a classic film from his childhood.  What does Kai need to do before this? ",0,0,0,0.07031887769699097,0.6398172378540039
609,609, Sydney took the trash to the burn barrel then set the trash on fire. What will Sydney want to do next? , Sydney methodically conveyed the refuse to the burning area and meticulously kindled a fire to eliminate the unnecessary materials.  What will Sydney want to do next? ,0,1,0,0.07613050937652588,0.6575507521629333
610,610, Sydney wanted to be a doctor so they knew that they had to work very hard in school to get the right grades to get in to university to study medicine. How would Others feel as a result? ," Sydney had a strong desire to become a physician, so they made sure to apply themselves thoroughly in their academic pursuits in order to attain the necessary grades for acceptance into a prestigious medical university.  How would Others feel as a result? ",1,1,1,0.08958494663238525,0.785882294178009
611,611," Jordan mentioned Casey in chapter one, because he is planning on bending the knee with a ring in hand very soon. What will Jordan want to do next? ", Jordan brought up Casey in chapter one as he is planning to ask for her hand in marriage with a beautiful engagement ring. 💍👵  What will Jordan want to do next? ,1,2,1,0.0646519660949707,0.593370795249939
612,612, Casey decided to learn about cooking so she took a Saturday evening cooking class instead of spending time with her boyfriend. How would Others feel as a result? , Casey decided to take a cooking class on a Saturday evening instead of passing the time with her significant other because she was looking for a fun and engaging activity that would allow her to meet new people and learn a new skill.  How would Others feel as a result? ,0,1,2,0.07492554187774658,0.7339168190956116
613,613, Quinn decided for a change so they colored their hair red. What does Quinn need to do before this? , Quinn underwent a radical change by dying their hair a vibrant shade of red. 👵🏻  What does Quinn need to do before this? ,0,0,2,0.12564802169799805,0.8830208778381348
614,614, Jesse used notes throughout this book and was going to use them to study. What will Jesse want to do next? , Jesse employed notes consistently throughout this book and intended to reference them for exam preparation.  What will Jesse want to do next? ,2,2,2,0.0890623927116394,0.7178212404251099
615,615, Addison was watching women at a fashion show. They regarded every girl. How would Addison feel afterwards? , Addison watched the ladies strut their stuff on the runway at the fashion show. They all looked so elegant and refined.  How would Addison feel afterwards? ,2,1,1,0.0807604193687439,0.6411711573600769
616,616, Robin left Tracy's home late at night and began the long walk home. How would Robin feel afterwards? ," After a pleasant evening at Tracy's residence, Robin set out for her home in the wee hours, taking a leisurely stroll under the moonlight.  How would Robin feel afterwards? ",0,0,2,0.08046174049377441,0.7613556385040283
617,617, Addison was mad at the character so they threw a pie at them. How would Addison feel afterwards? ," Addison was absolutely incensed by the character's actions, and as a result, they hurled a pie at them with great vigor. 🍰😡  How would Addison feel afterwards? ",1,0,1,0.07784318923950195,0.7120639085769653
