,idx,Original,Paraphrases,choice,choice_b,target,attr_error,model_score
1045,1045, Quinn knew Ash well enough to know that they never would commit such a terrible crime. How would Quinn feel afterwards? , Quinn was totally sure that Ash would never do anything as messed up as committing a crime.  How would Quinn feel afterwards? ,1,0,2,0.09282940626144409,0.7572704553604126
1046,1046, Taylor looked up their friend on Instagram after he came back from vacation. What will his other friends want to do next? , Taylor swiped through Instagram and found their BFF's vacay pics after they got back from their sick trip! 😍  What will his other friends want to do next? ,1,2,2,0.061391234397888184,0.586820662021637
1047,1047," Feeling quite romantic over it all, Taylor gave their partner a kiss on the cheek. What will Others want to do next? ", Taylor was totally swooning over their partner and gave them a sweet peck on the cheek.  What will Others want to do next? ,0,0,1,0.08829396963119507,0.7148120999336243
1048,1048, She was staing overnight for the first time with her friends from the Brownie Troop. How would Sasha feel afterwards? , She was crashing with her BFFs from Brownies for the first time ever!  How would Sasha feel afterwards? ,1,0,0,0.08797389268875122,0.693669319152832
1049,1049, Jan gave birth to her third child and the labor was especially painful and difficult. How would Jan feel afterwards? ," Jan had her third baby, and the delivery was super painful and intense!  How would Jan feel afterwards? ",1,1,0,0.15532338619232178,1.1305474042892456
1050,1050," After getting a feedback from their boss, Addison took their advice very seriously. How would you describe Addison? "," After getting some words of wisdom from their boss, Addison took the feedback seriously and made some necessary changes.  How would you describe Addison? ",2,2,2,0.08979272842407227,0.7065949440002441
1051,1051," Sydney's mother brought them to the doctor's office for a shot. When it came time to get the shot, Sydney dug in their heels and refused. How would you describe Sydney? "," Sydney's mom dragged them to the doc's office for a shot, but Sydney freaked out and wouldn't let her have one! 😤  How would you describe Sydney? ",1,1,1,-1.0,1.0
1052,1052, Skylar rubbed their hands together but the people still looked very cold. What will Skylar want to do next? ," Skylar was all like ""Come on, guys, it's freezing out here!"" but the people still looked pretty chill.  What will Skylar want to do next? ",1,0,0,0.09319251775741577,0.725342333316803
1053,1053, Cameron felt unhappy but playing with his puppy cheered him up. How would Cameron feel afterwards? ," Cameron was totally bummed out, but playing with his adorable pup totally brightened his day! 🐶❤️  How would Cameron feel afterwards? ",0,0,0,0.08897101879119873,0.8043105602264404
1054,1054, tracy brought the kids to the party and everyone found the kids to be annoying. What will Others want to do next? ," Tracy was like, ""Yo, I brought my munchkins to the party, and they were totally bugging everyone out!"" Everyone was like, ""Uh, thanks for sharing, Tracy...""?  What will Others want to do next? ",2,2,1,0.04191821813583374,0.4353047013282776
1055,1055," Riley knew she could not beat Kendall, but she had no alternative, so she fought Kendall in a battle. What will happen to Riley? "," Riley was determined to give Kendall a run for their money, even though she knew it would be an uphill battle.  What will happen to Riley? ",2,2,2,0.11210083961486816,0.8092474937438965
1056,1056, Jesse had a date with Cameron when her friend called to see if she wanted to go see Lady Gaga live. Instead of keeping her date Jesse stood Cameron up and went to the concert. What did Jesse do? ," Jesse ditched her date with Cameron to go see Lady Gaga live instead, after her friend invited her at the last minute.  What did Jesse do? ",2,2,2,0.09197330474853516,0.7977197170257568
1057,1057, Lee gave Taylor's friend a tip at the restaurant that night. How would you describe Lee? , Lee totally hooked up Taylor's homie with a sweet tip at that sick restaurant last night! 🍴👍  How would you describe Lee? ,1,2,1,0.11233305931091309,0.8655833005905151
1058,1058, Ash threw up their arms on the very fun roller coaster. What will Sasha want to do next? , Ash was totally stoked when they threw their arms up in the air on that gnarly roller coaster!  What will Sasha want to do next? ,1,0,0,0.09068053960800171,0.7873718738555908
1059,1059, Quinn handed the book back to the librarian before reading it. Why did Quinn do this? , Quinn gave the book back to the librarian before checking it out.  Why did Quinn do this? ,2,2,0,0.15494811534881592,1.0913772583007812
1060,1060, Lee found their friends outside and playing in the park nearby. What does Lee need to do before this? , Lee discovered their buddies hanging out outside and having a blast in the nearby park! 🎉  What does Lee need to do before this? ,2,2,2,0.11194992065429688,0.8005396127700806
1061,1061, Casey never received attention from boys so she went to go get a new haircut. What will Casey want to do next? ," Casey was feeling left out by the guys, so she decided to give her hair a fresh update.  What will Casey want to do next? ",2,2,2,0.10306906700134277,0.782002329826355
1062,1062, It was almost time for Tracy to go to work. Robin left Tracy's home. What will Tracy want to do next? ," Tracy was almost ready to hit the clock in at work, but Robin had to make a quick exit from her crib first.  What will Tracy want to do next? ",2,2,0,0.09897023439407349,0.7487186193466187
1063,1063, Jordan affected children's happiness and wanted to be a foster parent. What will Jordan want to do next? , Jordan was all about making kids happy and being a cool foster parent!  What will Jordan want to do next? ,0,0,0,0.09703010320663452,0.7504022717475891
1064,1064," ash could tell this person did not want to listen to him anymore, so he got to the point. Why did Ash do this? "," Ash could tell this person was totally not interested in what he had to say, so he just went straight to the heart of the matter.  Why did Ash do this? ",0,0,2,0.08161187171936035,0.6587884426116943
1065,1065, Jesse lived with their wife to help with the bills and to be happy together. Why did Jesse do this? , Jesse moved in with their partner to split expenses and enjoy each other's company.  Why did Jesse do this? ,0,0,2,0.0938880443572998,0.7396758794784546
1066,1066, Jan didn't like the way her picture turned out so she asked Kai to fix it. Kai improved Jan's picture as understood. What will Kai want to do next? ," Jan was totally unhappy with how her pic came out, so she asked Kai to save it. Kai totally nailed it and made Jan's pic look amazing! 😍  What will Kai want to do next? ",1,1,2,0.08277112245559692,0.775559663772583
1067,1067, Aubrey fed Tracy's kids lunch today when Tracy had to go to work. What will happen to Aubrey? , Aubrey totally hooked up Tracy's kids with lunch today while Tracy was working.  What will happen to Aubrey? ,0,0,1,0.14710384607315063,0.9676520228385925
1068,1068," After a long day at work, Jan came out at night with coworkers. What will Jan want to do next? "," After a sickening day at the office, Jan hit the town with her squad.  What will Jan want to do next? ",1,1,1,0.09652149677276611,0.6635913848876953
1069,1069, Kendall snatched their journal away so that nobody else could read it. Why did Kendall do this? , Kendall totally jacked the journal so nobody else could check it out.  Why did Kendall do this? ,0,0,0,0.12457329034805298,0.9335924983024597
1070,1070, Ash redeemed himself after he wound up falling down while playing the basketball game. What does Ash need to do before this? , Ash totally redeemed himself after he biffed it big time while playing ball.  What does Ash need to do before this? ,2,2,2,0.11328113079071045,0.7845746278762817
1071,1071, Carson failed a test. They felt frustrated. How would Carson feel afterwards? , Carson totally bombed that test! They were so bummed out.  How would Carson feel afterwards? ,0,0,2,0.08765614032745361,0.7442208528518677
1072,1072, Cameron got someone else to pick up the children from school. How would Cameron feel afterwards? , Cameron had someone else grab the kids from school today.  How would Cameron feel afterwards? ,0,0,0,0.1127517819404602,0.852678656578064
1073,1073, Sasha got revenge on her sister for stealing her first boyfriend of two years. How would you describe Sasha? , Sasha totally owned her sister for trying to steal her man of two years! 😡  How would you describe Sasha? ,2,2,1,0.11819225549697876,0.7951744198799133
1074,1074, After jumping off the roof of his house Quinn had trouble breathing. How would you describe Quinn? , Quinn was having some serious respiratory issues after he bungee-jumped off his roof.  How would you describe Quinn? ,1,2,0,0.1359792947769165,0.8880937099456787
1075,1075, Sasha made Kai mad by messing with them. How would you describe Sasha? , Sasha totally ticked off Kai by playing pranks on them.  How would you describe Sasha? ,0,0,2,0.1084742546081543,0.6836205720901489
1076,1076, Remy gave Casey a different interpretation about what they thought happened. What will Casey want to do next? ," Remy and Casey had totally different perspectives on what went down, you know? Like, Remy thought one thing happened, but Casey was like, ""No way, that's not what I saw!  What will Casey want to do next? ",0,0,1,0.09258496761322021,0.9298696517944336
1077,1077, Robin and their friends wanted to go to a movie so Robin looked up movie times online. Why did Robin do this? ," Robin and their squad were totes excited to catch a flick, so they looked up showtimes online.  Why did Robin do this? ",0,0,0,0.11404669284820557,0.8561712503433228
1078,1078, Carson wanted to be a engineer so he attended school to get a degree. What will Carson want to do next? ," Carson had always dreamed of becoming an engineer, so he enrolled in college to pursue his passion and earn his degree.  What will Carson want to do next? ",1,1,2,0.12707018852233887,0.931936502456665
1079,1079, Austin sat on Bailey's lap because all the other chairs were taken. How would Austin feel afterwards? , Austin cozied up on Bailey's lap 'cause all the other seats were occupied.  How would Austin feel afterwards? ,2,0,2,0.11064523458480835,0.8522487282752991
1080,1080, Lee gave their friend Taylor a smile and laughed when Taylor made a joke. How would Taylor feel as a result? , Lee totally slayed Taylor with a killer smile and LOL'd when Taylor cracked a joke! 😂  How would Taylor feel as a result? ,1,1,1,0.08998763561248779,0.9470289945602417
1081,1081, Casey called Aubrey's parents to check how are they doing. How would you describe Casey? , Casey hit up Aubrey's parents to see how they're doin'.  How would you describe Casey? ,2,2,1,0.1515510082244873,1.0640263557434082
1082,1082, Sydney asked the teacher if Ash could have one when they were handing out books. What will happen to Ash? ," Sydney was like, ""Hey teacher, can Ash get a book too?  What will happen to Ash? ",2,1,2,0.10033524036407471,0.8429203629493713
1083,1083, Carson said thank you to his aunt for the strange and unwarranted gift she gave him. Why did Carson do this? , Carson was super grateful to his aunt for the totally weird and unexpected gift she gave him.  Why did Carson do this? ,2,2,2,0.13249194622039795,1.004027247428894
1084,1084, Jesse broke her leg and could not take the students on the trip after all. What does Tracy need to do before this? , Jesse totally bummed out and had to cancel the trip because she broke her leg 😔  What does Tracy need to do before this? ,0,1,1,0.09777534008026123,0.7404242157936096
1085,1085," Kendall's best friend, Anne, was getting married.  However, Kendall knew nothing yet. How would you describe Kendall? "," Kendall's BFF Anne was tying the knot, but Kendall was totally clueless.  How would you describe Kendall? ",0,0,1,0.18507063388824463,1.0387293100357056
1086,1086, Jordan shared their experience after wining the champion through different difficulties and challenges. How would Others feel as a result? , Jordan totally slayed the competition and overcame some major obstacles to win that championship!  How would Others feel as a result? ,0,1,0,0.09367972612380981,0.6818618178367615
1087,1087, Alex made their escape out of the dangerous building that was on fire. What will Alex want to do next? , Alex busted out of the sick building that was totes on fire.  What will Alex want to do next? ,2,2,2,0.09361767768859863,0.7881296873092651
1088,1088, Ash bought clothes for his new year at school. What does Ash need to do before this? , Ash scored some sick clothes for his new school year!  What does Ash need to do before this? ,2,2,2,0.1462489366531372,0.9797940254211426
1089,1089, Remy left school on account of having the flu that day. How would Others feel as a result? , Remy ditched school because she was feeling super sick with the flu that day.  How would Others feel as a result? ,0,0,0,0.08212649822235107,0.6817329525947571
1090,1090, Cameron was pushing her baby Aubrey in her stroller through the park. Aubrey threw toys out of the stroller. How would Cameron feel as a result? ," Cameron was cruisin' with her baby Aubrey in the park, and Aubrey was tossing toys out of the stroller like they were going out of style.  How would Cameron feel as a result? ",1,1,1,-1.0,1.0
1091,1091, Aubrey pulled them over for speeding too fast on the highway. How would you describe Aubrey? ," Aubrey totally busted them for going way too fast on the highway, like they were trying to set a new land speed record or something!  How would you describe Aubrey? ",1,1,0,0.07684266567230225,0.6789965629577637
1092,1092, Lee told Carson about an idea for a start up company. Carson told Lee it was risky to do it. How would Lee feel as a result? ," Lee shared his idea for a startup with Carson, and Carson was like, ""Yo, that's crazy risky, dude.  How would Lee feel as a result? ",2,2,0,0.10686850547790527,0.8469076752662659
1093,1093," My friend was selling popcorn to raise money for the Boy Scouts. Tracy loves popcorn, and placed a large order. Tracy gave money to my friend for the popcorn. What will Tracy want to do next? "," So, like, my friend was raising money for the Boy Scouts by selling popcorn and stuff, and this girl Tracy just loved popcorn, so she bought a ton from my friend! It was pretty cool.  What will Tracy want to do next? ",0,0,0,0.08457213640213013,0.9514860510826111
1094,1094, Riley knew Jesse was a shoplifter so they regarded Jesse with suspicious eyes. Why did Riley do this? ," Riley totally distrusted Jesse because they knew he was a total thief, so they gave him the side-eye all the time.  Why did Riley do this? ",2,2,1,0.12479233741760254,0.9934533834457397
1095,1095, Riley knows someone stole the necklace out of the drawer. Riley watches Jesse with watchful eyes. Why did Riley do this? , Riley is totally freaked out because they think someone swiped the necklace from their drawer! They're totally watching Jesse like a hawk to see if they can catch them in the act. 😱  Why did Riley do this? ,1,1,1,0.08186167478561401,0.7741856575012207
1096,1096, Carson returned to Robin's house because Carson left his car keys on the table. What will Robin want to do next? ," Carson bounced back to Robin's crib because he forgot his car keys on the table, you know?  What will Robin want to do next? ",0,1,1,0.10035300254821777,0.9377119541168213
1097,1097, Taylor caught a cold in her throat and it wouldnt go away. How would Taylor feel afterwards? ," Taylor got a bad cold that just wouldn't quit! It was like, her throat was all scratchy and stuff, you know? But she kept trying to tough it out, even though it was super annoying.  How would Taylor feel afterwards? ",2,2,2,0.05979365110397339,0.5921903252601624
1098,1098, Robin built a snowman in the snow and gave it a new name. What will Robin want to do next? ," Robin totally slayed building a sick snowman in the fresh snow and gave it a dope name, dude!  What will Robin want to do next? ",2,2,2,0.11714065074920654,0.873296320438385
1099,1099," Kendall wanted to learn how to draw so they bought a pencil, paper, and instructional video. What will Kendall want to do next? "," Kendall was stoked to learn how to draw, so they copped a pencil, paper, and an sick instructional video.  What will Kendall want to do next? ",0,0,0,0.09958076477050781,0.9023892879486084
1100,1100, Robin changed Aubrey into clean clothes after Aubrey spilled her bottle all over herself. What will happen to Robin? , Robin totally saved Aubrey from her wardrobe malfunction by swapping her stained outfit for some fresh duds!  What will happen to Robin? ,0,0,0,0.1260128617286682,0.9657127261161804
1101,1101," Not wanting to raise too much consternation, Jesse ultimately believed every word. What will Others want to do next? "," Jesse was like, ""I don't want to cause a big fuss, but I totally believed everything that person said.  What will Others want to do next? ",1,0,0,0.05164185166358948,0.47709253430366516
1102,1102, Jordan affected the children's grades by offering extra tutoring after school. How would you describe Jordan? , Jordan's after-school tutoring sessions boosted the kids' grades big time!  How would you describe Jordan? ,1,1,1,0.17536401748657227,1.0607120990753174
1103,1103, Addison was feeling sick and in pain and Sydney saw that. How will Addison feel about Sydney? ," Addison was totally feeling sick and hurt, and Sydney noticed.  How will Addison feel about Sydney? ",0,0,2,0.08062338829040527,0.7139520049095154
1104,1104, Skylar went to the dentist who set an appointment to get his tooth filled. How would Skylar feel afterwards? , Skylar went to see the dentist and scored an appointment to get his tooth fixed.  How would Skylar feel afterwards? ,0,0,0,0.1334974765777588,0.9107650518417358
1105,1105, Remy gave Skylar her account so Skylar could play the game. Why did Remy do this? , Remy hooked Skylar up with her own account so she could crush the game!  Why did Remy do this? ,1,1,1,0.13149034976959229,1.015468955039978
1106,1106, Jan needed help with math and got tutoring from Kia and improved her work. How would you describe Kai? ," Jan was struggling with math, but then she got a tutor named Kia and it was a total game-changer! She improved so much and her grades are now on point.  How would you describe Kai? ",2,2,2,0.09542286396026611,0.7984580993652344
1107,1107, Sydney wanted to show Kai the new tablet they got so Kai crowded around Sydney. How would Kai feel afterwards? ," Syd was psyced to show Kai the fresh new tab they got, so Kai totes crowded around Syd.  How would Kai feel afterwards? ",0,0,0,0.09939473867416382,0.7732183337211609
1108,1108, Remy clicked on the email button and emailed their entire office. What does Remy need to do before this? , Remy swiftly tapped on the email button and sent their entire office a message via cyberspace! 📧💻  What does Remy need to do before this? ,1,1,2,0.10030949115753174,0.8625360727310181
1109,1109, Riley looked at Jesse. What will Riley want to do next? , Riley gave Jesse a stealthy glance.  What will Riley want to do next? ,1,1,2,0.099720299243927,0.8524158000946045
1110,1110, Sasha helped her friend Liza who was in a bad situation. Liza refused to help herself and went back to the bad situation. How would Sasha after Liza refuses help? ," Sasha totally saved Liza from a super messy situation. Liza was like, ""No way, I can't do this,"" but Sasha stepped up and handled it.  How would Sasha after Liza refuses help? ",2,2,1,-1.0,1.0
1111,1111, casey was doing an experiment so she kept the mice up all night. What will happen to the mice? ," Casey was totally geeking out over her experiment, so she kept the mice awake all night! 🐭💡  What will happen to the mice? ",2,2,2,0.17454850673675537,1.2561091184616089
1112,1112, Bailey had the exams in her hand when the class started. Bailey passed Jesse an examination booklet. What does Bailey need to do before this? ," Bailey was holding her exams when class began, then she handed Jesse a test booklet.  What does Bailey need to do before this? ",0,0,2,0.14529287815093994,1.000093698501587
1113,1113, Taylor helped Ash move and carried all the boxes. How would Taylor feel afterwards? , Taylor was a total lifesaver when Ash moved - he literally carried all the boxes for her!  How would Taylor feel afterwards? ,2,2,0,0.10861349105834961,0.9393032789230347
1114,1114, Cameron got out of the way of the team of horses. What will Cameron want to do next? , Cameron stepped aside and let the team of horses take the lead.  What will Cameron want to do next? ,1,1,1,0.11216092109680176,0.8633977174758911
1115,1115," Sasha sat down after lighting the their house on fire, watching it burn around her. How would Sasha feel afterwards? "," Sasha took a seat after setting their home ablaze, observing the flames engulf the surroundings.  How would Sasha feel afterwards? ",0,0,2,0.12345623970031738,0.97025465965271
1116,1116," After many months of hard work, Addison eventually got a car. What does Addison need to do before this? ", Addison finally scored a sick ride after puttin' in major effort for months!  What does Addison need to do before this? ,1,1,1,0.09365767240524292,0.6559509038925171
1117,1117, Carson tried to fight Robin last night when they were drunk. How would you describe Carson? , Carson and Robin got into a scrap last night when they were wasted.  How would you describe Carson? ,2,2,0,0.13851207494735718,0.9244769215583801
1118,1118, Robin changed Aubrey into clean clothes after spilling food over the dress they were wearing. Why did Robin do this? , Robin totally swapped Aubrey's outfit after a major spillage happened on the dress they were rocking!  Why did Robin do this? ,2,2,2,0.1269170045852661,1.07952880859375
1119,1119, Cameron took Kai's complaint seriously and launched a major investigation into the matter. What will happen to Kai? , Cameron totally listened to Kai's issues and started a big probe into the whole thing.  What will happen to Kai? ,2,2,1,0.1372881531715393,0.9131074547767639
1120,1120, Riley saved more money when her daughter was in high school. Why did Riley do this? , Riley was totally thrifty when her daughter was in high school - she saved so much money! 💰👍  Why did Riley do this? ,2,1,1,0.10622584819793701,0.9222220182418823
1121,1121, Jan visisted home for Christmas after finding out that their grandfather had died. What does Jan need to do before this? , Young (<20),2,2,1,0.019895493984222412,0.11626437306404114
1122,1122, Aubrey was bored one Saturday afternoon so they met a friend at the park. What will Aubrey want to do next? ," Aubrey was feeling super bored one Saturday afternoon, so they hit up their BFF at the park to liven things up.  What will Aubrey want to do next? ",0,0,0,0.08490759134292603,0.6393265724182129
