,idx,Original,Paraphrases,choice,choice_b,target,attr_error,model_score
557,557," Robin had a hard time understanding the concept, so she let Carson explain it more thoroughly. How would Carson feel as a result? "," Robin found the concept challenging to understand, so they turned to Carson for a more thorough explanation.  How would Carson feel as a result? ",2,2,0,0.09399533271789551,0.8553122282028198
558,558, Jesse used Kendall's phone even after Kendall said they did not have permission to. How would Kendall feel as a result? ," The situation involving Jesse and Kendall's phone raised concerns about the misuse of personal property without consent, as Jesse continued to utilize the device despite being informed of Kendall's disapproval.  How would Kendall feel as a result? ",1,1,2,0.0692669153213501,0.6571834683418274
559,559, Kai was thirteen and had outgrown their shoes over the past year. What does Kai need to do before this? , Kai's footwear had become too constricting due to their rapid growth over the past year.  What does Kai need to do before this? ,2,0,0,0.11813133955001831,0.8071882724761963
560,560, Jesse lived with their wife in a tiny apartment and really wanted to adopt some kids. What does Jesse need to do before this? ," Jesse resided with their partner in a compact dwelling and yearned to grow their family via adoption, envisioning a nurturing environment for those they would welcome.  What does Jesse need to do before this? ",2,2,1,0.0420188307762146,0.5154105424880981
561,561, Kai grabbed Carson's tools and put them away because Carson was too lazy to do it themselves. What does Kai need to do before this? ," Kai securely stored Carson's tools, taking into account Carson's lack of motivation to do so themselves.  What does Kai need to do before this? ",1,0,0,0.10074031352996826,0.7606121301651001
562,562, Cameron took Carson away for a long time after the death of his mother. How would Carson feel as a result? , Cameron removed himself from his usual environment for a considerable time after experiencing a significant life change. (Note,1,1,1,0.07416021823883057,0.6107800006866455
563,563," After accidentally spilling water on his jeans, Jesse went too far when he yelled at his brother. How would Jesse feel afterwards? "," Following the mishap with water on his trousers, Jesse escalated the situation by angrily berating his kin.  How would Jesse feel afterwards? ",2,2,2,0.07950645685195923,0.7261695265769958
564,564, Lee touched a nerve is his wife we he complained about her cooking. How would you describe Lee? , Lee's comment about his wife's cooking methods struck a sensitive chord.  How would you describe Lee? ,1,1,2,0.12487685680389404,0.9016522169113159
565,565, Tracy wore Sydney's jacket to school without asking for permission. How would you describe Tracy? , Tracy put on Sydney's jacket without seeking approval beforehand.  How would you describe Tracy? ,2,0,0,0.11992043256759644,0.8408233523368835
566,566, Sasha improved Jordan's status and he received a promotion because of it. How would Jordan feel as a result? ," Sasha's impactful contributions elevated Jordan's position within the company, leading to a promotion.  How would Jordan feel as a result? ",0,0,1,0.09128862619400024,0.6651917099952698
567,567, Robin held her breath underwater in the pool. How would you describe Robin? , Robin maintained their air supply while exploring the underwater world of the pool.  How would you describe Robin? ,1,1,1,0.1578902006149292,1.0954725742340088
568,568, Sydney provided Aubrey an estimate of the price for building the house. What will Sydney want to do next? , Sydney offered Aubrey a preliminary calculation of the expenses involved in erecting their desired abode.  What will Sydney want to do next? ,2,2,2,0.09636223316192627,0.8129883408546448
569,569," Jordan always.wanted to help people, so he decided to study medice to work in a hospital. How would you describe Jordan? "," Jordan had a deep passion for helping others, and he believed that becoming a medical professional would give him the opportunity to make a meaningful difference in people's lives. He decided to study medicine so he could work in a hospital and fulfill his dream of helping those in need.  How would you describe Jordan? ",0,2,0,0.08945751190185547,0.6752199530601501
570,570, Jordan ran quickly to the store down the street. What will Jordan want to do next? , Jordan swiftly proceeded in the direction of the retail establishment a short distance away.  What will Jordan want to do next? ,1,1,1,0.08772850036621094,0.6580508947372437
571,571, Bailey felt bad. He overslept and missed his appointment for the job interview. What does Bailey need to do before this? ," Bailey regretted not setting an alarm and slept through his scheduled job interview, resulting in a sense of lost potential and regret.  What does Bailey need to do before this? ",0,2,0,0.05333667993545532,0.5212680101394653
572,572, Kendall was a bad cook. They burned water and ruined the recipe for ice. How would you describe Kendall? ," Kendall's culinary skills were nonexistent. They struggled to even boil water, leaving the final product inedible.  How would you describe Kendall? ",1,1,2,0.10377085208892822,0.6919386386871338
573,573, Carson was at a friend's house. The others didn't really like him except for his friend. What will Others want to do next? ," Carson attended an event at a acquaintance's home, where not everyone was fond of him, except for one familiar face.  What will Others want to do next? ",2,2,1,0.06177133321762085,0.5370171666145325
574,574, Jodans mother had a birthday. They took their mother to the shoe store. What does Jordan need to do before this? ," Jodans parent had a birthday, and they were taken to the shoe store as a present.  What does Jordan need to do before this? ",2,2,1,0.15248143672943115,0.9665664434432983
575,575, Someone has been stealing money from Riley. Riley leaves money on the counter in the kitchen and watches Jesse closely. Why did Riley do this? ," It appears that there has been a theft at Riley's residence, and suspicion falls on Jesse due to their proximity to the missing funds. Riley stores their money in plain sight and monitors Jesse's actions closely.  Why did Riley do this? ",0,0,1,0.07063347101211548,0.7216647267341614
576,576, Alex saw someone behaving very stupidly so Alex made a deprecating comment. Why did Alex do this? ," Alex was taken aback by the other person's actions, so they decided to issue a lighthearted jab to bring some levity to the situation.  Why did Alex do this? ",1,0,0,0.08206677436828613,0.6868920922279358
577,577, Jan's friends have been paying more attention to Robin lately. How would Jan feel as a result? , Jan's acquaintances have been directing more focus towards Robin recently.  How would Jan feel as a result? ,2,2,0,0.11291354894638062,0.8142542839050293
578,578, Tracy walked my dog home that day and got some food and water for the dog too. How would Others feel as a result? , Tracy helped me out by walking my furry friend home and taking care of his basic needs.  How would Others feel as a result? ,0,0,0,0.08016568422317505,0.6472874283790588
579,579, Taylor was close to winning the game. Taylor ran straight for home plate. What will Taylor want to do next? , Taylor was on the verge of securing victory! They charged towards home plate with unwavering focus.  What will Taylor want to do next? ,1,1,2,0.10342264175415039,0.7420502305030823
580,580," Riley is a supervisor of Jesse, and is charged with making sure merchandise is not damaged. What will Jesse want to do next? ", Riley has been entrusted with the task of monitoring Jesse's work to avoid any potential harm to the company's assets.  What will Jesse want to do next? ,1,1,1,0.06154739856719971,0.6106946468353271
581,581," kendall was married two times already, and had two kids. What will Others want to do next? ", Kendall has experienced marriage twice and is a proud parent of two amazing young ones.  What will Others want to do next? ,0,0,2,0.10037636756896973,0.7687644958496094
582,582, Carson was at a friend's house playing video games when they decided to order pizza. What will happen to Others? ," Carson was at a friend's abode, immersed in virtual worlds when the group collectively decided to procure pizza.  What will happen to Others? ",1,1,0,0.08891558647155762,0.6208693981170654
583,583," Due to his friend's flight being delayed, Cameron decided to pick Robin up from the airport. How would Cameron feel afterwards? ", Cameron took initiative and went to the airport to fetch Robin due to the unexpected delay in his friend's flight.  How would Cameron feel afterwards? ,0,1,1,0.11322939395904541,0.8423910140991211
584,584," Due to her old fashion views, many people think Riley's ideas have gone the way of the dodo. What will Riley want to do next? "," Riley's ideas may be perceived as outmoded by some, leading them to question their usefulness in modern society.  What will Riley want to do next? ",2,1,1,0.07327789068222046,0.5858221650123596
585,585, Remy paid Aubrey's taxes since she already owed money. What will Aubrey want to do next? , Remy took care of Aubrey's tax liability given her existing monetary responsibilities.  What will Aubrey want to do next? ,2,2,1,0.09658944606781006,0.8091065883636475
586,586, Taylor got married but decided to keep her identity and last name. How would you describe Taylor? ," Taylor officially became a Mrs., yet she opted to maintain her pre-matrimonial name and autonomy.  How would you describe Taylor? ",1,1,1,0.13201510906219482,0.7906479239463806
587,587, Addison needed to find someone he could trust when he found God. How would this look to others? ," Addison sought out a trusted partner to share in his transformative experience, following his discovery of God.  How would this look to others? ",1,1,1,0.09781616926193237,0.6761632561683655
588,588, Robin had fasted for 30 days and nights as part of a religious feast. How would you describe Robin? , Robin had refrained from eating for 30 days and nights in observance of a religious tradition.  How would you describe Robin? ,1,1,1,0.15382665395736694,0.8713105320930481
589,589, Alex put stamps on their wrists while they were in line for the concert. Why did Alex do this? ," During the concert queue, Alex left a unique mark on each wrist, creating a memorable experience for all.  Why did Alex do this? ",2,2,1,0.09238690137863159,0.7263182997703552
590,590, Cameron pushed Carson so hard that it shook their head back and forth. What will Cameron want to do next? ," Cameron exerted a significant amount of pressure on Carson, causing their head to oscillate wildly.  What will Cameron want to do next? ",0,0,0,0.1196867823600769,0.9275409579277039
591,591, Casey visited a friend in the UK and one in Ireland. Why did Casey do this? ," Casey made a stopover in the UK to catch up with an acquaintance, and then headed to Ireland to meet someone else.  Why did Casey do this? ",2,2,2,0.14091312885284424,1.0369911193847656
592,592, Remy took this suggestion seriously because it was coming from their manager. Why did Remy do this? , Remy regarded the manager's proposal with gravity due to its originating from a trusted authority figure.  Why did Remy do this? ,2,2,2,0.09877103567123413,0.7995880842208862
593,593, Quinn threw the frisbee so the dog could play with it. What will Others want to do next? ," Quinn launched the frisbee with precision, presenting an engaging challenge for their canine companion to enjoy.  What will Others want to do next? ",1,1,2,0.09359622001647949,0.7621088027954102
594,594, Austin interfered with Sydney's attempt to rehearse for a dance recital. How would Austin feel afterwards? ," The recital rehearsal was interrupted by Austin's actions, causing frustration for Sydney.  How would Austin feel afterwards? ",2,2,1,0.10748028755187988,0.9334752559661865
595,595, Aubrey fed Tracy's kids lunch today while Tracy was at work. What will happen to Tracy? , Aubrey offered nourishment to Tracy's offspring during the day when Tracy was away fulfilling their responsibilities.  What will happen to Tracy? ,0,0,0,0.12439239025115967,0.8587521314620972
596,596, Ash used metaphor and meaning through out his book. How would Ash feel afterwards? , Ash's creative use of metaphorical language and symbolic meaning permeates his captivating publication.  How would Ash feel afterwards? ,2,2,2,0.08818799257278442,0.7413719892501831
597,597, After a long trip Carson finally arrived at a friend's house. What will happen to Carson? ," Following an extended excursion, Carson arrived at their associate's abode, feeling both weary and elated.  What will happen to Carson? ",0,0,0,0.07286006212234497,0.5569917559623718
598,598, Riley screamed in pain and waited for help to arrive before getting up. What does Riley need to do before this? , Riley emitted a high-pitched cry of pain and remained immobile until support was provided before trying to rise to their feet.  What does Riley need to do before this? ,0,0,2,0.0599021315574646,0.5710956454277039
599,599," Remy reviewed the lecture from class, and now Remy understood every word. What will Remy want to do next? "," Remy examined the lecture content with focus, and now they possess a clear understanding of each idea.  What will Remy want to do next? ",0,0,0,0.08766359090805054,0.7924336791038513
600,600, sasha was asked to join the revolution so sasha fulfilled their purpose. What does Sasha need to do before this? ," The revolution required Sasha's involvement, and they answered the call with enthusiasm.  What does Sasha need to do before this? ",2,2,2,0.12727844715118408,0.7557753920555115
601,601," Having reached a major weight loss goal, Kai chose to purchase new clothes to celebrate. What does Kai need to do before this? "," Kai, feeling proud of their weight loss accomplishment, decided to indulge in some new garb as a way to commemorate their progress.  What does Kai need to do before this? ",0,0,0,0.06267321109771729,0.5257824659347534
602,602, Riley got free of the guard and ultimately was able to make her escape. What does Riley need to do before this? , Riley wriggled free from the guard's hold and made a swift exit.  What does Riley need to do before this? ,2,2,0,0.12796902656555176,0.8317410349845886
603,603, Robin had been away for two weeks on his honeymoon.  Cameron picked him up on his return home. What will Cameron want to do next? , Robin concluded his romantic getaway of two weeks and was received with a cheerful reception by Cameron upon his homecoming.  What will Cameron want to do next? ,0,0,0,0.08505553007125854,0.694750964641571
604,604, Sydney guessed the ending of the speech and ruined it for the others. What will Others want to do next? , Sydney's presumption regarding the finality of the speech disrupted the experience for others.  What will Others want to do next? ,0,0,1,0.07437872886657715,0.6590118408203125
605,605," Taylor shoved the donut into Jan's open mouth, and Jan got a hunk of the donut caught in their throat. How would you describe Taylor? "," Taylor aggressively inserted the donut into Jan's oral cavity, resulting in a chunk becoming entangled in their airway.  How would you describe Taylor? ",1,1,0,0.08704209327697754,0.7229386568069458
606,606, Aubrey understood Remy better this time after he repeated himself twice. How would Remy feel as a result? , Aubrey's comprehension of Remy's meaning crystallized upon his repeating himself for the second occasion.  How would Remy feel as a result? ,0,0,2,0.097323477268219,0.853526771068573
607,607, Kendall took the issue seriously because it was something that was criminal. What will Kendall want to do next? , The situation was of great significance to Kendall due to its potential criminal ramifications.  What will Kendall want to do next? ,1,0,1,0.07669895887374878,0.674805223941803
608,608, Kai was babysitting her younger brother Kai when it began to storm.  Kai kept Taylor calm by making popcorn and putting his favorite movie on television. What does Kai need to do before this? ," Kai was responsible for ensuring Taylor's safety during the storm. To keep Taylor relaxed, Kai created a cozy atmosphere with popcorn and a favorite film.  What does Kai need to do before this? ",1,0,0,0.08684104681015015,0.8028085231781006
609,609, Sydney took the trash to the burn barrel then set the trash on fire. What will Sydney want to do next? , Sydney efficiently transported the waste to the burn barrel and ignited it.  What will Sydney want to do next? ,0,1,0,0.12352275848388672,0.9273478984832764
610,610, Sydney wanted to be a doctor so they knew that they had to work very hard in school to get the right grades to get in to university to study medicine. How would Others feel as a result? ," Sydney aspired to become a medical professional, realizing that they needed to excel academically to gain admission to a reputable university and eventually achieve their career goal in the field of medicine.  How would Others feel as a result? ",1,1,1,0.09720802307128906,0.8889219760894775
611,611," Jordan mentioned Casey in chapter one, because he is planning on bending the knee with a ring in hand very soon. What will Jordan want to do next? "," Jordan mentioned Casey in chapter one due to an impending proposal, complete with a shiny ring.  What will Jordan want to do next? ",2,2,1,0.07335740327835083,0.6250335574150085
612,612, Casey decided to learn about cooking so she took a Saturday evening cooking class instead of spending time with her boyfriend. How would Others feel as a result? ," Casey decided to invest in their culinary education by taking a Saturday evening cooking class, prioritizing self-improvement over social activities with their partner.  How would Others feel as a result? ",0,1,2,0.07066702842712402,0.7196393609046936
613,613, Quinn decided for a change so they colored their hair red. What does Quinn need to do before this? ," Quinn wanted to try something new, so they experimented with a fiery red hue for their hair.  What does Quinn need to do before this? ",0,0,2,0.1699594259262085,1.0818990468978882
614,614, Jesse used notes throughout this book and was going to use them to study. What will Jesse want to do next? ," The author employed note-taking strategies throughout the book, intending to utilize them for future reference.  What will Jesse want to do next? ",2,2,2,0.10198640823364258,0.7772475481033325
615,615, Addison was watching women at a fashion show. They regarded every girl. How would Addison feel afterwards? ," The models at the fashion show commanded attention as they sashayed down the runway, their grace and poise leaving Addison in awe. Regardless of gender, it was clear that each one had an unshakeable sense of self-worth that radiated from the stage.  How would Addison feel afterwards? ",2,1,1,0.05159515142440796,0.5111158490180969
616,616, Robin left Tracy's home late at night and began the long walk home. How would Robin feel afterwards? ," The individual departed from Tracy's residence at an evening hour, initiating a leisurely saunter towards their dwelling place.  How would Robin feel afterwards? ",0,0,2,0.06549227237701416,0.5451818108558655
617,617, Addison was mad at the character so they threw a pie at them. How would Addison feel afterwards? ," Addison was displeased with the character, and as a result, they launched a pie at them.  How would Addison feel afterwards? ",0,0,1,0.09539532661437988,0.7973639965057373
618,618, Alex helped Casey escape from harms way to keep them safe. How would Alex feel afterwards? ," Alex courageously came to Casey's aid, saving them from a perilous situation and securing their well-being.  How would Alex feel afterwards? ",0,0,2,0.08524268865585327,0.7384021878242493
619,619, Sydney had a christmas party for her coworkers at the restaurant. What will Sydney want to do next? , Sydney organized a merry Christmas celebration for their colleagues at the upmarket restaurant.  What will Sydney want to do next? ,1,1,1,0.10034728050231934,0.8177931308746338
