,idx,Original,Paraphrases,choice,choice_b,target,attr_error,model_score
81,81, Remy understood every mystery because she was a famous mystery writer. What will Others want to do after? ," Remy was a total mystery guru - she could solve any puzzle or enigma with ease, and it was no surprise she was famous for it!  What will Others want to do after? ",0,0,0,0.08243852853775024,0.6730176210403442
82,82," Kendall persisted after being told no, and eventually had a positive effect on Lee. What will Lee want to do next? "," Kendall didn't let ""no"" discourage her; she kept pushing and eventually scored big with Lee.  What will Lee want to do next? ",0,0,0,0.08248955011367798,0.6572647094726562
83,83, Alex worshiped Jesus in their way even though everyone said it was the wrong way to do it. What will Alex want to do next? ," Alex totally had their own unique way of worshipping Jesus, even though others might not have understood it.  What will Alex want to do next? ",0,2,2,0.08012890815734863,0.6740233898162842
84,84, Cameron got a new video game and wanted to spend the night playing it. How would Cameron feel afterwards? ," Cameron totally freaked out when he got his hands on a brand new video game and was like, ""OMG, I need to play this all night!  How would Cameron feel afterwards? ",1,1,2,0.08528745174407959,0.6781598329544067
85,85, Alex grew closer to their significant other after they vacationed together. How would Alex feel afterwards? , Alex and their partner totally hit it off on their vacation and became super close.  How would Alex feel afterwards? ,2,0,0,0.084980309009552,0.7356611490249634
86,86, Aubrey got gas at the station and got some snacks for the drive. Why did Aubrey do this? , Aubrey stopped by the gas station and grabbed some snacks for the road.  Why did Aubrey do this? ,1,1,2,0.12016987800598145,0.8257812261581421
87,87, Riley regarded Jesse with observant eyes then smiled after they ate the last cookie. How would you describe Riley? ," Riley couldn't help but notice Jesse with a keen eye, and once they finished devouring the last cookie, a grin spread across their face.  How would you describe Riley? ",0,2,1,0.08534824848175049,0.8235812187194824
88,88, Aubrey fed Tracy's kids spaghetti after the baseball practice. How would Tracy feel as a result? , Aubrey totally rocked Tracy's kids with some major spaghetti after baseball practice! 🍝👏  How would Tracy feel as a result? ,2,2,2,0.09407633543014526,0.8319405913352966
89,89, Quinn cried their eyes out and ate a whole carton of icecream over her breakup. What will Quinn want to do next? , Quinn totally lost it and devoured an entire carton of ice cream after her ex dumped her.  What will Quinn want to do next? ,1,1,2,0.09547930955886841,0.7987430095672607
90,90, remy had a good talk with aubrey so aubrey understood remy better now. How would Remy feel as a result? ," Remy had a dope convo with Aubrey, so now Aubrey's totally down with Remy.  How would Remy feel as a result? ",1,1,1,0.09003794193267822,0.8354020118713379
91,91, Alex took care of the children after school so that their parents could continue to work. What will Alex want to do next? , Alex babysat the kids after school so their parents could keep working and earn some dough.  What will Alex want to do next? ,1,1,1,0.10085105895996094,0.7793030142784119
92,92, Taylor taught math in the schools where underprivileged children studied. How would Taylor feel afterwards? , Taylor rocked math lessons for underprivileged students in schools! 📝👏  How would Taylor feel afterwards? ,2,2,2,0.09529566764831543,0.8693959712982178
93,93," Jan fastened the anniversary necklace around Sydney's neck, amid her tears of joy and exclamations of how beautiful it was. What will Sydney want to do next? ", Jan quickly put the special necklace on Sydney before she started crying with happiness and kept saying how gorgeous it was.  What will Sydney want to do next? ,1,1,1,0.08750927448272705,0.8013805747032166
94,94, Kendall didn't get the job despite the interviewer telling her she was qualified. How would the interviewer feel as a result? , Kendall didn't get the job even though the interviewer told her she was totally qualified.  How would the interviewer feel as a result? ,2,2,2,0.12521332502365112,0.918698251247406
95,95, Riley talked to their friends about what they should do that night. Why did Riley do this? , Riley hit up their homies about what they should do that night.  Why did Riley do this? ,0,0,1,0.12808632850646973,0.9546055793762207
96,96, Remy went into town and found a fun place to get treats and ate some ice cream. What does Remy need to do before this? ," Remy hit up the town and found a dope spot for treats, then devoured some ice cream! 🍦👌  What does Remy need to do before this? ",1,1,2,0.09679847955703735,0.8355204463005066
97,97, Carson was at a friend's house playing video games to get away from his arguing parents. What does Carson need to do before this? ," Carson was chillin' at his buddy's crib, killin' time with some sick video games to escape the drama with his folks.  What does Carson need to do before this? ",0,0,1,0.09342902898788452,0.740900456905365
98,98, Taylor taught math in the schools and got a lot of praise for his style of teaching. Why did Taylor do this? , Taylor was a total math rockstar in the schools and got a ton of props for his sick teaching skills!  Why did Taylor do this? ,1,1,1,0.11807328462600708,0.9079061150550842
99,99, Robin pulled Carson over for speeding and then didnt write him a ticket. Why did Robin do this? ," Robin totally busted Carson for speeding, but then she didn't give him a ticket - what a flex!  Why did Robin do this? ",0,0,1,0.10317420959472656,0.858279824256897
100,100, Robin left food out for the animals in her backyard to come and enjoy. What will Robin want to do next? , Robin totally rocked the backyard by leaving food out for the animals to feast on! 🐰🍔🥤  What will Robin want to do next? ,2,2,1,0.06912899017333984,0.7435919046401978
101,101, Alex spent a minute thinking and finally decided to take action over it. Why did Alex do this? ," Alex took a brief moment to mull it over, then made a snap decision to go ahead and tackle the issue.  Why did Alex do this? ",1,1,1,0.12595534324645996,0.9728614091873169
102,102, Bailey was not doing well at work but wanted to change the perspective to feel better. How would you describe Bailey? ," Bailey was struggling at work, but she wanted to turn things around and get a new perspective to improve her mood.  How would you describe Bailey? ",1,1,1,0.174241304397583,0.896270751953125
103,103, Sydney is a fan of Hillary Clinton. One day she found a biography of Hillary Clinton. Sydney wanted to read it. Why did Sydney do this? , Sydney is totally into Hillary Clinton! She found this dope biography of Hillary and can't wait to dive in and learn more about her hero.  Why did Sydney do this? ,0,0,0,0.0969240665435791,0.7438855767250061
104,104, Cameron left the Halloween party early and drove home as fast as they could. Why did Cameron do this? , Cameron bailed from the Halloween party ASAP and sped home.  Why did Cameron do this? ,0,0,2,0.10948598384857178,0.8765157461166382
105,105, Kendall lost their shirt and walked around topless. How would you describe Kendall? , Kendall was completely exposed and felt so free after losing their shirt! They just walked around without a care in the world.  How would you describe Kendall? ,1,1,1,0.09103286266326904,0.6596596837043762
106,106, Taylor got louder as they raised their voice because of the altercation. Why did Taylor do this? , Taylor's voice got more intense as they shouted louder because of the heated argument.  Why did Taylor do this? ,0,1,0,0.11866503953933716,0.9900539517402649
107,107, Kai knew that things were getting out of control and managed to keep his temper in check. How would Others feel as a result? , Kai knew things were getting crazy and he kept his cool.  How would Others feel as a result? ,2,2,0,0.08771920204162598,0.7071385383605957
108,108, Tom gave Sydney a red scarf. Sydney set it on fire. How would you describe Sydney? ," Tom hooked up Sydney with a fiery red scarf, and she was totally feeling it! 🔥❤️  How would you describe Sydney? ",0,0,0,0.1160503625869751,0.8676317930221558
109,109, Austin built a mall on the site where the ruins were found. What does Austin need to do before this? , Austin totally transformed the area where they found old ruins by building a sick mall!  What does Austin need to do before this? ,0,1,1,0.12763875722885132,0.9582135081291199
110,110, aubrey helped sasha move because they were good friends and sasha needed help. How would Sasha feel as a result? , Aubrey was totally down to help Sasha move because they were BFFs and Sasha needed some serious assist.  How would Sasha feel as a result? ,0,0,0,0.1098935604095459,0.8023093938827515
111,111, Cameron arrived at the restaurant and sat at their table. What will Cameron want to do next? , Cameron rolled up to the restaurant and took a seat at their spot.  What will Cameron want to do next? ,2,2,1,0.09426212310791016,0.709284245967865
112,112, Alex and his brother didn't have much in common. They went on a camping trip and Alex grew closer to their brother. How would Others feel as a result? ," Alex and his bro didn't have much in common at first, but their camping trip adventures brought them way closer, ya know?  How would Others feel as a result? ",0,0,1,0.06405186653137207,0.6533563733100891
113,113," Remy, their partner Joe and family were out for dinner when Joe suddenly asked Remy to marry them.  Remy smiled and answered the question happily saying yes of course. What will Others want to do next? "," Remy and Joe were out for dinner when Joe turned to Remy and asked if they wanted to get hitched! Remy was totally stoked and said hell yeah, of course!  What will Others want to do next? ",1,1,1,0.09228247404098511,0.8355230689048767
114,114, Riley was in pain. How would Riley feel afterwards? , Riley was feeling seriously hurt and miserable.  How would Riley feel afterwards? ,1,1,1,0.08411794900894165,0.7444385290145874
115,115, Jesse is patient and hardworking and hungry in the morning. How would you describe Jesse? ," Jesse is totally dedicated and driven, plus he's always starving in the a.m.! 😅  How would you describe Jesse? ",1,2,1,0.11935001611709595,0.7542480826377869
116,116, Ash and Sasha have been dating for a long time. Why did Ash do this? ," Ash and Sasha have been together forever, like, they've been dating for ages!  Why did Ash do this? ",2,2,2,0.17496633529663086,1.197469711303711
117,117, Tracy understood Casey's mood better once they sat down and talked it out together. What will Casey want to do next? , Tracy was totally tuned in to Casey's vibes after they had a heart-to-heart chat.  What will Casey want to do next? ,2,2,2,0.0845610499382019,0.7767640352249146
118,118, Robin took a very long time to make up their mind of what to wear on their date that night. What will Robin want to do next? , Robin was totally stuck on what to wear for their date and took forever to decide!  What will Robin want to do next? ,2,2,2,0.13704407215118408,1.0934202671051025
119,119, Bailey was a new student at the local high school in town. How would Others feel as a result? , Bailey was a fresh-faced newbie at the local high school in town.  How would Others feel as a result? ,2,2,1,0.08932435512542725,0.7369078397750854
120,120, Skylar ate too much sweets and chocolate and drank too much sugary juice and the dentist told her she had a cavity. How would you describe Skylar? ," Skylar went overboard with sweet treats and sugary drinks, and now she's got a yucky cavity from the dentist.  How would you describe Skylar? ",2,2,2,0.17683255672454834,1.0042197704315186
121,121, Aubrey fed Tracey's kids ice cream after Tracey said the kids were allergic. What will happen to Aubrey? ," Aubrey totally hooked up Tracey's kids with ice cream after Tracey was like, ""Oh no, my kids are allergic.  What will happen to Aubrey? ",2,0,0,0.10599279403686523,0.8556302785873413
122,122, Quinn cried their eyes out because no one loved them at all. How would Quinn feel afterwards? , Quinn had a total meltdown because no one showed them any love at all.  How would Quinn feel afterwards? ,2,2,0,0.09190452098846436,0.7316784858703613
123,123, Riley had a lot of friends. What will happen to Riley? , Riley was totally popular and had a gaggle of BFFs!  What will happen to Riley? ,2,2,0,0.15109038352966309,0.8770982027053833
124,124, Sasha grabbed Robins head and gave it a good shake. Why did Sasha do this? , Sasha totally freaked out on Robin and gave their head a serious shake.  Why did Sasha do this? ,0,2,0,0.09837102890014648,0.7676378488540649
